0,1,2
"god,religion","Sometimes the Bible in the hand of one man is worse than a whisky bottle in the hand of (another)... There are just some kind of men who - who're so busy worrying about the next world they've never learned to live in this one, and you can look down the street and see the results.","['bible', 'god', 'hatred', 'judgement', 'religion ']"
religion,"Religion is like a pair of shoes.....Find one that fits for you, but don't make me wear your shoes.","['evangelism', 'freedom-of-religion', 'religion', 'tolerance ']"
religion,Is man merely a mistake of God's? Or God merely a mistake of man?,"['atheism', 'organized-religion', 'paradox', 'religion ']"
"god,religion",God save us from people who mean well.,"['god', 'good-intentions', 'humanity', 'religion ']"
"inspiration,religion",God allows us to experience the low points of life in order to teach us lessons that we could learn in no other way.,"['inspirational', 'religion ']"
"love,god,religion",No woman wants to be in submission to a man who isn't in submission to God!,"['christian', 'god', 'love', 'marriage', 'men', 'religion', 'spirituality', 'women ']"
"inspiration,god,religion","Above all else, guard your heart for it affects everything else you do.","['bible', 'god', 'inspirational', 'religion ']"
"god,religion","There are people in the world so hungry, that God cannot appear to them except in the form of bread.","['bread', 'food', 'god', 'humanity', 'hunger', 'poverty', 'religion ']"
"god,religion","Thou hast made us for thyself, O Lord, and our heart is restless until it finds its rest in thee.","['christ', 'christianity', 'desire', 'god', 'heart', 'jesus', 'longing', 'peace', 'religion', 'rest', 'restlessness ']"
religion,"All religion, my friend, is simply evolved out of fraud, fear, greed, imagination, and poetry.","['irreligion', 'organized-religion', 'religion ']"
"god,religion","The God of the Old Testament is arguably the most unpleasant character in all fiction: jealous and proud of it; a petty, unjust, unforgiving control-freak; a vindictive, bloodthirsty ethnic cleanser; a misogynistic, homophobic, racist, infanticidal, genocidal, filicidal, pestilential, megalomaniacal, sadomasochistic, capriciously malevolent bully.","['bible', 'christianity', 'god', 'organized-religion', 'religion', 'yahweh ']"
"hope,religion",A baby is God's opinion that the world should go on.,"['children', 'hope', 'religion ']"
religion,"Those who can make you believe absurdities, can make you commit atrocities.","['absurdities', 'atheism', 'atrocities', 'barbarity', 'injustice', 'religion', 'skepticism ']"
"god,religion",I think it pisses God off if you walk by the color purple in a field somewhere and don't notice it.,"['color', 'god', 'purple', 'religion ']"
"god,religion","He - and if there is a God, I am convinced he is a he, because no woman could or would ever fuck things up this badly.","['equality', 'feminism', 'feminist', 'george-carlin', 'god', 'men-and-women', 'religion ']"
"humor,religion","Yes, reason has been a part of organized religion, ever since two nudists took dietary advice from a talking snake.","['humor', 'religion ']"
religion,"People, I thought, wanted security. They couldn't bear the idea of death being a big black nothing, couldn't bear the thought of their loved ones not existing, and couldn't even imagine themselves not existing. I finally decided that people believed in an afterlife because they couldn't bear not to.",['religion ']
"god,religion","Look for God, suggests my Guru. Look for God like a man with his head on fire looks for water.","['god', 'religion ']"
religion,"I'm completely in favor of the separation of Church and State. ... These two institutions screw us up enough on their own, so both of them together is certain death.","['organized-religion', 'politics', 'religion ']"
"philosophy,religion",The legitimate powers of government extend to such acts only as are injurious to others. It does me no injury for my neighbor to say there are twenty gods or no god. It neither picks my pocket nor breaks my leg.,"['atheism', 'philosophy', 'religion ']"
"life,religion,science","I can see how it might be possible for a man to look down upon the earth and be an atheist, but I cannot conceive how a man could look up into the heavens and say there is no God.","['abraham-lincoln', 'life', 'politics', 'religion', 'science ']"
"truth,knowledge,religion,science","For me, it is far better to grasp the Universe as it really is than to persist in delusion, however satisfying and reassuring.","['cosmology', 'delusion', 'knowledge', 'religion', 'science', 'truth', 'understanding ']"
religion,"Properly read, the Bible is the most potent force for atheism ever conceived.","['atheism', 'bible', 'organized-religion', 'religion ']"
religion,Religion is excellent stuff for keeping common people quiet. Religion is what keeps the poor from murdering the rich.,"['atheism', 'organized-religion', 'religion ']"
"god,religion","Is God willing to prevent evil, but not able? Then he is not omnipotent. Is he able, but not willing? Then he is malevolent. Is he both able and willing? Then whence cometh evil? Is he neither able nor willing? Then why call him God?","['atheism', 'god', 'religion ']"
religion,"I think it's perfectly possible to explain how the universe came about without bringing God into it, but I don't know everything, and there may well be a God somewhere, hiding away. Actually, if he is keeping out of sight, it's because he's ashamed of his followers and all the cruelty and ignorance they're responsible for promoting in his name. If I were him, I'd want nothing to do with them.","['cruelty', 'religion ']"
religion,"I believe in good and evil,""said Jem. ""And I believe the soul is eternal. But I don't believe in the fiery pit, the pitchforks, or endless torment. I do not believe you can threaten people into goodness.""Tessa looked at will. ""What about you? What do you believe?""Pulvis et umbra sumus,""said Will, not looking at her as he spoke. ""I believe we are dust and shadows. What else is there?","['religion', 'young-adults-fantasy ']"
religion,"Atheism is more than just the knowledge that gods do not exist, and that religion is either a mistake or a fraud. Atheism is an attitude, a frame of mind that looks at the world objectively, fearlessly, always trying to understand all things as a part of nature.","['atheism', 'misattributed-to-carl-sagan', 'religion ']"
"humor,religion","I have never made but one prayer to God, a very short one: Oh Lord, make my enemies ridiculous. And God granted it.""(Letter to Étienne Noël Damilaville, May 16, 1767)","['enmity', 'humor', 'prayers', 'religion', 'ridicule', 'satire', 'social-justice', 'social-life ']"
religion,It is easy enough to be friendly to one's friends. But to befriend the one who regards himself as your enemy is the quintessence of true religion. The other is mere business.,"['compassion', 'enemies', 'friends', 'friendship', 'religion ']"
religion,The Christian ideal has not been tried and found wanting. It has been found difficult; and left untried.,"['christian-behavior', 'christianity', 'pacifism', 'religion ']"
religion,"If this is going to be a Christian nation that doesn't help the poor, either we have to pretend that Jesus was just as selfish as we are, or we've got to acknowledge that He commanded us to love the poor and serve the needy without condition and then admit that we just don't want to do it.","['christ', 'christian', 'christian-behavior', 'poor', 'religion', 'selfish ']"
religion,Religion. It's given people hope in a world torn apart by religion.,"['absurd', 'organized-religion', 'paradox', 'religion ']"
"life,religion",Do not wait for the last judgment. It comes every day.,"['judgement', 'life', 'religion ']"
religion,"If complete and utter chaos was lightning, then he'd be the sort to stand on a hilltop in a thunderstorm wearing wet copper armour and shouting 'All gods are bastards!","['gods', 'humour', 'religion', 'stupidity ']"
religion,I want God to play in my bloodstream the way sunlight amuses itself on the water.,['religion ']
religion,"To terrify children with the image of hell, to consider women an inferior creation—is that good for the world?","['atheism', 'child-abuse', 'children', 'feminism', 'hell', 'religion', 'religion-and-children', 'rhetorical-questions', 'sexism', 'women', 'women-and-religion ']"
"god,religion",I do not believe in God and I am not an atheist.,"['atheism', 'god', 'religion ']"
"god,religion",It is when we notice the dirt that God is most present in us; it is the very sign of His presence.,"['god', 'religion ']"
religion,"In truth,there was only one christian and he died on the cross.","['christian-behavior', 'christianity', 'religion ']"
"life,religion","In all of living, have much fun and laughter. Life is to be enjoyed, not just endured.","['enjoy-life', 'life', 'religion ']"
religion,"This is my simple religion. No need for temples. No need for complicated philosophy. Your own mind, your own heart is the temple. Your philosophy is simple kindness.","['kindness', 'religion', 'self-containment ']"
"life,religion",الندم هو صوت الفطرة لحظة الخطأ,"['life', 'mistake', 'regret', 'religion ']"
"religion,science","Science investigates; religion interprets. Science gives man knowledge, which is power; religion gives man wisdom, which is control. Science deals mainly with facts; religion deals mainly with values. The two are not rivals.","['religion', 'science ']"
religion,"You would not have called to me unless I had been calling to you,""said the Lion.",['religion ']
"philosophy,religion",Man suffers only because he takes seriously what the gods made for fun.,"['buddhism', 'metaphysics', 'philosophy', 'religion', 'tao', 'taoism', 'theology', 'zen ']"
"love,religion","Alcohol may be man's worst enemy, but the bible says love your enemy.","['alcohol', 'bible', 'drinking', 'enemies', 'religion ']"
"philosophy,religion,soul","I don't deserve a soul, yet I still have one. I know because it hurts.","['humour', 'philosophy', 'religion', 'soul ']"
"life,religion","I have no idea what's awaiting me, or what will happen when this all ends. For the moment I know this: there are sick people and they need curing.","['afterlife', 'compassion', 'life', 'religion ']"
"god,religion",Quit questioning God and start trusting Him!,"['christianity', 'god', 'religion', 'religious', 'trust ']"
"inspiration,religion",The dog is a gentleman; I hope to go to his heaven not man's.,"['animals', 'dogs', 'heaven', 'inspirational', 'man', 'religion ']"
"philosophy,faith,religion",belief is the death of intelligence.,"['atheism', 'belief', 'faith', 'intelligence', 'metaphysics', 'philosophy', 'religion ']"
religion,Human decency is not derived from religion. It precedes it.,"['atheism', 'decency', 'humanism', 'religion ']"
"god,religion,books",No man can be called friendless who has God and the companionship of good books.,"['books', 'companionship', 'friends', 'friendship', 'god', 'reading', 'religion ']"
religion,"How many observe Christ's birthday! How few, His precepts!","['christian-behavior', 'christmas', 'religion ']"
"humor,religion","If Jesus came back and saw what was being done in his name, he'd never stop throwing up.","['christian-behavior', 'humor', 'organized-religion', 'religion', 'woody-allen ']"
religion,There is not enough love and goodness in the world to permit giving any of it away to imaginary beings.,"['irreligion', 'religion ']"
"humor,religion",He hoped and prayed that there wasn't an afterlife. Then he realized there was a contradiction involved here and merely hoped that there wasn't an afterlife.,"['humor', 'paradox', 'religion ']"
religion,One would go mad if one took the Bible seriously; but to take it seriously one must be already mad.,"['anti-christian', 'atheism', 'bible', 'religion ']"
"god,religion",God is a circle whose center is everywhere and circumference nowhere.,"['god', 'religion ']"
religion,"I wore black because I liked it. I still do, and wearing it still means something to me. It's still my symbol of rebellion -- against a stagnant status quo, against our hypocritical houses of God, against people whose minds are closed to others' ideas.","['black', 'hypocrisy', 'individuality', 'religion', 'status-quo ']"
religion,I have as much authority as the Pope. I just don’t have as many people who believe it.,"['organized-religion', 'religion ']"
"humor,religion","Yes, the long war on Christianity. I pray that one day we may live in an America where Christians can worship freely! In broad daylight! Openly wearing the symbols of their religion... perhaps around their necks? And maybe -- dare I dream it? -- maybe one day there can be an openly Christian President. Or, perhaps, 43 of them. Consecutively.","['christianity', 'humor', 'religion ']"
"god,religion","And if there were a God, I think it very unlikely that He would have such an uneasy vanity as to be offended by those who doubt His existence","['god', 'religion ']"
"life,religion","CALVIN:This whole Santa Claus thing just doesn't make sense. Why all the secrecy? Why all the mystery?If the guy exists why doesn't he ever show himself and prove it?And if he doesn't exist what's the meaning of all this?HOBBES:I dunno. Isn't this a religious holiday? CALVIN:Yeah, but actually, I've got the same questions about God.","['christmas', 'life', 'religion ']"
religion,"I challenge anyone to understand Islam, its spirit, and not to love it. It is a beautiful religion of brotherhood and devotion.","['islam', 'religion ']"
"philosophy,happiness,god,relationship,religion","It takes three to make love, not two: you, your spouse, and God. Without God people only succeed in bringing out the worst in one another. Lovers who have nothing else to do but love each other soon find there is nothing else. Without a central loyalty life is unfinished.","['catholicism', 'christianity', 'church', 'expectations', 'god', 'happiness', 'lovers', 'marriage', 'philosophy', 'relationship-with-god', 'relationships', 'religion', 'spirituality', 'unhappy-marriage ']"
"inspiration,faith,religion","We are saved by faith alone, but the faith that saves is never alone.","['christianity', 'faith', 'inspirational', 'religion ']"
"life,romance,religion","I seem to have run in a great circle, and met myself again on the starting line.","['homosexuality', 'identity', 'lesbian', 'life', 'religion', 'romance', 'thoughts ']"
"god,religion",God is a concept by which we measure our pain.,"['beatles', 'god', 'religion ']"
religion,"I don't know how you feel, but I'm pretty sick of church people. You know what they ought to do with churches? Tax them. If holy people are so interested in politics, government, and public policy, let them pay the price of admission like everybody else. The Catholic Church alone could wipe out the national debt if all you did was tax their real estate.","['organized-religion', 'religion', 'taxation ']"
"god,religion","When one person suffers from a delusion, it is called insanity. When many people suffer from a delusion it is called a Religion.","['atheism', 'god', 'religion ']"
"humor,religion",Do you think it's possible for an entire nation to be insane?,"['humor', 'insanity', 'religion', 'war ']"
"truth,god,religion",What comes into our minds when we think about God is the most important thing about us.,"['god', 'importance', 'important', 'minds', 'religion', 'the-truth', 'truth ']"
"religion,science","If there is any religion that could respond to the needs of modern science, it would be Buddhism.","['attributed', 'attributed-to-einstein-no-source', 'buddhism', 'religion', 'science', 'unsourced ']"
religion,Religious liberty might be supposed to mean that everybody is free to discuss religion. In practice it means that hardly anybody is allowed to mention it.,"['freedom-of-religion', 'religion ']"
"humor,religion","Well, while you were in the bathroom, I sat down at this picnic table here in Bumblefug, Kentucky, and noticed that someone had carved that GOD HATES FAG, which, aside from being a grammatical nightmare, is absolutely ridiculous. So I'm changing it to 'God Hates Baguettes.' It's tough to disagree with that. Everybody hates baguettes.","['graffiti', 'homophobia', 'homosexuality', 'humor', 'picnic-tables', 'religion ']"
"religion,soul","Laws and principles are not for the times when there is no temptation: they are for such moments as this, when body and soul rise in mutiny against their rigour ... If at my convenience I might break them, what would be their worth?","['body', 'doctrine', 'ethics', 'law', 'morality', 'principles', 'religion', 'soul', 'steadfastness', 'temptation ']"
"life,love,religion","You made me confess the fears that I have. But I will tell you also what I do not fear. I do not fear to be alone or to be spurned for another or to leave whatever I have to leave. And I am not afraid to make a mistake, even a great mistake, a lifelong mistake and perhaps as long as eternity too.","['life', 'love', 'religion ']"
"life,faith,religion","You were made by God and for God and until you understand that, life will never make sense.","['faith', 'life', 'religion ']"
religion,Imagine there's no countriesIt isn't hard to doNothing to kill or die forAnd no religion tooImagine all the peopleLiving life in peaceYou may say that I'm a dreamerBut I'm not the only oneI hope someday you'll join usAnd the world will be as one,"['aspirations', 'dreams', 'idealism', 'nationalism', 'peace', 'religion', 'song-lyrics', 'unity', 'war ']"
"god,religion","I cannot imagine a God who rewards and punishes the objects of his creation, whose purposes are modeled after our own -- a God, in short, who is but a reflection of human frailty. Neither can I believe that the individual survives the death of his body, although feeble souls harbor such thoughts through fear or ridiculous egotisms.","['god', 'rational', 'religion', 'thinking ']"
religion,Better to sleep with a sober cannibal than a drunk Christian.,"['religion', 'sobriety ']"
"god,religion","The president of the United States has claimed, on more than one occasion, to be in dialogue with God. If he said that he was talking to God through his hairdryer, this would precipitate a national emergency. I fail to see how the addition of a hairdryer makes the claim more ridiculous or offensive.","['george-w-bush', 'god', 'religion ']"
"inspiration,god,religion",Sometimes you can see things happen right in front of your eyes and still jump to the wrong conclusions.,"['god', 'inspirational', 'religion ']"
"religion,success",You will face your greatest opposition when you are closest to your biggest miracle.,"['achievements', 'adversity', 'angry-people', 'attacking', 'attacking-people', 'bickering', 'blessings', 'challengers', 'challenges', 'christianity', 'cruelty', 'determination', 'dogma', 'enemies', 'expectations', 'fearful', 'fights', 'gifted', 'goals', 'gotta-win', 'hateful-people', 'haters', 'jealous-people', 'judgement', 'judgemental', 'lost-people', 'memoirs', 'miracles', 'not-kind', 'novels', 'opposition', 'people-praying-you-fail', 'piety', 'publishing-books', 'publishing-novels', 'religion', 'revenge', 'rivals', 'satan', 'self-asborbed', 'self-righteousness', 'striving', 'success', 'successful', 'theology', 'unaccepting-people', 'unkind', 'vengful', 'victoms ']"
religion,"We keep on being told that religion, whatever its imperfections, at least instills morality. On every side, there is conclusive evidence that the contrary is the case and that faith causes people to be more mean, more selfish, and perhaps above all, more stupid.","['atheism', 'cruelty', 'ethics', 'ethics-in-religion', 'morality', 'morality-without-religion', 'religion', 'selfishness', 'stupidity ']"
religion,Music is my higher power,"['music', 'religion ']"
"god,religion","With or without religion, you would have good people doing good things and evil people doing evil things. But for good people to do evil things, that takes religion.","['atheism', 'bible', 'god', 'religion ']"
"god,religion",My religion consists of a humble admiration of the illimitable superior spirit who reveals himself in the slight details we are able to perceive with our frail and feeble mind.,"['god', 'religion', 'spirit', 'spirituality ']"
religion,"What is it you most dislike? Stupidity, especially in its nastiest forms of racism and superstition.","['atheism', 'dislikes', 'racism', 'religion', 'scepticism', 'stupidity', 'superstition ']"
religion,There is no God and we are his prophets.,"['blasphemy', 'paraphrased', 'religion ']"
religion,"I love you when you bow in your mosque, kneel in your temple, pray in your church. For you and I are sons of one religion, and it is the spirit.",['religion ']
"philosophy,religion","Perhaps not one religion contains all of the truth of the world. Perhaps every religion contains fragments of the truth, and it is our responsibility to identify those fragments and piece them together.","['philosophy', 'religion ']"
"god,religion",From the beginning men used God to justify the unjustifiable.,"['dogma', 'extremism', 'fanaticism', 'god', 'inhumanity', 'justification', 'religion', 'zealotry ']"
"humor,religion","I did not marry the first girl that I fell in love with, because there was a tremendous religious conflict, at the time. She was an atheist, and I was an agnostic.","['absurd', 'atheism', 'humor', 'religion ']"
religion,"What have I always believed?That on the whole, and by and large, if a man lived properly, not according to what any priests said, but according to what seemed decent and honest inside, then it would, at the end, more or less, turn out all right.","['belief', 'decency', 'honesty', 'morality', 'religion ']"
"life,religion",Conventionality is not morality. Self-righteousness is not religion. To attack the first is not to assail the last.,"['dissent', 'life', 'morality', 'religion ']"
"knowledge,religion","The hardest thing of all is to find a black cat in a dark room, especially if there is no cat.","['futility', 'knowledge', 'religion ']"
"inspiration,truth,religion","It is truth that liberates, not your effort to be free.","['inspirational', 'religion', 'truth ']"
"humor,religion",Photons have mass? I didn’t even know they were Catholic.,"['attributed', 'humor', 'physics', 'religion ']"
"faith,religion,inspiration",Doubt isn't the opposite of faith; it is an element of faith.,"['doubt', 'faith', 'inspiration', 'religion ']"
"religion,science","The more I learn about the universe, the less convinced I am that there's any sort of benevolent force that has anything to do with it, at all.","['atheism', 'religion', 'science ']"
religion,"Many religions now come before us with ingratiating smirks and outspread hands, like an unctuous merchant in a bazaar. They offer consolation and solidarity and uplift, competing as they do in a marketplace. But we have a right to remember how barbarically they behaved when they were strong and were making an offer that people could not refuse.","['atheism', 'fundamentalism', 'religion ']"
religion,Only priests and fools are fearless and I've never been on the best of terms with God.,"['fear', 'religion ']"
religion,"Night poured over the desert. It came suddenly, in purple. In the clear air, the stars drilled down out of the sky, reminding any thoughtful watcher that it is in the deserts and high places that religions are generated. When men see nothing but bottomless infinity over their heads they have always had a driving and desperate urge to find someone to put in the way.","['desert', 'religion ']"
"humor,religion",I’m an atheist and I thank God for it.,"['humor', 'religion ']"
religion,God doesn’t need to punish us. He just grants us a long enough life to punish ourselves.,['religion ']
religion,"Hindus, in their capacity for love, are indeed hairless Christians, just as Muslims, in the way they see God in everything, are bearded Hindus, and Christians, in their devotion to God, are hat wearing Muslims.",['religion ']
"god,religion","I have good idea, for if you meet some person from different religion and he want to make argument about God. My idea is, you listen to everything this man say about God. Never argue about God with him. Best thing to say is, 'I agree with you.' Then you go home, pray what you want. This is my idea for people to have peace about religion.","['god', 'religion', 'tolerance ']"
"god,religion","If you think God’s there, He is. If you don’t, He isn’t. And if that’s what God’s like, I wouldn’t worry about it.","['atheism', 'god', 'religion ']"
"hope,religion,inspiration","If there's only one nation in the sky, shouldn't all passports be valid for it?","['hope', 'humanity', 'inspiration', 'religion ']"
"truth,god,religion",I believe in the fundamental truth of all great religions of the world.,"['god', 'religion', 'truth ']"
"god,religion","The word 'God' is for me nothing more than the expression and product of human weaknesses, the Bible a collection of honorable, but still primitive legends which are nevertheless pretty childish. No interpretation, no matter how subtle, can (for me) change this.","['bible', 'god', 'religion ']"
"god,religion",Beauty is no quality in things themselves: It exists merely in the mind which contemplates them; and each mind perceives a different beauty.,"['beauty', 'beholder', 'evil', 'god', 'perception', 'religion', 'religious-meaning ']"
"philosophy,religion,science","I consider it an extremely dangerous doctrine, because the more likely we are to assume that the solution comes from the outside, the less likely we are to solve our problems ourselves.","['philosophy', 'religion', 'science ']"
religion,"Gods prefer simple, vicious games, where you Do Not Achieve Transcendence but Go Straight To Oblivion; a key to the understanding of all religion is that a god's idea of amusement is Snakes and Ladders with greased rungs.","['destiny', 'religion ']"
religion,A young man who wishes to remain a sound atheist cannot be too careful of his reading.,"['atheism', 'reading', 'religion ']"
religion,"I suppose that one reason I have always detested religion is its sly tendency to insinuate the idea that the universe is designed with 'you' in mind or, even worse, that there is a divine plan into which one fits whether one knows it or not. This kind of modesty is too arrogant for me.","['antitheism', 'arrogance', 'atheism', 'modesty', 'religion', 'solipsism ']"
religion,"If the stars should appear one night in a thousand years, how would men believe and adore; and preserve for many generations the remembrance of the city of God which had been shown! But every night come out these envoys of beauty, and light the universe with their admonishing smile.","['astronomy', 'beauty', 'heavens', 'nature', 'night', 'night-sky', 'religion', 'sky', 'stars ']"
"love,life,faith,relationship,religion,writing,books","There comes a time in your life when you have to choose to turn the page, write another book or simply close it.","['beliefs', 'books', 'boyfriend', 'choices', 'faith', 'family', 'friendships', 'girlfriend', 'hang-ups', 'in-love', 'life', 'love', 'marriage', 'memories', 'moving-on', 'nostalgia', 'obsessions', 'peace', 'relationships', 'religion', 'sister-in-laws', 'sisters', 'spouse', 'unrequited-love', 'wife', 'writing ']"
"humor,religion",I would never want to be a member of a group whose symbol was a man nailed to two pieces of wood.,"['christianity', 'humor', 'religion ']"
religion,What has he found who has lost God?And what has he lost who has found God?,"['islam', 'religion', 'spirituality', 'sufism ']"
religion,I call him religious who understands the suffering of others.,"['empathy', 'religion', 'understanding ']"
religion,Civilization will not attain to its perfection until the last stone from the last church falls on the last priest.,"['atheism', 'civilization', 'organized-religion', 'religion ']"
"philosophy,religion","Words do not express thoughts very well; every thing immediately becomes a little different, a little distorted, a little foolish. And yet it also pleases me and seems right that what is of value and wisdom of one man seems nonsense to another.","['philosophy', 'religion ']"
"happiness,religion","There are random moments - tossing a salad, coming up the driveway to the house, ironing the seams flat on a quilt square, standing at the kitchen window and looking out at the delphiniums, hearing a burst of laughter from one of my children's rooms - when I feel a wavelike rush of joy. This is my true religion: arbitrary moments of of nearly painful happiness for a life I feel privileged to lead.","['happiness', 'joy', 'religion ']"
religion,I have a problem with people who take the Constitution loosely and the Bible literally.,"['bible', 'bill-of-rights', 'christianity', 'constitution', 'politics', 'religion ']"
"religion,education,science",I don't want to believe. I want to know.,"['atheism', 'education', 'religion', 'science ']"
"philosophy,religion","I assess the power of a will by how much resistance, pain, torture it endures and knows how to turn to its advantage","['ant-christ', 'atheism', 'philosophy', 'religion ']"
religion,"To live by grace means to acknowledge my whole life story, the light side and the dark. In admitting my shadow side I learn who I am and what God's grace means.","['religion', 'spiritual ']"
religion,Aim at Heaven and you will get Earth 'thrown in': aim at Earth and you will get neither.,"['christ', 'christianity', 'religion ']"
religion,"My best advice to anyone who wants to raise a happy, mentally healthy child is: Keep him or her as far away from a church as you can.","['children', 'religion ']"
religion,"Almost any sect, cult, or religion will legislate its creed into law if it acquires the political power to do so.","['cult', 'danger', 'law', 'organized-religion', 'power', 'religion', 'sect', 'separation-of-church-and-state ']"
religion,"If there is a God, atheism must seem to Him as less of an insult than religion.","['atheism', 'organized-religion', 'religion ']"
religion,"To be fair, much of the Bible is not systematically evil but just plain weird, as you would expect of a chaotically cobbled-together anthology of disjointed documents, composed, revised, translated, distorted and 'improved' by hundreds of anonymous authors, editors and copyists, unknown to us and mostly unknown to each other, spanning nine centuries","['bible', 'organized-religion', 'religion ']"
"life,religion",We should live our lives as though Christ was coming this afternoon.,"['jesus-christ', 'judgement', 'life', 'preparation', 'religion ']"
"religion,education,science","People cited violation of the First Amendment when a New Jersey schoolteacher asserted that evolution and the Big Bang are not scientific and that Noah's ark carried dinosaurs. This case is not about the need to separate church and state; it's about the need to separate ignorant, scientifically illiterate people from the ranks of teachers.","['america', 'big-bang', 'big-bang-theory', 'church-and-state', 'creation', 'creationism', 'dinosaurs', 'education', 'evolution', 'first-amendment', 'freedom', 'freedom-of-religion', 'intelligent-design', 'letters', 'literacy', 'new-jersey', 'new-york-times', 'noah-s-ark', 'religion', 'science', 'scientific-literacy', 'teachers', 'teaching ']"
"humor,religion",The reason people use a crucifix against vampires is because vampires are allergic to bullshit.,"['atheism', 'humor', 'religion', 'vampires ']"
religion,"Oh, Adam’s sons, how cleverly you defend yourselves against all that might do you good!",['religion ']
"life,humor,religion",Before the NSA there was the Catholic Church. What is confessional if not a place to gather secrets? No wonder the church had all the power.,"['church', 'confession', 'humor', 'information', 'life', 'power', 'religion', 'secret', 'secrets', 'spying', 'wonder', 'word-junkies', 'xazaqazax ']"
religion,"Religion isn't the cause of wars, it's the excuse.","['religion', 'war ']"
religion,The minute you get a religion you stop thinking. Believe in one thing too much and you have no room for new ideas.,['religion ']
religion,"Your way of life is sinful and wrong,""he said fiercely.Thus says a man who admits to worshipping a God who vilifies pleasure, relegates women to roles that are little more than servants and broodmares, though they are the backbone of your church, and seeks to control his worshippers through guilt and fear.","['organized-religion', 'religion ']"
"philosophy,religion","The real question of life after death isn't whether or not it exists, but even if it does what problem this really solves.","['afterlife', 'philosophy', 'religion ']"
religion,All religions are true but none are literal.,"['morality', 'religion ']"
"humor,religion",I want to read the employment section of the Bible. I think it’s simply called Job.,"['bible', 'employment', 'hilarious', 'humor', 'jarod-kintz', 'job', 'read', 'religion ']"
religion,"If I had to choose a religion, the sun as the universal giver of life would be my god.","['atheism', 'religion', 'sun ']"
