0,1,2
poetry,"Break a vase, and the love that reassembles the fragments is stronger than that love which took its symmetry for granted when it was whole.",['poetry ']
"wisdom,poetry",We shall not cease from explorationAnd the end of all our exploringWill be to arrive where we startedAnd know the place for the first time.,"['life-experience', 'poetry', 'self-discovery', 'wisdom ']"
poetry,My turn shall also come:I sense the spreading of a wing.,"['growth', 'poetry ']"
poetry,Poetry might be defined as the clear expression of mixed feelings.,['poetry ']
poetry,"I have drunken deep of joy,And I will taste no other wine tonight.","['inspirational-attitude', 'joy', 'poetry ']"
poetry,I am awaitingperpetually and forevera renaissance of wonder,['poetry ']
poetry,I like this place and could willingly waste my time in it.,"['as-you-like-it', 'celia', 'nature', 'poetry ']"
poetry,"There is a pleasure in the pathless woods,There is a rapture on the lonely shore,There is society, where none intrudes,By the deep sea, and music in its roar:I love not man the less, but Nature more","['nature', 'poetry', 'solitude ']"
poetry,Summer night--even the starsare whispering to each other.,['poetry ']
poetry,Poetry is eternal graffiti written in the heart of everyone.,['poetry ']
"life,poetry",Do I dare Disturb the universe? In a minute there is time For decisions and revisions which a minute will reverse.,"['life', 'poetry ']"
"love,poetry",Lovers alone wear sunlight.,"['adoration', 'love', 'poetry ']"
poetry,Poetry is the shadow cast by our streetlight imaginations.,"['lyricism', 'poetry ']"
"truth,poetry",Perhaps the truth depends on a walk around the lake.,"['poetry', 'truth ']"
poetry,"to live in this worldyou must be ableto do three thingsto love what is mortal;to hold itagainst your bones knowingyour own life depends on it;and, when the time comes to let it go,to let it go","['excerpt-from-in-blackwater-woods', 'poem', 'poetry ']"
poetry,"Once, poets were magicians. Poets were strong, stronger than warriors or kings — stronger than old hapless gods. And they will be strong once again.","['poetry', 'poets ']"
poetry,listen: there’s a hellof a good universe next door; let’s go,"['ee-cummings', 'poetry ']"
poetry,Separation Your absence has gone through me Like thread through a needle. Everything I do is stitched with its color.,"['influence', 'loneliness', 'loss', 'poetry ']"
"life,poetry",Those who are willing to be vulnerable move among mysteries.,"['life', 'poetry ']"
poetry,Music is the universal language of mankind.,"['music', 'poetry', 'power-of-music ']"
"love,inspiration,relationship,poetry",I may not always be with you But when we're far apartRemember you will be with meRight inside my heart,"['family', 'friendship', 'inspirational', 'love', 'poetry', 'relationships ']"
poetry,Don't use the phone. People are never ready to answer it. Use poetry.,['poetry ']
"poetry,science","Though my soul may set in darkness, it will rise in perfect light; I have loved the stars too fondly to be fearful of the night.","['poetry', 'science', 'stars ']"
poetry,"Anon, who wrote so many poems without signing them, was often a woman.","['anonymous', 'poetry', 'woman ']"
poetry,"If I read a book and it makes my whole body so cold no fire can warm me, I know that is poetry. If I feel physically as if the top of my head were taken off, I know that is poetry. These are the only ways I know it. Is there any other way?","['poetry', 'power-of-words ']"
"inspiration,philosophy,poetry","Do not go gentle into that good night,Old age should burn and rave at close of day;Rage, rage against the dying of the light.","['death-and-dying', 'inspirational', 'philosophy', 'poetry ']"
poetry,"The rain to the wind said,You push and I'll pelt.'They so smote the garden bedThat the flowers actually knelt,And lay lodged--though not dead.I know how the flowers felt.","['poetry', 'rain ']"
poetry,Live not for Battles Won.Live not for The-End-of-the-Song. Live in the along.,"['battles', 'living', 'poetry ']"
"love,poetry","Love is heavy and light, bright and dark, hot and cold, sick and healthy, asleep and awake- its everything except what it is! (Act 1, scene 1)","['love', 'poetry ']"
"love,poetry","Love, the poet said, is woman's whole existence.","['love', 'poetry', 'women ']"
"love,poetry",I don't care what you say to me. I care what you share with me.,"['life-lessons', 'love', 'poetry', 'share ']"
poetry,"I love a sunburnt country,A land of sweeping plains,Of ragged mountain ranges,Of droughts and flooding rains.I love her far horizons,I love her jewel-sea,Her beauty and her terror –The wide brown land for me!","['australia', 'australian', 'poetry ']"
poetry,"Love consists of this: two solitudes that meet, protect and greet each other.",['poetry ']
"love,poetry","All my heart is yours, sir: it belongs to you; and with you it would remain, were fate to exile the rest of me from your presence forever.","['love', 'poetry ']"
poetry,"We the mortals touch the metals,the wind, the ocean shores, the stones,knowing they will go on, inert or burning,and I was discovering, naming all the these things:it was my destiny to love and say goodbye.","['pablo-neruda', 'poetry ']"
"inspiration,poetry",I am deliberate and afraid of nothing.,"['Afraid', 'Deliberate']"
poetry,"Extinguish my eyes, I'll go on seeing you.Seal my ears, I'll go on hearing you.And without feet I can make my way to you,without a mouth I can swear your name.Break off my arms, I'll take hold of youwith my heart as with a hand.Stop my heart, and my brain will start to beat.And if you consume my brain with fire,I'll feel you burn in every drop of my blood.","['obsession', 'poetry ']"
poetry,"She walks in beauty, like the nightOf cloudless climes and starry skies;And all that's best of dark and brightMeet in her aspect and her eyes...","['adoration', 'beauty', 'poetry ']"
"poetry,writing","A woman knows very well that, though a wit sends her his poems, praises her judgment, solicits her criticism, and drinks her tea, this by no means signifies that he respects her opinions, admires her understanding, or will refuse, though the rapier is denied him, to run through the body with his pen.","['criticism', 'dignity', 'double-standards', 'empowerment', 'equality', 'feminism', 'gender', 'hypocrisy', 'judgment', 'men', 'misogyny', 'poetry', 'respect', 'women', 'writing ']"
poetry,"...and then, I have nature and art and poetry, and if that is not enough, what is enough?","['art', 'nature', 'poetry', 'suicide ']"
poetry,"Given the choice between the experience of pain and nothing, I would choose pain.","['life-experience', 'poetry', 'sorrow ']"
"life,poetry","Tears, idle tears, I know not what they mean, Tears from the depths of some devine despairRise in the heart, and gather to the eyes, In looking on the happy autumn fields, And thinking of the days that are no more.","['life', 'memories', 'poetry', 'sadness ']"
"life,love,wisdom,happiness,poetry","She is free in her wildness, she is a wanderess, a drop of free water. She knows nothing of borders and cares nothing for rules or customs. 'Time' for her isn’t something to fight against. Her life flows clean, with passion, like fresh water.","['adventuress', 'aesthete', 'allegory', 'ambition', 'beautiful', 'bravery', 'children', 'compass', 'courage', 'daring', 'desire', 'direction', 'dreams', 'drive', 'empowerment', 'enjoying', 'exile', 'expatriate', 'female', 'female-beauty', 'female-characters', 'female-empowerment', 'female-hero', 'female-liberation', 'females', 'feminine', 'femininity', 'feminism', 'femme', 'filles', 'first-love', 'freedom', 'gentle', 'girl', 'girl-power', 'girl-quotes', 'girls', 'goal', 'goals', 'happiness', 'hearts', 'hiding', 'imagination', 'inspire', 'jeune-fille', 'kid', 'kiss', 'life', 'life-philosophy', 'literature', 'living', 'love', 'loving', 'map', 'memory', 'motivation', 'passion', 'passionate', 'payne', 'poetess', 'poetry', 'power', 'pretty', 'risk', 'roaming', 'roman', 'roman-payne', 'romantic', 'running', 'sacred', 'secretive', 'seductive', 'sensual', 'strength', 'surrender', 'sweet', 'the-wanderess', 'time', 'travel', 'wander', 'wanderer', 'wanderess', 'wandering', 'wanderlust', 'wayfaring', 'wildness', 'wisdom', 'woman', 'woman-s-character', 'woman-s-strength', 'womanhood', 'women', 'women-s-inspirational', 'women-s-liberation', 'women-s-strength', 'young-love ']"
"inspiration,life,poetry",Let your life lightly dance on the edges of Time like dew on the tip of a leaf.,"['Life', 'Time', 'Dance']"
poetry,"Poetry is just so emo.""he said. ""Oh, the pain. The pain. It always rains. In my soul.","['emo', 'poetry', 'rain ']"
poetry,"April is the cruelest month, breedinglilacs out of the dead land, mixingmemory and desire, stirringdull roots with spring rain.","['april', 'cruelty', 'poetry', 'seasons', 'weather ']"
poetry,"Though much is taken, much abides; and thoughWe are not now that strength which in old daysMoved earth and heaven, that which we are, we are;One equal temper of heroic hearts,Made weak by time and fate, but strong in willTo strive, to seek, to find, and not to yield.","['age', 'heroism', 'poetry', 'ulysses ']"
"love,poetry","I know you're tired but come, this is the way.","['divinity', 'love', 'poetry', 'rumi', 'spiritual', 'sufi ']"
"love,poetry","Stephen kissed me in the spring,Robin in the fall,But Colin only looked at meAnd never kissed at all.Stephen’s kiss was lost in jest,Robin’s lost in play,But the kiss in Colin’s eyesHaunts me night and day.","['kiss', 'love', 'memories', 'poetry ']"
poetry,"Come away, O human child!To the waters and the wildWith a faery, hand in hand,For the world's more full of weeping than you can understand.","['children', 'fairies', 'fantasy', 'loss-of-innocence', 'poetry', 'sorrow ']"
"poetry,writing","A good poem is a contribution to reality. The world is never the same once a good poem has been added to it. A good poem helps to change the shape of the universe, helps to extend everyone's knowledge of himself and the world around him.","['art', 'poetry', 'writing ']"
poetry,"Some of you say, “Joy is greater than sorrow,” and others say, “Nay, sorrow is the greater.”But I say unto you, they are inseparable.Together they come, and when one sits alone with you at your board, remember that the other is asleep upon your bed.","['joy', 'poetry', 'sorrow ']"
poetry,"I turned silences and nights into words. What was unutterable, I wrote down. I made the whirling world stand still.","['poetry', 'words ']"
"love,poetry","I am no longer in love with her, that's certain, but maybe I love her. Love is so short, forgetting is so long.","['love', 'poetry ']"
poetry,You give but little when you give of your possessions.It is when you give of yourself that you truly give.,"['generosity', 'giving', 'poetry ']"
"life,poetry",The purpose of life is to be defeated by greater and greater things.,['poetry ']
"death,poetry","The death of a beautiful woman is, unquestionably, the most poetical topic in the world.","['beauty', 'death', 'poetry', 'women ']"
poetry,"Poetry, she thought, wasn't written to be analyzed; it was meant to inspire without reason, to touch without understanding.",['poetry ']
poetry,"To be a poet is a condition, not a profession.","['afflictions', 'on-writing', 'poetry ']"
poetry,"My candle burns at both ends;It will not last the night;But ah, my foes, and oh, my friends—It gives a lovely light!","['intensity', 'poetry', 'zeal ']"
poetry,"I want to think again of dangerous and noble things. I want to be light and frolicsome. I want to be improbable beautiful and afraid of nothing, as though I had wings.",['poetry ']
"love,poetry","Love is not loveWhich alters when it alteration finds,Or bends with the remover to remove.O no, it is an ever-fixed markThat looks on tempests and is never shaken;It is the star to every wand'ring bark,Whose worth's unknown, although his height be taken.""(Sonnet 116)","['constancy', 'love', 'poetry', 'sacrifice ']"
poetry,The stars are not wanted now: put out every one;Pack up the moon and dismantle the sun;Pour away the ocean and sweep up the wood.For nothing now can ever come to any good.,['poetry ']
poetry,If I can see pain in your eyes then share with me your tears. If I can see joy in your eyes then share with me your smile.,"['eyes', 'joy', 'pain', 'poetry', 'share', 'smile', 'tears ']"
"poetry,inspiration","There is freedom waiting for you,On the breezes of the sky,And you ask ""What if I fall?""Oh but my darling,What if you fly?","['freedom', 'inspiration', 'poetry ']"
poetry,may came home with a smooth round stoneas small as a world and as large as alone.,"['loneliness', 'poetry', 'travel ']"
poetry,Genuine poetry can communicate before it is understood.,"['epistemology', 'poetry ']"
poetry,life's not a paragraphAnd death i think is no parenthesis,['poetry ']
"love,poetry,writing","some moments are nice, some arenicer, some are even worthwritingabout.","['bukowski', 'love', 'moments', 'nice', 'poetry', 'war-all-the-time', 'writing ']"
poetry,"With me poetry has not been a purpose, but a passion.",['poetry ']
poetry,"Always learn poems by heart. They have to become the marrow in your bones. Like fluoride in the water, they'll make your soul impervious to the world's soft decay.","['hard', 'poetry ']"
"hope,poetry","Though nothing can bring back the hourOf splendor in the grass, of glory in the flower;We will grieve not, rather findStrength in what remains behind;In the primal sympathyWhich having been must ever be...","['glory', 'hope', 'poetry', 'strength ']"
poetry,"I'm nobody! Who are you? Are you nobody, too? Then there ’s a pair of us—don’t tell! They ’d banish us, you know. How dreary to be somebody! How public, like a frog To tell your name the livelong day To an admiring bog!","['fame', 'poetry ']"
"relationship,poetry",you can take this mouththis wound you wantbut you can't kissand make itbetter.,"['marriage', 'passion', 'poetry', 'relationships', 'sex ']"
poetry,It was at that agethat poetry came in search of me.,"['neruda', 'poetry ']"
poetry,The poetry of the earth is never dead.,"['environment', 'nature', 'poetry ']"
"love,poetry",i carry your heart with me(i carry it in my heart),"['love', 'poetry ']"
poetry,There are things known and there are things unknownand in between are the doors.,['poetry ']
poetry,"I lean to you, numb as a fossil. Tell me I'm here.","['numbness', 'poetry ']"
poetry,Peace is always beautiful.,"['peace', 'poetry ']"
"inspiration,poetry",Dare to love yourselfas if you were a rainbowwith gold at both ends.,"['angel-poems', 'classic-books', 'classic-quotes', 'creative-vision', 'famous-quotes', 'gold', 'grace', 'haiku', 'haikus', 'inspirational', 'inspirational-quotes', 'inspiring-authors', 'inspiring-words', 'joy', 'love', 'national-poetry-month', 'personal-growth', 'poem-in-your-pocket-day', 'poetry', 'positive-motivation', 'psychotherapy', 'rainbow', 'rainbows', 'self-esteem', 'self-love', 'self-motivation', 'self-respect', 'spirituality ']"
"life,poetry","If your daily life seems poor, do not blame it; blame yourself, tell yourself that you are not poet enough to call forth its riches; for to the creator there is no poverty and no poor indifferent place.","['beauty', 'creation', 'creator', 'life', 'poetry ']"
"love,life,inspiration,happiness,wisdom,poetry",You must give everything to make your life as beautiful as the dreams that dance in your imagination.,"['adventuress', 'aesthete', 'allegory', 'ambition', 'beautiful', 'beautiful-life', 'bravery', 'children', 'compass', 'courage', 'dance', 'dancer', 'dances', 'dancing', 'daring', 'desire', 'direction', 'dreams', 'drive', 'empowerment', 'enjoying', 'exile', 'expatriate', 'female', 'female-beauty', 'female-characters', 'female-empowerment', 'female-hero', 'female-liberation', 'females', 'feminine', 'femininity', 'feminism', 'femme', 'filles', 'first-love', 'freedom', 'gentle', 'girl', 'girl-power', 'girl-quotes', 'girls', 'goal', 'goals', 'happiness', 'hearts', 'hiding', 'imagination', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quote', 'inspirational-quotes', 'inspire', 'jeune-fille', 'kid', 'kiss', 'life', 'life-philosophy', 'literature', 'living', 'love', 'loving', 'map', 'memory', 'motivation', 'passion', 'passionate', 'payne', 'poetess', 'poetry', 'power', 'pretty', 'risk', 'roaming', 'roman', 'roman-payne', 'romantic', 'running', 'sacred', 'secretive', 'seductive', 'sensual', 'strength', 'surrender', 'sweet', 'the-wanderess', 'time', 'travel', 'wander', 'wanderer', 'wanderess', 'wandering', 'wanderlust', 'wayfaring', 'wisdom', 'woman', 'woman-s-character', 'woman-s-strength', 'womanhood', 'women', 'women-s-inspirational', 'women-s-liberation', 'women-s-strength', 'young-love ']"
"life,poetry,writing","Closed in a room, my imagination becomes the universe, and the rest of the world is missing out.","['art', 'artist', 'artistic', 'contemplating', 'dreams', 'experience', 'fantasy', 'fun', 'imagination', 'life', 'perception', 'perspective', 'poetry', 'reading', 'reality', 'solitude', 'songwriting', 'thinking', 'thoughts', 'universe', 'vicarious', 'writing ']"
poetry,"The breezes at dawn have secrets to tell youDon't go back to sleep!You must ask for what you really want.Don't go back to sleep!People are going back and forth across the doorsill where the two worlds touch,The door is round and openDon't go back to sleep!","['belle-prater-s-boy', 'poetry', 'ruth-white ']"
poetry,"I love the silent hour of night,For blissful dreams may then arise,Revealing to my charmed sightWhat may not bless my waking eyes.","['dreams', 'night', 'poetry ']"
"love,poetry","Love one another, but make not a bond of love:Let it rather be a moving sea between the shores of your souls.","['love', 'poetry', 'space', 'trust ']"
"love,death,poetry","He was my North, my South, my East and West,My working week and my Sunday rest,My noon, my midnight, my talk, my song;I thought that love would last forever: I was wrong.","['death', 'love', 'poetry ']"
poetry,"The bridge will only take you halfway there, to those mysterious lands you long to see. Through gypsy camps and swirling Arab fair, and moonlit woods where unicorns run free. So come and walk awhile with me and share the twisting trails and wondrous worlds I've known. But this bridge will only take you halfway there. The last few steps you have to take alone.",['poetry ']
"wisdom,poetry","Into the darkness they go, the wise and the lovely.","['darkness', 'metaphor', 'poetry', 'wisdom ']"
poetry,I discover myself on the verge of a usual mistake.,['poetry ']
"love,death,poetry","O serpent heart hid with a flowering face!Did ever a dragon keep so fair a cave?Beautiful tyrant, feind angelical, dove feather raven, wolvish-ravening lamb! Despised substance of devinest show, just opposite to what thou justly seemest - A dammed saint, an honourable villain!","['death', 'hate', 'love', 'poetry', 'shakespeare ']"
"life,poetry,inspiration,writing","Poetry is just the evidence of life. If your life is burning well, poetry is just the ash.","['ash', 'evidence', 'inspiration', 'life', 'poetry', 'writing ']"
poetry,"Why, man, he doth bestride the narrow worldLike a Colossus; and we petty menWalk under his huge legs, and peep aboutTo find ourselves dishonourable graves.","['caesar', 'colossus', 'dishonor', 'giant', 'grave', 'influence', 'julius-caesar', 'persona', 'petty', 'poetry ']"
"love,poetry","The heart can think of no devotionGreater than being shore to the ocean-Holding the curve of one position,Counting an endless repetition.","['devotion', 'love', 'poetry ']"
poetry,"I wanted all thingsTo seem to make some sense,So we could all be happy, yes,Instead of tense.And I made up liesSo that they all fit nice,And I made this sad worldA par-a-dise.","['consolatory', 'poetry ']"
poetry,"A Word is DeadA word is deadWhen it is said,Some say.I say it justBegins to liveThat day.","['poetry', 'words ']"
poetry,"Nothing Stay Forever""""Nature’s first green is gold,""Her hardest hue to hold.""Her early leaf’s a flower;""But only so an hour.""Then leaf subsides to leaf.""So Eden sank to grief,""So dawn goes down today.""Nothing gold can stay.-- Robert Frost","['colors', 'poetry ']"
poetry,Poetry heals the wounds inflicted by reason.,"['healing', 'poetry ']"
poetry,I am stuffing your mouth with yourpromises and watching you vomit them out upon my face.,"['lies', 'poetry', 'promises ']"
"wisdom,poetry",It is strange how often a heart must be broken Before the years can make it wise.,"['heart', 'heartbreak', 'poetry', 'wisdom ']"
poetry,You are never too old to become younger!,"['maturity', 'paradox', 'poetry', 'story', 'story-telling', 'youthfulness ']"
poetry,Beauty is eternity gazing at itself in a mirror.But you are eternity and you are the mirror.,"['beauty', 'eternity', 'poetry ']"
"death,poetry","I went down to the river,I set down on the bank.I tried to think but couldn't,So I jumped in and sank.","['death', 'desperation', 'drowning', 'poetry', 'suicide ']"
"humor,poetry","Whereas story is processed in the mind in a straightforward manner, poetry bypasses rational thought and goes straight to the limbic system and lights it up like a brushfire. It's the crack cocaine of the literary world.","['humor', 'poetry ']"
"inspiration,poetry","Be silent and safe — silence never betrays you; Be true to your word and your work and your friend; Put least trust in him who is foremost to praise you,Nor judge of a road till it draw to the end.","['advice', 'friends', 'inspirational', 'judgement', 'motivational', 'poetry', 'praise', 'safety', 'silence', 'true', 'trust', 'work ']"
poetry,"How happy is the little stoneThat rambles in the road alone,And doesn't care about careers,And exigencies never fears;Whose coat of elemental brownA passing universe put on;And independent as the sun,Associates or glows alone,Fulfilling absolute decreeIn casual simplicity.","['autonomy', 'poems', 'poetry ']"
"life,poetry,relationship,writing","I want to create a seventeen-syllable word that encompasses the human condition, and then use that word to form the world’s most perfect haiku.","['haiku', 'humanity', 'life', 'perfection', 'poetry', 'relationships', 'words', 'writing ']"
"life,poetry","Be still, sad heart! and cease repining;Behind the clouds is the sun still shining;Thy fate is the common fate of all,Into each life some rain must fall","['heart', 'life', 'poetry', 'sorrow ']"
poetry,"Still, what I want in my lifeis to be willingto be dazzled—to cast aside the weight of factsand maybe evento float a littleabove this difficult world.",['poetry ']
"poetry,romance","There is darkness in light, there is pain in joy, and there are thorns on the rose.","['cate', 'magic', 'poetry', 'romance', 'tiernan ']"
"love,poetry",I would love to saythat youmake meweak in the kneesbutto be quite upfrontand completelytruthfulyoumake my bodyforgetit has kneesat all.,"['love', 'poetry ']"
"love,life,poetry","Ah, love, let us be true To one another! for the world, which seems To lie before us like a land of dreams, So various, so beautiful, so new, Hath really neither joy, nor love, nor light, Nor certitude, nor peace, nor help for pain; And we are here as on a darkling plain Swept with confused alarms of struggle and flight, Where ignorant armies clash by night.","['life', 'love', 'pain', 'poetry', 'struggle ']"
"inspiration,poetry",younot wanting mewasthe beginning of mewanting myselfthank you,"['heartbreak', 'inspirational', 'poetry ']"
poetry,I hunger for your sleek laugh and your hands the color of a furious harvest. I want to eat the sunbeams flaring in your beauty.,"['lust', 'poetry ']"
"love,romance,poetry","Falling in love is very real, but I used to shake my head when people talked about soul mates, poor deluded individuals grasping at some supernatural ideal not intended for mortals but sounded pretty in a poetry book. Then, we met, and everything changed, the cynic has become the converted, the sceptic, an ardent zealot.","['catholic-author', 'falling-in-love', 'first-love', 'i-love-you', 'i-love-you-always', 'i-love-you-no-matter-what', 'idealism', 'inspirational-love', 'love', 'love-at-first-sight', 'poetry', 'romance', 'romantic', 'self-discovery', 'soul-mates', 'supernatural', 'true-love ']"
"philosophy,poetry","We are the hollow menWe are the stuffed menLeaning togetherHeadpiece filled with straw. Alas!Our dried voices, whenWe whisper togetherAre quiet and meaninglessAs wind in dry grassOr rats' feet over broken glassIn our dry cellarShape without form, shade without colour,Paralysed force, gesture without motion;- The Hollow Men","['philosophy', 'poetry ']"
poetry,"A poet is, before anything else, a person who is passionately in love with language.","['language', 'poetry', 'words ']"
poetry,So dawn goes down today... Nothing gold can stay.-- Robert Frost,"['color', 'poetry ']"
"poetry,relationship",You fit into melike a hook into an eyea fish hookan open eye,"['poetry', 'relationships ']"
poetry,"Once in a golden hour I cast to earth a seed. Up there came a flower, The people said, a weed.","['criticism', 'judgement', 'poetry ']"
poetry,"Time for you and time for me, And time yet for a hundred indecisions, And for a hundred visions and revisions, Before the taking of a toast and tea.",['poetry ']
"love,truth,poetry","A truth should exist,it should not be usedlike this. If I love youis that a fact or a weapon?","['love', 'poetry', 'truth ']"
poetry,"O may I join the choir invisibleOf those immortal dead who live againIn minds made better by their presence; liveIn pulses stirred to generosity,In deeds of daring rectitude...","['choir', 'dead', 'invisible', 'memory', 'minds', 'poetry', 'rectitude ']"
poetry,Poetry is the rhythmical creation of beauty in words.,['poetry ']
poetry,"When you part from your friend, you grieve not;For that which you love most in him may be clearer in his absence, asthe mountain to the climber is clearer from the plain.","['friendship', 'grief', 'poetry', 'seperation ']"
"life,love,inspiration,humor,relationship,romance,poetry","Love flows like flowers, and grows like water. I’m so thirsty for romance I could drink a dozen roses.","['aspirational', 'beautiful', 'beauty', 'drink', 'drinking', 'flow', 'flower', 'flowers', 'grow', 'growth', 'humor', 'inspirational', 'instaquote', 'internal-dialogue', 'life', 'love', 'motivational', 'poem', 'poet', 'poetic', 'poetry', 'quote-for-instagram', 'quotes-for-instagram', 'random', 'relationships', 'romance', 'romantic', 'rose', 'roses', 'thirst', 'thirsty', 'water', 'word-junkies ']"
poetry,"You shall love your crooked neighbour, with your crooked heart.","['human-nature', 'poetry ']"
"love,poetry","Late FragmentAnd did you get whatyou wanted from this life, even so?I did.And what did you want?To call myself beloved, to feel myselfbeloved on the earth.","['love', 'poetry ']"
poetry,"I must create a system, or be enslaved by another man's. I will not reason and compare: my business is to create.",['poetry ']
"love,relationship,romance,poetry","That night when you kissed me, I left a poem in your mouth, and you can hear some of the lines every time you breathe out.","['love', 'poetry', 'relationships', 'romance ']"
poetry,"In the DesertIn the desert I saw a creature, naked, bestial, Who, squatting upon the ground, Held his heart in his hands, And ate of it. I said, “Is it good, friend?” “It is bitter—bitter,” he answered; “But I like it “Because it is bitter, “And because it is my heart.","['bitterness', 'heart', 'poetry ']"
"life,love,inspiration,humor,relationship,poetry,romance,soul,mind","My brain is divided into two butterflies, and both are in love with your rose-shaped heart. If you've got the garden, I've got my whole life.","['abstract', 'being', 'brain', 'brilliant', 'butterflies', 'butterfly', 'crazy', 'divide', 'divided', 'flower', 'flowers', 'garden', 'gardening', 'heart', 'humor', 'in-love', 'inspirational', 'inspire', 'instagram-quote', 'instaquote', 'life', 'light-hearted', 'love', 'lust', 'mind', 'motivate', 'motivational', 'poem', 'poet', 'poetic', 'poetry', 'quote-for-instagram', 'relationships', 'romance', 'romantic', 'rose', 'soul', 'spirit', 'spiritual', 'time', 'word-junkies ']"
