0,1,2
"god,religion","He died not for men, but for each man. If each man had been the only man made, He would have done no less.","['god', 'religion ']"
"love,inspiration,god","I sought to hear the voice of God and climbed the topmost steeple, but God declared: ""Go down again - I dwell among the people.","['god', 'inspirational', 'love ']"
god,"Parents are like God because you wanna know they're out there, and you want them to think well of you, but you really only call when you need something.","['family', 'god', 'parents ']"
"god,religion","I believe in God, but not as one thing, not as an old man in the sky. I believe that what people call God is something in all of us. I believe that what Jesus and Mohammed and Buddha and all the rest said was right. It's just that the translations have gone wrong.","['god', 'organized-religion', 'religion', 'spirituality ']"
"god,religion","Sometimes the Bible in the hand of one man is worse than a whisky bottle in the hand of (another)... There are just some kind of men who - who're so busy worrying about the next world they've never learned to live in this one, and you can look down the street and see the results.","['bible', 'god', 'hatred', 'judgement', 'religion ']"
"love,inspiration,faith,god",Sometimes God allows what he hates to accomplish what he loves.,"['faith', 'god', 'inspirational', 'love ']"
"humor,god","God does not play dice with the universe; He plays an ineffable game of His own devising, which might be compared, from the perspective of any of the other players [i.e. everybody], to being involved in an obscure and complex variant of poker in a pitch-dark room, with blank cards, for infinite stakes, with a Dealer who won't tell you the rules, and who smiles all the time.","['einstein', 'gaiman', 'god', 'humor ']"
"faith,god",I talk to God but the sky is empty.,"['doubt', 'faith', 'god', 'prayer ']"
"god,religion",God save us from people who mean well.,"['god', 'good-intentions', 'humanity', 'religion ']"
god,"When I stand before God at the end of my life, I would hope that I would not have a single bit of talent left, and could say, 'I used everything you gave me.","['afterlife', 'god', 'heaven', 'judgement', 'talent ']"
god,"I don't stand for black man's side, I don't stand for white man's side, I stand for God's side.","['black', 'god', 'men', 'music', 'side ']"
god,"She glared at me like she was about to punch me, but then she did something that surprised me even more. She kissed me.""Be careful seaweed brain.""She said putting on her invisible cap and disappearing.I probably would have sat there all day, trying to remember my name, but then the sea demons came.","['demons', 'god', 'gods', 'greek', 'kiss ']"
"humor,god",That wasn't any act of God. That was an act of pure human fuckery.,"['god', 'humor ']"
"love,god,religion",No woman wants to be in submission to a man who isn't in submission to God!,"['christian', 'god', 'love', 'marriage', 'men', 'religion', 'spirituality', 'women ']"
"inspiration,god,religion","Above all else, guard your heart for it affects everything else you do.","['bible', 'god', 'inspirational', 'religion ']"
"god,religion","There are people in the world so hungry, that God cannot appear to them except in the form of bread.","['bread', 'food', 'god', 'humanity', 'hunger', 'poverty', 'religion ']"
"god,religion","Thou hast made us for thyself, O Lord, and our heart is restless until it finds its rest in thee.","['christ', 'christianity', 'desire', 'god', 'heart', 'jesus', 'longing', 'peace', 'religion', 'rest', 'restlessness ']"
"god,religion","The God of the Old Testament is arguably the most unpleasant character in all fiction: jealous and proud of it; a petty, unjust, unforgiving control-freak; a vindictive, bloodthirsty ethnic cleanser; a misogynistic, homophobic, racist, infanticidal, genocidal, filicidal, pestilential, megalomaniacal, sadomasochistic, capriciously malevolent bully.","['bible', 'christianity', 'god', 'organized-religion', 'religion', 'yahweh ']"
"life,god","If you want to make God laugh, tell him about your plans.","['god', 'humour', 'life ']"
"god,religion",I think it pisses God off if you walk by the color purple in a field somewhere and don't notice it.,"['color', 'god', 'purple', 'religion ']"
"humor,truth,god",You can safely assume you've created God in your own image when it turns out that God hates all the same people you do.,"['christianity', 'fundamentalism', 'god', 'humor', 'idolatry', 'misattributed-to-anne-lamott', 'spirituality', 'truth ']"
"god,religion","He - and if there is a God, I am convinced he is a he, because no woman could or would ever fuck things up this badly.","['equality', 'feminism', 'feminist', 'george-carlin', 'god', 'men-and-women', 'religion ']"
"humor,god",God is silent. Now if only man would shut up.,"['god', 'humor', 'mankind', 'silence ']"
"life,god","Throughout life people will make you mad, disrespect you and treat you bad. Let God deal with the things they do, cause hate in your heart will consume you too.","['God', 'Disrespect', 'Heart']"
"god,religion","Look for God, suggests my Guru. Look for God like a man with his head on fire looks for water.","['god', 'religion ']"
"life,god","Throughout life people will make you mad, disrespect you and treat you bad. Let God deal with the things they do, cause hate in your heart will consume you too.","['forgiveness', 'god', 'hate', 'life', 'people ']"
"love,inspiration,god",The great thing to remember is that though our feelings come and go God's love for us does not.,"['god', 'inspirational', 'love ']"
"inspiration,god","And out of that hopeless attempt has come nearly all that we call human history—money, poverty, ambition, war, prostitution, classes, empires, slavery—the long terrible story of man trying to find something other than God which will make him happy.","['c-s-lewis', 'god', 'human', 'inspirational', 'mere-christianity', 'religious', 'slavery ']"
"god,religion","Is God willing to prevent evil, but not able? Then he is not omnipotent. Is he able, but not willing? Then he is malevolent. Is he both able and willing? Then whence cometh evil? Is he neither able nor willing? Then why call him God?","['atheism', 'god', 'religion ']"
god,My argument against God was that the universe seemed so cruel and unjust. But how had I got this idea of just and unjust? A man does not call a line crooked unless he has some idea of a straight line. What was I comparing this universe with when I called it unjust?,"['god', 'justice ']"
"god,religion",I do not believe in God and I am not an atheist.,"['atheism', 'god', 'religion ']"
"humor,god","Mario, what do you get when you cross an insomniac, an unwilling agnostic and a dyslexic?""""I give.""""You get someone who stays up all night torturing himself mentally over the question of whether or not there's a dog.","['agnosticism', 'dogs', 'dyslexia', 'god', 'humor', 'insomnia', 'pain ']"
"god,religion",It is when we notice the dirt that God is most present in us; it is the very sign of His presence.,"['god', 'religion ']"
god,Joy is the infallible sign of the presence of God.,"['god', 'joy ']"
god,But God doesn't call us to be comfortable. He calls us to trust Him so completely that we are unafraid to put ourselves in situations where we will be in trouble if He doesn't come through.,"['christianity', 'god', 'trust ']"
god,Let us never forget to pray. God lives. He is near. He is real. He is not only aware of us but cares for us. He is our Father. He is accessible to all who will seek Him.,"['god', 'prayer ']"
"life,god","If there were such a thing as terminal literalism, you'd have died in childhood.","['cassandra-clare', 'god', 'jace-wayland', 'life', 'mortal-instruments ']"
god,God is a comedian playing to an audience that is too afraid to laugh.,"['god', 'voltaire ']"
"death,god,purpose","Because God is never cruel, there is a reason for all things. We must know the pain of loss; because if we never knew it, we would have no compassion for others, and we would become monsters of self-regard, creatures of unalloyed self-interest. The terrible pain of loss teaches humility to our prideful kind, has the power to soften uncaring hearts, to make a better person of a good one.","['death', 'god', 'loss', 'purpose', 'understanding ']"
god,All that you touchYou Change.All that you ChangeChanges you.The only lasting truthis Change.Godis Change.,"['change', 'god ']"
"god,religion",Quit questioning God and start trusting Him!,"['christianity', 'god', 'religion', 'religious', 'trust ']"
god,"God answers all prayers, but sometimes his answer is 'no'.","['god', 'prayers ']"
god,"We know that God is everywhere; but certainly we feel His presence most when His works are on the grandest scale spread before us; and it is in the unclouded night-sky, where His worlds wheel their silent course, that we read clearest His infinitude, His omnipotence, His omnipresence.","['god', 'nature ']"
"god,religion,books",No man can be called friendless who has God and the companionship of good books.,"['books', 'companionship', 'friends', 'friendship', 'god', 'reading', 'religion ']"
"god,science","I do not feel obliged to believe that the same God who has endowed us with sense, reason, and intellect has intended us to forgo their use.","['bible', 'christianity', 'evolution', 'god', 'reason', 'science ']"
"god,religion",God is a circle whose center is everywhere and circumference nowhere.,"['god', 'religion ']"
god,"Listen to God with a broken heart. He is not only the doctor who mends it, but also the father who wipes away the tears.","['broken', 'broken-hearts', 'comforting', 'crying', 'doctor', 'father', 'god', 'healing', 'heart', 'heartbreak', 'heavenly-father', 'hurt', 'listen', 'listening', 'loss', 'pain', 'recovery', 'tears ']"
"life,god","Independence is my happiness, and I view things as they are, without regard to place or person; my country is the world, and my religion is to do good.","['brotherhood-of-man', 'doing-good', 'god', 'life ']"
god,"Safe?” said Mr. Beaver; “don’t you hear what Mrs. Beaver tells you? Who said anything about safe? ‘Course he isn’t safe. But he’s good. He’s the King, I tell you.","['aslan', 'beaver', 'god ']"
"love,god","His hands are holding my cheeks, and he pulls back just to look me in the eye and his chest is heaving and he says, ""I think,""he says, ""my heart is going to explode,""and I wish, more than ever, that I knew how to capture moments like these and revisit them forever. Because this.This is everything.","['ahhhh', 'god', 'ignite', 'ignite-me', 'juliette', 'love', 'oh', 'ohgod', 'sexy', 'warner ']"
"god,religion","And if there were a God, I think it very unlikely that He would have such an uneasy vanity as to be offended by those who doubt His existence","['god', 'religion ']"
god,God's Final Message to His Creation:'We apologize for the inconvenience.,"['god', 'h2g2', 'hitchhikers-guide-to-the-galaxy ']"
god,"We may ignore, but we can nowhere evade the presence of God. The world is crowded with Him. He walks everywhere incognito.",['god ']
"love,inspiration,god","Down on the lake rosy reflections of celestial vapor appeared, and I said, ""God, I love you""and looked to the sky and really meant it. ""I have fallen in love with you, God. Take care of us all, one way or the other.""To the children and the innocent it's all the same.","['god', 'inspirational', 'love', 'spiritual ']"
"philosophy,happiness,god,relationship,religion","It takes three to make love, not two: you, your spouse, and God. Without God people only succeed in bringing out the worst in one another. Lovers who have nothing else to do but love each other soon find there is nothing else. Without a central loyalty life is unfinished.","['catholicism', 'christianity', 'church', 'expectations', 'god', 'happiness', 'lovers', 'marriage', 'philosophy', 'relationship-with-god', 'relationships', 'religion', 'spirituality', 'unhappy-marriage ']"
"love,god","Why is there ever this perverse cruelty in humankind, that makes us hurt most those we love best?","['cruel', 'god', 'human', 'hurt', 'love', 'pain ']"
"god,religion",God is a concept by which we measure our pain.,"['beatles', 'god', 'religion ']"
"god,religion","When one person suffers from a delusion, it is called insanity. When many people suffer from a delusion it is called a Religion.","['atheism', 'god', 'religion ']"
"faith,god","The moment God is figured out with nice neat lines and definitions, we are no longer dealing with God.","['christian', 'faith', 'god', 'jesus', 'spirituality ']"
"inspiration,philosophy,god","What you are is God's gift to you, what you become is your gift to God.","['catholicism', 'christian-living', 'christianity', 'gift', 'god', 'inspirational', 'philosophy', 'spirituality ']"
"truth,god,religion",What comes into our minds when we think about God is the most important thing about us.,"['god', 'importance', 'important', 'minds', 'religion', 'the-truth', 'truth ']"
god,Relying on God has to begin all over again every day as if nothing had yet been done.,"['god', 'rely ']"
god,We almost made it to thirty seconds without an insult. I think we set a new record.,"['acheron', 'atlantean', 'darkhunter', 'god', 'insult ']"
god,There is but one good; that is God. Everything else is good when it looks to Him and bad when it turns from Him.,['god ']
"god,religion","I cannot imagine a God who rewards and punishes the objects of his creation, whose purposes are modeled after our own -- a God, in short, who is but a reflection of human frailty. Neither can I believe that the individual survives the death of his body, although feeble souls harbor such thoughts through fear or ridiculous egotisms.","['god', 'rational', 'religion', 'thinking ']"
god,"The irony is that while God doesn’t need us but still wants us, we desperately need God but don’t really want Him most of the time.","['christianity', 'god', 'jesus', 'needs', 'pastor', 'wants ']"
"life,god","You are someone who is different, but who wants to be the same as everyone else. And that in my view is a serious illness. God chose you to be different. Why are you disappointing God with this kind of attitude?","['coelho', 'god', 'life ']"
"god,religion","The president of the United States has claimed, on more than one occasion, to be in dialogue with God. If he said that he was talking to God through his hairdryer, this would precipitate a national emergency. I fail to see how the addition of a hairdryer makes the claim more ridiculous or offensive.","['george-w-bush', 'god', 'religion ']"
"inspiration,god,religion",Sometimes you can see things happen right in front of your eyes and still jump to the wrong conclusions.,"['god', 'inspirational', 'religion ']"
god,"Never forget that God is your friend. And like all friends, He longs to hear what's been happening in your life. Good or bad, whether it's been full of sorrow or anger, or even when you're questioning why terrible things have to happen.",['god ']
"humor,god","25 And the Lord spake unto the Angel that guarded the eastern gate, saying 'Where is the flaming sword that was given unto thee?'26 And the Angel said, 'I had it here only a moment ago, I must have put it down some where, forget my own head next.'27 And the Lord did not ask him again.","['angel', 'god', 'heaven', 'humor ']"
"love,god,knowledge","The eye through which I see God is the same eye through which God sees me; my eye and God's eye are one eye, one seeing, one knowing, one love.","['eyes', 'god', 'knowledge', 'love', 'medieval', 'mysticism', 'religious-experience', 'seeing', 'understanding', 'vision ']"
"god,religion","With or without religion, you would have good people doing good things and evil people doing evil things. But for good people to do evil things, that takes religion.","['atheism', 'bible', 'god', 'religion ']"
god,"Remember He is the artist and you are only the picture. You can't see it. So quietly submit to be painted---i.e., keep fulfilling all the obvious duties of your station (you really know quite well enough what they are!), asking forgiveness for each failure and then leaving it alone.You are in the right way. Walk---don't keep on looking at it.","['god', 'trust ']"
"god,religion",My religion consists of a humble admiration of the illimitable superior spirit who reveals himself in the slight details we are able to perceive with our frail and feeble mind.,"['god', 'religion', 'spirit', 'spirituality ']"
god,Men trust God by risking rejection. Women trust God by waiting.,"['god', 'men', 'trust', 'waiting', 'women ']"
"inspiration,god","It doesn't matter if a million people tell you what you can't do, or if ten million tell you no. If you get one yes from God that's all you need.","['god', 'inspirational', 'motivational ']"
"life,god","Hobbes: Do you think there's a God?Calvin: Well, somebody's out to get me!","['calvin', 'god', 'hobbes', 'life ']"
"humor,god","I tried to believe that there is a God, who created each of us in His own image and likeness, loves us very much, and keeps a close eye on things. I really tried to believe that, but I gotta tell you, the longer you live, the more you look around, the more you realize, something is fucked up.","['atheism', 'god', 'humor ']"
"god,religion",From the beginning men used God to justify the unjustifiable.,"['dogma', 'extremism', 'fanaticism', 'god', 'inhumanity', 'justification', 'religion', 'zealotry ']"
"life,god","The Buddhists say there are 149 ways to God. I'm not looking for God, only for myself, and that is far more complicated. God has had a great deal written about Him; nothing has been written about me. God is bigger, like my mother, easier to find, even in the dark. I could be anywhere, and since I can't describe myself I can't ask for help.","['god', 'life ']"
"god,funny",Loki'd!,"['evil', 'funny', 'god', 'hiddleston', 'loki', 'mischief', 'mtv', 'norse', 'prank', 'tom ']"
"love,god",Love God and He will enable you to love others even when they disappoint you.,"['god', 'love ']"
"inspiration,god,hope",Anything under God's control is never out of control.,"['god', 'hope', 'inspirational', 'jesus', 'relationship ']"
god,"The pupil dilates in darkness and in the end finds light, just as the soul dilates in misfortune and in the end finds God.","['depression', 'god ']"
"god,inspiration,quotes","You can get a thousand no's from people, and only one ""yes""from God.","['encouragement', 'god', 'inspirational-quotes', 'quotes ']"
"life,god","Part of me suspects that I'm a loser, and the other part of me thinks I'm God Almighty.","['ego', 'god', 'life', 'loser ']"
god,"For you will certainly carry out God's purpose, however you act, but it makes a difference to you whether you serve like Judas or like John.","['free-will', 'god', 'john', 'judas ']"
"life,inspiration,god,hope","It's funny how, in this journey of life, even though we may begin at different times and places, our paths cross with others so that we may share our love, compassion, observations, and hope. This is a design of God that I appreciate and cherish.","['appreciation', 'compassion', 'god', 'hope', 'inspirational', 'journey', 'life', 'motivational', 'observation ']"
"inspiration,god","You must accept the reality of other people. You think that reality is up for negotiation, that we think it's whatever you say it is. You must accept that we are as real as you are; you must accept that you are not God.","['god', 'inspirational', 'reality ']"
"life,god,success","Spending time with God is the key to our strength and success in all areas of life. Be sure that you never try to work God into your schedule, but always work your schedule around Him.","['god', 'jesus', 'joyce-meyer', 'life', 'schedule', 'strength', 'success', 'work ']"
"love,humor,god,relationship,writing","Making love to me is amazing. Wait, I meant: making love, to me, is amazing. The absence of two little commas nearly transformed me into a sex god.","['absence', 'amazement', 'amazing', 'commas', 'editing', 'funny', 'god', 'humor', 'love', 'lover', 'relationships', 'sex', 'sex-god', 'transform', 'transformation', 'word-junkies', 'writer', 'writing ']"
"god,science",[E]xceptional claims demand exceptional evidence.,"['atheism', 'atheist', 'evidence', 'god', 'noremorse', 'science ']"
"life,god","And when I saw him[my father] lying dead in a pool of his own blood, I knew then that I hadn't stopped believing in God. I'd just stopped believing God cared. There might be a God, Clary, and there might be not. Either way, we're on our own.","['cassandra-clare', 'god', 'jace-wayland', 'life', 'mortal-instruments ']"
god,"If you could be either God’s worst enemy or nothing, which would you choose?","['god', 'nihilism', 'tyler-durden ']"
"god,religion","I have good idea, for if you meet some person from different religion and he want to make argument about God. My idea is, you listen to everything this man say about God. Never argue about God with him. Best thing to say is, 'I agree with you.' Then you go home, pray what you want. This is my idea for people to have peace about religion.","['god', 'religion', 'tolerance ']"
"god,religion","If you think God’s there, He is. If you don’t, He isn’t. And if that’s what God’s like, I wouldn’t worry about it.","['atheism', 'god', 'religion ']"
"inspiration,god",Do your best and let God do the rest.,"['best', 'god', 'inspirational ']"
"inspiration,god","I believe in God, only I spell it Nature.","['art', 'god', 'inspirational', 'nature ']"
god,The best things are never arrived at in haste. God is in no hurry; His plans are never rushed.,"['god', 'plans', 'time ']"
"truth,god,religion",I believe in the fundamental truth of all great religions of the world.,"['god', 'religion', 'truth ']"
"god,religion","The word 'God' is for me nothing more than the expression and product of human weaknesses, the Bible a collection of honorable, but still primitive legends which are nevertheless pretty childish. No interpretation, no matter how subtle, can (for me) change this.","['bible', 'god', 'religion ']"
"god,religion",Beauty is no quality in things themselves: It exists merely in the mind which contemplates them; and each mind perceives a different beauty.,"['beauty', 'beholder', 'evil', 'god', 'perception', 'religion', 'religious-meaning ']"
"love,faith,god",Define yourself radically as one beloved by God. This is the true self. Every other identity is illusion.,"['beloved', 'faith', 'god', 'identity', 'love', 'self ']"
"love,life,truth,god","I love the Lord, for he heard my voice; he heard my cry for mercy. Because he turned his ear to me, I will call on him as long as I live. (Psalms 116:1-2 NIV)","['bible', 'cry', 'god', 'jesus-christ', 'life', 'live', 'love', 'mercy', 'truth', 'voice ']"
"life,truth,wisdom,god",All sacrifice and suffering is redemptive. It is used to either teach the individual or to help others. Nothing is by chance.,"['god', 'life', 'truth', 'wisdom ']"
god,"God creates out of nothing. Wonderful you say. Yes, to be sure, but he does what is still more wonderful: he makes saints out of sinners.","['god', 'redemption', 'saints', 'sinners ']"
"faith,god",[God] will not be used as a convenience. Men or nations who think they can revive the Faith in order to make a good society might just as well think they can use the stairs of heaven as a shortcut to the nearest chemist's shop.,"['faith', 'god', 'society ']"
god,"He's not safe, but he's good (referring to Aslan, the Lion, in The Lion, the Witch and the Wardrobe)","['fantasy', 'god', 'goodness', 'safety', 'security ']"
"faith,god","When God is going to do something wonderful, He or She always starts with a hardship; when God is going to do something amazing, He or She starts with an impossibility.","['faith', 'god ']"
"philosophy,god,poetry",The glory of Christianity is to conquer by forgiveness.,"['christianity', 'god', 'philosophy', 'poetry ']"
god,There is no God but Allah and Muhammad is the Messenger of Allah.,"['god', 'islam', 'muhammad-pbuh ']"
"humor,god,funny",How can He be perfect? Everything He ever makes...dies.,"['funny', 'god', 'humor ']"
"god,knowledge,soul,mind","I am the coffee, and God is The Barista. Through me, he may awaken your soul. But the coffee knows not what flows through the mind of The Barista.","['coffee', 'flow', 'god', 'knowledge', 'man', 'mind', 'soul', 'word-junkies ']"
"god,science","Our belief is not a belief. Our principles are not a faith. We do not rely soley upon science and reason, because these are necessary rather than sufficient factors, but we distrust anything that contradicts science or outrages reason. We may differ on many things, but what we respect is free inquiry, openmindedness, and the pursuit of ideas for their own sake.","['atheism', 'atheist', 'god', 'noremorse', 'science ']"
god,"Do you really mean to tell me the only reason you try to be good is to gain God's approval and reward, or to avoid his disapproval and punishment? That's not morality, that's just sucking up, apple-polishing, looking over your shoulder at the great surveillance camera in the sky, or the still small wiretap inside your head, monitoring your every move, even your every base though.","['god', 'morality', 'morals ']"
god,"If there was a God. I would spit in his face for subjecting me to this. If there was a Devil, I would sell my sould to make it end. If there was something Higher that controlled out f***ing fates, I would tell it to take my fate and shove it up its fucking ass. Shove it hard and far, you motherf***er. Please end. Please end. Please end.","['anger', 'devil', 'fates', 'god', 'pain ']"
god,"The Bible may, indeed does, contain a warrant for trafficking in humans, for ethnic cleansing, for slavery, for bride-price, and for indiscriminate massacre, but we are not bound by any of it because it was put together by crude, uncultured human mammals.","['atheism', 'atheist', 'god', 'noremorse ']"
god,Is prayer your steering wheel or your spare tire?,"['christian', 'god', 'jesus', 'pray', 'prayer ']"
god,"I can safely say, on the authority of all that is revealed in the Word of God, that any man or woman on this earth who is bored and turned off by worship is not ready for heaven.","['authority', 'bored', 'earth', 'god', 'heaven', 'man', 'woman', 'word-of-god', 'worship ']"
"inspiration,god","When your will is God's will, you will have your will.","['god', 'inspirational ']"
god,"We fear men so much, because we fear God so little. One fear cures another. When man's terror scares you, turn your thoughts to the wrath of God.","['fear', 'god ']"
god,He knew only that his child was his warrant. He said: If he is not the word of God God never spoke.,"['father', 'god', 'son ']"
"life,death,god",Crap.It's all crap.Living is crap.Life has no meaning.None. Nowhere to be found.Crap.Why doesn't anybody realize this?,"['cat', 'crap', 'dead', 'death', 'girl', 'god', 'life', 'meaning', 'momo', 'souls', 'suicide', 'useless', 'white ']"
"hope,faith,god",The greatest act of faith some days is to simply get up and face another day.,"['encouragement', 'faith', 'god', 'hope', 'inspirational', 'power ']"
god,"My soul doth magnify the Lord,And my spirit hath rejoiced in God my Saviour.","['bible', 'god', 'joy', 'spirit ']"
god,"I once listened to an Indian on television say that God was in the wind and the water, and I wondered at how beautiful that was because it meant you could swim in Him or have Him brush your face in a breeze.","['god', 'inspiring', 'spirituality ']"
"humor,god","Garcia wondered why people with JESUS stickers on their bumper always drove twenty miles per hour under the speed limit. If God was my co-pilot, he thought, I'd be doing a hundred and twenty.","['god', 'humor ']"
god,"I try not to make plans. God always laughs at your plans. I’m going to keep the door open, and keep the page blank, and see what gets painted upon it.","['god', 'plans ']"
god,One of the main reasons that we lose our enthusiasm in life is because we become ungrateful..we let what was once a miracle become common to us. We get so accustomed to his goodness it becomes a routine..,"['blessing', 'enthusiasm', 'god', 'good', 'joel-osteen', 'miracle', 'thankfulness ']"
god,"The proud person always wants to do the right thing, the great thing. But because he wants to do it in his own strength, he is fighting not with man, but with God.","['bible', 'christianity', 'god', 'pride ']"
"inspiration,god",Sometimes I arrive just when God's ready to have somone click the shutter.,"['god', 'inspirational', 'photography', 'timing ']"
god,A lonely day is God's way of saying that he wants to spend some quality time with you.,"['bad-days', 'beautiful', 'divine-intervention', 'god', 'loneliness', 'quality-time', 'refresh', 'restoration', 'signs', 'solitude ']"
"love,inspiration,god","Give me the Love that leads the wayThe Faith that nothing can dismayThe Hope no disappointments tireThe Passion that'll burn like fireLet me not sink to be a clodMake me Thy fuel, Flame of God","['god', 'inspirational', 'love', 'prayer ']"
god,"If a woman sleeps alone it puts a shame on all men. God has a very big heart, but there is one sin He will not forgive. If a woman calls a man to her bed and he will not go.","['alone', 'bed', 'god', 'man', 'shame', 'sin', 'sleep', 'woman ']"
god,"I hate you, God. I hate you as though you actually exist.","['god', 'hate ']"
god,"In God you come up against something which is in every respect immeasurably superior to yourself. Unless you know God as that-and, therefore, know yourself as nothing in comparison-you do not know God at all.","['christianity', 'god ']"
"god,faith",It's our faith that activates the power of God.,"['faith', 'god', 'joel-osteen', 'miracle', 'power ']"
"life,humor,god","I just bought a bag of potato-chip-flavored air. I also bought a bed, but sleep wasn’t included. Thank God a cup of coffee is full of wakefulness.","['absurd', 'air', 'bed', 'chips', 'coffee', 'god', 'humor', 'life', 'potato-chips', 'sleep', 'sleeping', 'wake', 'word-junkies ']"
"love,life,god","It's good to let God pick a man for you. We don't do so well when we pick them ourselves. They end up lipsticks in a drawer, all those wrong colors you thought looked so good in the package.","['choose', 'color', 'god', 'life', 'lipstick', 'love', 'man', 'men', 'package', 'pick ']"
god,"God is really only another artist. He invented the giraffe, the elephant and the cat. He has no real style, He just goes on trying other things.","['art', 'god ']"
"love,god","God is love,""she said. ""And he respects love, whether it's between a parents, and child, a man and woman, or friends. I don't think he cares about religion one little bit. Live your life right. Love with all your heart. Don't hurt others, and help those in need. That is all you need to know. And don't worry about heaven. If it exists, you'll be welcome.","['god', 'love ']"
god,"In a very real sense not one of us is qualified, but it seems that God continually chooses the most unqualified to do his work, to bear his glory. If we are qualified, we tend to think that we have done the job ourselves. If we are forced to accept our evident lack of qualification, then there's no danger that we will confuse God's work with our own, or God's glory with our own.","['glory', 'god', 'humility', 'weakness', 'work ']"
god,"It might be a good idea if, like the White Queen, we practiced believing six impossible things every morning before breakfast, for we are called on to believe what to many people is impossible. Instead of rejoicing in this glorious ""impossible""which gives meaning and dignity to our lives, we try to domesticate God, to make his might actions comprehensible to our finite minds.","['god', 'imagination ']"
"faith,god,purpose","When faith replaces doubt, when selfless service eliminates selfish striving, the power of God brings to pass His purposes.","['faith', 'god', 'purpose', 'selfless-service ']"
"god,religion","I have found God, but he is insufficient.","['god', 'religion ']"
god,My arms are too short to box with God.,"['arms', 'boxing', 'god ']"
god,"I gave in, and admitted that God was God.",['god ']
"faith,god,religion","When every hope is gone, 'when helpers fail and comforts flee,' I find that help arrives somehow, from I know not where. Supplication, worship, prayer are no superstition; they are acts more real than the acts of eating, drinking, sitting or walking. It is no exaggeration to say that they alone are real, all else is unreal.","['faith', 'gandhi', 'god', 'mohandas', 'prayer', 'religion', 'religious', 'worship ']"
"inspiration,happiness,god,religion","Happiness is the object and design of our existence; and will be the end thereof, if we pursue the path that leads to it; and this path is virtue, uprightness, faithfulness, holiness, and keeping all the commandments of God.","['god', 'happiness', 'inspirational', 'mormonism', 'religion', 'virtue ']"
god,A sense of humour is the only divine quality of man,"['divine', 'god', 'houmor', 'humour', 'man', 'sense ']"
