0,1,2
books,No book is really worth reading at the age of ten which is not equally – and often far more – worth reading at the age of fifty and beyond.,"['age', 'books', 're-reading', 'reading ']"
books,"If you have a garden and a library, you have everything you need.",['books ']
books,We live for books.,"['bibliophiles', 'book-lovers', 'books', 'reading ']"
books,"You think your pain and your heartbreak are unprecedented in the history of the world, but then you read. It was books that taught me that the things that tormented me most were the very things that connected me with all the people who were alive, or who had ever been alive.","['books', 'empathy', 'pain', 'reading ']"
"truth,books",Books are mirrors: you only see in them what you already have inside you.,"['books', 'reading', 'truth ']"
books,Reader's Bill of Rights1. The right to not read 2. The right to skip pages 3. The right to not finish 4. The right to reread 5. The right to read anything 6. The right to escapism 7. The right to read anywhere 8. The right to browse 9. The right to read out loud 10. The right to not defend your tastes,"['books', 'reading', 'rights ']"
"soul,books",Books are the mirrors of the soul.,"['books', 'metaphor', 'soul ']"
books,Reading one book is like eating one potato chip.,"['books', 'reading ']"
books,"Books are the plane, and the train, and the road. They are the destination, and the journey. They are home.","['books', 'journey', 'reading', 'travel ']"
books,I read a book one day and my whole life was changed.,"['books', 'orhan-pamuk', 'reading', 'the-new-life ']"
books,"What I say is, a town isn’t a town without a bookstore. It may call itself a town, but unless it’s got a bookstore, it knows it’s not foolin’ a soul.","['books', 'bookstore', 'towns ']"
books,"If you go home with somebody, and they don't have books, don't fuck 'em!","['books', 'fuck', 'profanity', 'reading ']"
books,I don't believe in the kind of magic in my books. But I do believe something very magical can happen when you read a good book.,"['books', 'magic', 'magic-books ']"
books,"A book, too, can be a star, a living fire to lighten the darkness, leading out into the expanding universe.","['books', 'fire', 'star', 'universe ']"
books,"Sometimes, you read a book and it fills you with this weird evangelical zeal, and you become convinced that the shattered world will never be put back together unless and until all living humans read the book. And then there are books like An Imperial Affliction, which you can't tell people about, books so special and rare and yours that advertising your affection feels like betrayal","['books', 'john-green', 'reading', 'the-fault-in-our-stars ']"
"writing,books","After nourishment, shelter and companionship, stories are the thing we need most in the world.","['books', 'needs', 'stories', 'storytelling', 'writing ']"
books,There are no faster or firmer friendships than those formed between people who love the same books.,"['books', 'friendship ']"
books,Books have a unique way of stopping time in a particular moment and saying: Let’s not forget this.,"['books', 'time ']"
books,"but for my own part, if a book is well written, I always find it too short.","['books', 'catherine', 'or-the-bower ']"
"funny,books","If a book about failures doesn't sell, is it a success?","['books', 'funny ']"
books,"Books should go where they will be most appreciated, and not sit unread, gathering dust on a forgotten shelf, don't you agree?","['books', 'reading ']"
books,There is no mistaking a real book when one meets it. It is like falling in love.,"['bibliophilia', 'books ']"
"humor,books","Finally, from so little sleeping and so much reading, his brain dried up and he went completely out of his mind.","['books', 'humor', 'reading ']"
books,"I do things like get in a taxi and say, ""The library, and step on it.","['books', 'infinite-jest ']"
books,A classic is a book that has never finished saying what it has to say.,"['books', 'classics', 'literature', 'meaning', 'reading', 'words ']"
"life,books",Books say: She did this because. Life says: She did this. Books are where things are explained to you; life is where things aren't. I'm not surprised some people prefer books.,"['books', 'life ']"
"humor,books",It is a great thing to start life with a small number of really good books which are your very own.,"['books', 'humor ']"
"humor,books","From the moment I picked up your book until I put it down, I was convulsed with laughter. Some day I intend reading it.","['books', 'humor', 'reading ']"
books,I cannot sleep unless I am surrounded by books.,['books ']
"writing,books",There are books of which the backs and covers are by far the best parts.,"['books', 'writing ']"
books,"One can never have enough socks,""said Dumbledore. ""Another Christmas has come and gone and I didn't get a single pair. People will insist on giving me books.","['books', 'christmas', 'deathly-hallows', 'desire', 'family', 'joke', 'socks ']"
books,My Best Friend is a person who will give me a book I have not read.,"['attributed-no-source', 'books ']"
books,"The best moments in reading are when you come across something – a thought, a feeling, a way of looking at things – which you had thought special and particular to you. Now here it is, set down by someone else, a person you have never met, someone even who is long dead. And it is as if a hand has come out and taken yours.","['books', 'history', 'reading ']"
books,"What she was finding also was how one book led to another, doors kept opening wherever she turned and the days weren't long enough for the reading she wanted to do.",['books ']
books,Many a book is like a key to unknown chambers within the castle of one’s own self.,"['books', 'castle', 'self ']"
books,A good book is an event in my life.,"['books', 'literature', 'reading ']"
books,"Crying is all right in its way while it lasts. But you have to stop sooner or later, and then you still have to decide what to do.","['books', 'cry', 'crying', 'decisions ']"
"religion,science,books",Science and religion are not at odds. Science is simply too young to understand.,"['books', 'dan-brown', 'religion', 'science ']"
"inspiration,books","When I was about eight, I decided that the most wonderful thing, next to a human being, was a book.","['books', 'inspirational ']"
books,"If you would tell me the heart of a man, tell me not what he reads, but what he rereads.","['books', 'literacy', 'reading ']"
books,"Books are not made to be believed, but to be subjected to inquiry. When we consider a book, we mustn't ask ourselves what it says but what it means...",['books ']
books,A book must be the axe for the frozen sea within us.,['books ']
books,The world was hers for the reading.,"['books', 'feminist', 'reading ']"
books,A house without books is like a room without windows.,"['books', 'house', 'simile', 'windows ']"
books,A book lying idle on a shelf is wasted ammunition.,"['books', 'power ']"
books,"It is a good rule after reading a new book, never to allow yourself another new one till you have read an old one in between.","['books', 'old-books', 'reading ']"
books,"I had already found that it was not good to be alone, and so made companionship with what there was around me, sometimes with the universe and sometimes with my own insignificant self; but my books were always my friends, let fail all else.","['alone', 'books', 'friends', 'solitude ']"
books,The library is inhabited by spirits that come out of the pages at night.,['books ']
"love,books",A half-read book is a half-finished love affair.,"['books', 'love', 'reading ']"
books,A childhood without books – that would be no childhood. That would be like being shut out from the enchanted place where you can go and find the rarest kind of joy.,"['books', 'children', 'children-s-literature ']"
books,"It doesn't matter. I have books, new books, and I can bear anything as long as there are books.",['books ']
books,"Have you really read all those books in your room?”Alaska laughing- “Oh God no. I’ve maybe read a third of ‘em. But I’m going to read them all. I call it my Life’s Library. Every summer since I was little, I’ve gone to garage sales and bought all the books that looked interesting. So I always have something to read.","['books', 'library', 'reading ']"
"poetry,books","Still round the corner there may wait A new road or a secret gateAnd though I oft have passed them by A day will come at last when IShall take the hidden paths that run West of the Moon, East of the Sun.","['books', 'poetry ']"
books,"What a blessing it is to love books as I love them;- to be able to converse with the dead, and to live amidst the unreal!","['books', 'reading ']"
books,"If books could have more, give more, be more, show more, they would still need readers who bring to them sound and smell and light and all the rest that can’t be in books. The book needs you.",['books ']
"inspiration,books","I kept always two books in my pocket, one to read, one to write in.","['books', 'inspirational', 'on-writing', 'reading ']"
books,My library is an archive of longings.,"['books', 'library', 'longing ']"
"love,books","The love of learning, the sequestered nooks,And all the sweet serenity of books","['books', 'learning', 'love', 'serenity ']"
"writing,books",A well-composed book is a magic carpet on which we are wafted to a world that we cannot enter in any other way.,"['books', 'imagination', 'writing ']"
books,"I cannot remember the books I've read any more than the meals I have eaten; even so, they have made me.","['books', 'reading', 'we-are-what-we-eat', 'we-are-what-we-read', 'you-are-what-you-eat', 'you-are-what-you-read ']"
"inspiration,books","Once you have read a book you care about, some part of it is always with you.","['books', 'inspirational', 'reading ']"
books,The best books... are those that tell you what you know already.,"['books', 'reading ']"
books,I lived in books more than I lived anywhere else.,['books ']
books,Books serve to show a man that those original thoughts of his aren't very new after all.,"['books', 'originality', 'unique ']"
"inspiration,books","We don’t need a list of rights and wrongs, tables of dos and don’ts: we need books, time, and silence. Thou shalt not is soon forgotten, but Once upon a time lasts forever.","['books', 'inspirational ']"
books,Books: a beautifully browsable invention that needs no electricity and exists in a readable form no matter what happens.,"['books', 'inventions ']"
books,The worst thing about new books is that they keep us from reading the old ones.,"['books', 'reading ']"
books,Be awesome! Be a book nut!,['books ']
books,Books are no more threatened by Kindle than stairs by elevators.,"['books', 'e-readers', 'kindle', 'reading ']"
books,"Book collecting is an obsession, an occupation, a disease, an addiction, a fascination, an absurdity, a fate. It is not a hobby. Those who do it must do it. Those who do not do it, think of it as a cousin of stamp collecting, a sister of the trophy cabinet, bastard of a sound bank account and a weak mind.","['books', 'obsession ']"
books,"If you have enough book space, I don't want to talk to you.","['books', 'shelves ']"
books,"He was the crazy one who had painted himself black and defeated the world.She was the book thief without the words.Trust me, though, the words were on their way, and when they arrived, Liesel would hold them in her hands like the clouds, and she would wring them out like rain.","['books', 'meaning', 'patience', 'words ']"
books,Everything in the world exists in order to end up as a book.,"['books', 'reading ']"
books,Literature is a luxury; fiction is a necessity.,"['books', 'literature', 'on-fiction ']"
books,"We are of opinion that instead of letting books grow moldy behind an iron grating, far from the vulgar gaze, it is better to let them wear out by being read.","['books', 'reading ']"
"humor,books","Five exclamation marks, the sure sign of an insane mind.","['books', 'humor ']"
books,"The VoiceThere is a voice inside of youThat whispers all day long,""I feel this is right for me,I know that this is wrong.""No teacher, preacher, parent, friendOr wise man can decideWhat's right for you--just listen toThe voice that speaks inside.","['books', 'inner-voice', 'leaders', 'parents', 'right', 'teachers', 'true-to-self', 'wring ']"
books,"There is more treasure in books than in all the pirates' loot on Treasure Island and best of all, you can enjoy these riches every day of your life.",['books ']
books,"Speaking personally, you can have my gun, but you'll take my book when you pry my cold, dead fingers off of the binding.","['books', 'guns ']"
books,Some of these things are true and some of them lies. But they are all good stories.,"['book', 'books', 'fiction', 'read', 'reading', 'stories', 'story ']"
books,"My alma mater was books, a good library.... I could spend the rest of my life reading, just satisfying my curiosity.","['books', 'reading ']"
books,"Go, my book, and help destroy the world as it is.",['books ']
"philosophy,books","Let children read whatever they want and then talk about it with them. If parents and kids can talk together, we won't have as much censorship because we won't have as much fear.","['books', 'censor', 'communication', 'freedom', 'philosophy ']"
books,"Even in literature and art, no man who bothers about originality will ever be original: whereas if you simply try to tell the truth (without caring twopence how often it has been told before) you will, nine times out of ten, become original without ever having noticed it.","['art', 'books ']"
"inspiration,books","Any book that helps a child to form a habit of reading, to make reading one of his deep and continuing needs, is good for him.","['books', 'inspirational', 'library ']"
books,The books - the generous friends who met me without suspicion - the merciful masters who never used me ill!,['books ']
books,It's not that I don't like people. It's just that when I'm in the company of others - even my nearest and dearest - there always comes a moment when I'd rather be reading a book.,"['books', 'people', 'reading ']"
books,"For some of us, books are as important as almost anything else on earth. What a miracle it is that out of these small, flat, rigid squares of paper unfolds world after world after world, worlds that sing to you, comfort and quiet or excite you. Books help us understand who we are and how we are to behave. They show us what community and friendship mean; they show us how to live and die.","['books', 'reading ']"
"humor,books",A literary academic can no more pass a bookstore than an alcoholic can pass a bar.,"['books', 'humor ']"
books,"Books to the ceiling,Books to the sky,My pile of books is a mile high.How I love them! How I need them!I'll have a long beard by the time I read them.","['books', 'reading ']"
books,"There must be something in books, something we can’t imagine, to make a woman stay in a burning house; there must be something there. You don’t stay for nothing.","['books', 'censorship ']"
books,"When we read a story, we inhabit it. The covers of the book are like a roof and four walls. What is to happen next will take place within the four walls of the story. And this is possible because the story's voice makes everything its own.","['books', 'reading', 'stories', 'story ']"
books,"We read books to find out who we are. What other people, real or imaginary, do and think and feel... is an essential guide to our understanding of what we ourselves are and may become.","['books', 'reading ']"
"life,books",To acquire the habit of reading is to construct for yourself a refuge from almost all the miseries of life.,"['bibliotherapy', 'books', 'escape', 'good-habits', 'life', 'pleasure', 'reading', 'refuge ']"
"humor,books",The covers of this book are too far apart.,"['attributed-no-source', 'books', 'criticism', 'humor', 'wit ']"
books,"One glance at a book and you hear the voice of another person, perhaps someone dead for 1,000 years. To read is to voyage through time.","['books', 'literacy', 'reading ']"
books,"For books are not absolutely dead things, but do contain a potency of life in them to be as active as that soul was whose progeny they are; nay, they do preserve as in a vial the purest efficacy and extraction of that living intellect that bred them.","['books', 'censorship', 'ideas', 'intellect ']"
"humor,mind,books",I am not absentminded. It is the presence of mind that makes me unaware of everything else.,"['attention', 'books', 'humor', 'mind', 'wit ']"
"life,books","I am awfully greedy; I want everything from life. I want to be a woman and to be a man, to have many friends and to have loneliness, to work much and write good books, to travel and enjoy myself, to be selfish and to be unselfish… You see, it is difficult to get all which I want. And then when I do not succeed I get mad with anger.","['anger', 'books', 'friends', 'greedy', 'life', 'loneliness', 'man', 'myself', 'selfish', 'travel', 'woman', 'work', 'write ']"
books,I am simply a 'book drunkard.' Books have the same irresistible temptation for me that liquor has for its devotee. I cannot withstand them.,['books ']
books,"There is something about words. In expert hands, manipulated deftly, they take you prisoner. Wind themselves around your limbs like spider silk, and when you are so enthralled you cannot move, they pierce your skin, enter your blood, numb your thoughts. Inside you they work their magic.","['books', 'power-of-words ']"
books,Picking five favorite books is like picking the five body parts you'd most like not to lose.,"['books', 'favorite-books ']"
"wisdom,books",Honesty is the first chapter of the book wisdom.,"['books', 'honesty', 'wisdom ']"
books,Books are the treasured wealth of the world and the fit inheritance of generations and nations.,['books ']
books,So many people enter and leave your life! Hundreds of thousands of people! You have to keep the door open so they can come in! But it also means you have to let them go!,['books ']
"philosophy,books","It's not all bad. Heightened self-consciousness, apartness, an inability to join in, physical shame and self-loathing—they are not all bad. Those devils have been my angels. Without them I would never have disappeared into language, literature, the mind, laughter and all the mad intensities that made and unmade me.","['body-image', 'books', 'depression', 'insecurity', 'isolation', 'language', 'laughter', 'literature', 'philosophy', 'self-consciousness', 'self-image', 'self-loathing', 'shame', 'social-anxiety ']"
books,"I know every book of mine by its smell, and I have but to put my nose between the pages to be reminded of all sorts of things.","['books', 'literature', 'nose', 'reading ']"
books,Books make great gifts because they have whole worlds inside of them. And it's much cheaper to buy somebody a book than it is to buy them the whole world!,"['books', 'gifts ']"
books,"He liked the mere act of reading, the magic of turning scratches on a page into words inside his head.","['books', 'literature', 'reading', 'words ']"
books,"If only there could be an invention that bottled up a memory, like scent. And it never faded, and it never got stale. And then, when one wanted it, the bottle could be uncorked, and it would be like living the moment all over again.","['books', 'fiction ']"
books,"Books are always obviously having conversations with other books, and some times they're amiable and sometimes not.","['books', 'ideas', 'stories ']"
books,"I have a passion for teaching kids to become readers, to become comfortable with a book, not daunted. Books shouldn't be daunting, they should be funny, exciting and wonderful; and learning to be a reader gives a terrific advantage.","['books', 'kids', 'readers', 'reading ']"
books,Man reading should be man intensely alive. The book should be a ball of light in one's hand.,"['books', 'light', 'reading ']"
"inspiration,writing,books",Fiction is art and art is the triumph over chaos… to celebrate a world that lies spread out around us like a bewildering and stupendous dream.,"['books', 'fiction', 'inspirational', 'on-fiction', 'writing ']"
"truth,books",Fiction reveals truth that reality obscures.,"['books', 'on-fiction', 'reality', 'truth ']"
"knowledge,books",Doctor Who: You want weapons? We're in a library. Books are the best weapon in the world. This room's the greatest arsenal we could have. Arm yourself!(from Tooth and Claw in Season 2),"['books', 'doctor-who', 'knowledge', 'library', 'reading', 'weapons ']"
books,"Books don't offer real escape, but they can stop a mind scratching itself raw.","['books', 'escape', 'reading ']"
"humor,books","They turned to Angel. ""We will call you Little One,""the leader said, obviously deciding to dispense with the whole confusing name thing.""Okay,""said Angel agreeably. ""I'll call you Guy in a White Lab Coat.""He frowned.""That can be his Indian name,""I suggested.","['books', 'humor', 'maximum-ride ']"
books,I would be most content if my children grew up to be the kind of people who think decorating consists mostly of building enough bookshelves.,"['books', 'children ']"
books,Why can't people just sit and read books and be nice to each other?,"['books', 'peace', 'people', 'reading', 'world ']"
books,"Only bad books have good endings.If a book is any good, it's ending is always bad - because you don't want the book to end.",['books ']
books,Literature is news that stays news.,"['books', 'literature', 'reading ']"
books,Books were safer than other people anyway.,"['book-lovers', 'book-quotes', 'books', 'bookworms', 'love-for-books ']"
"life,happiness,books","A quiet secluded life in the country, with the possibility of being useful to people to whom it is easy to do good, and who are not accustomed to have it done to them; then work which one hopes may be of some use; then rest, nature, books, music, love for one's neighbor — such is my idea of happiness.","['books', 'conduct-of-life', 'contentment', 'country', 'happiness', 'life', 'music', 'nature', 'neighborliness', 'rest', 'usefulness', 'work ']"
books,"That's what I love about reading: one tiny thing will interest you in a book, and that tiny thing will lead you to another book, and another bit there will lead you onto a third book. It's geometrically progressive - all with no end in sight, and for no other reason than sheer enjoyment.","['books', 'reading ']"
books,We live and breathe words.,"['books', 'living', 'reading', 'words ']"
books,"A book is a dream that you hold in your hands.""(As quoted on BookRiot, June 18, 2013)","['books', 'dreams ']"
books,"The world was a terrible place, cruel, pitiless, dark as a bad dream. Not a good place to live. Only in books could you find pity, comfort, happiness - and love. Books loved anyone who opened them, they gave you security and friendship and didn't ask anything in return; they never went away, never, not even when you treated them badly.","['books', 'cruelty', 'inkheart', 'reading ']"
"wisdom,books","If we encounter a man of rare intellect, we should ask him what books he reads.","['books', 'intelligence', 'wisdom ']"
"humor,books","I can talk to fish!""Angel said happily, water dripping off her long, skinny body. ""Ask one over for dinner,""Fang said, joining us.","['books', 'humor', 'maximum-ride ']"
books,Take no heed of her.... She reads a lot of books.,"['books', 'reading ']"
books,"I went to a bookstore and asked the saleswoman, 'Where's the self-help section?' She said if she told me, it would defeat the purpose.","['books', 'bookstores', 'self-help ']"
books,"A book is a garden, an orchard, a storehouse, a party, a company by the way, a counselor, a multitude of counselors.","['books', 'garden', 'reading ']"
books,"It is only a novel... or, in short, only some work in which the greatest powers of the mind are displayed, in which the most thorough knowledge of human nature, the happiest delineation of its varieties, the liveliest effusions of wit and humour, are conveyed to the world in the best-chosen language","['books', 'novels', 'reading ']"
books,"If you don’t like to read, you haven’t found the right book.","['books', 'reading ']"
books,"Stephenie Meyer: Her vampires are sparkly, which I think we can all agree is wrong.","['books', 'stephenie-meyer', 'twilight', 'vampires ']"
books,There is no reason why the same man should like the same books at eighteen and at forty-eight,['books ']
books,"Give me books, French wine, fruit, fine weather and a little music played out of doors by somebody I do not know.","['books', 'wine ']"
books,I guess there are never enough books.,"['books', 'reading', 'sufficiency ']"
"writing,books","Everybody does have a book in them, but in most cases that's where it should stay.","['books', 'christopher-hitchens', 'humour', 'literature', 'writing ']"
books,"I love books. I like that the moment you open one and sink into it you can escape from the world, into a story that's way more interesting that yours will ever be.",['books ']
books,"All the books we own, both read and unread, are the fullest expression of self we have at our disposal. ... But with each passing year, and with each whimsical purchase, our libraries become more and more able to articulate who we are, whether we read the books or not.","['books', 'identity', 'individuality ']"
"writing,books",Which of us has not felt that the character we are reading in the printed page is more real than the person standing beside us?,"['books', 'character', 'cornelia-funke', 'existentialism', 'words', 'writers', 'writing ']"
books,"What are you doing with all those books anyway?""Ron asked. Just trying to decide which ones to take with us,""said Hermione. When we're looking for the Horcruxes.""Oh, of course,""said Ron, clapping a hand to his forehead. ""I forgot we'll be hunting down Voldemort in a mobile library.","['books', 'packing ']"
books,The odd thing about people who had many books was how they always wanted more.,"['bibliophiles', 'book-lovers', 'books', 'readers', 'reading ']"
"inspiration,books",People don't realize how a man's whole life can be changed by one book.,"['books', 'inspirational', 'literacy', 'religious ']"
books,"Without words, without writing and without books there would be no history, there could be no concept of humanity.",['books ']
books,"Second hand books are wild books, homeless books; they have come together in vast flocks of variegated feather, and have a charm which the domesticated volumes of the library lack.","['books', 'library ']"
"humor,books",I just got out of the hospital. I was in a speed reading accident. I hit a book mark and flew across the room.,"['books', 'humor ']"
books,"How can you tell? That I like books, I mean.The look on your face when you walked in, somehow I doubted you were that impressed by me.","['books', 'first-impressions ']"
books,The books transported her into new worlds and introduced her to amazing people who lived exciting lives. She went on olden-day sailing ships with Joseph Conrad. She went to Africa with Ernest Hemingway and to India with Rudyard Kipling. She travelled all over the world while sitting in her little room in an English village.,"['books', 'literature', 'reading', 'words ']"
books,"There's nothing wrong with reading a book you love over and over. When you do, the words get inside you, become a part of you, in a way that words in a book you've read only once can't.","['books', 're-reading', 'reading', 'words ']"
"writing,books",A good novel tells us the truth about its hero; but a bad novel tells us the truth about its author.,"['authors', 'books', 'writing ']"
books,A book is a gift you can open again and again.,['books ']
books,"So Matilda’s strong young mind continued to grow, nurtured by the voices of all those authors who had sent their books out into the world like ships on the sea. These books gave Matilda a hopeful and comforting message: You are not alone.","['books', 'literature', 'reading', 'words ']"
books,"I went away in my head, into a book. That was where I went whenever real life was too hard or too inflexible.",['books ']
books,"There is no such thing as a moral or an immoral book.Books are well written, or badly written. That is all.","['books', 'dramatist', 'morality', 'novelist', 'poet ']"
books,"Despite the enormous quantity of books, how few people read! And if one reads profitably, one would realize how much stupid stuff the vulgar herd is content to swallow every day.","['books', 'reading ']"
books,"In books I have traveled, not only to other worlds, but into my own.","['books', 'reading', 'travel ']"
"relationship,books","Books are a poor substitute for female companionship, but they are easier to find.","['books', 'relationships ']"
books,Libraries will get you through times of no money better than money will get you through times of no libraries.,"['book-lovers', 'books', 'money', 'reading ']"
books,I think we ought to read only the kind of books that wound and stab us.,['books ']
books,"The magic is only in what books say, how they stitched the patches of the universe together into one garment for us.","['books', 'magic', 'universe ']"
books,"A truly great book should be read in youth, again in maturity and once more in old age, as a fine building should be seen by morning light, at noon and by moonlight.","['architecture', 'books', 'perspective', 'reading', 'rereading ']"
books,Books are a narcotic.,['books ']
books,"This book taught me, once and for all, how easily you can escape this world with the help of words! You can find friends between the pages of a book, wonderful friends.","['books', 'friends ']"
"humor,books",The love of books is among the choicest gifts of the gods.,"['books', 'humor ']"
"god,religion,books",No man can be called friendless who has God and the companionship of good books.,"['books', 'companionship', 'friends', 'friendship', 'god', 'reading', 'religion ']"
books,"As the hours crept by, the afternoon sunlight bleached all the books on the shelves to pale, gilded versions of themselves and warmed the paper and ink inside the covers so that the smell of unread words hung in the air.","['books', 'shiver ']"
books,My grandma always said that God made libraries so that people didn't have any excuse to be stupid.,"['books', 'library ']"
books,You cannot open a book without learning something.,"['books', 'learning', 'philosopher ']"
books,It was good to walk into a library again; it smelled like home.,"['books', 'home', 'library ']"
books,Fools have a habit of believing that everything written by a famous author is admirable. For my part I read only to please myself and like only what suits my taste.,"['bibliophile', 'books', 'fame', 'independent-thought', 'judgment', 'opinions', 'pg-84', 'reading', 'senator-pococurante', 'taste ']"
books,It wasn't until I started reading and found books they wouldn't let us read in school that I discovered you could be insane and happy and have a good life without being like everybody else.,"['books', 'reading ']"
"humor,books",They're book addicts.,"['books', 'humor', 'reading ']"
books,It's a good idea to have your own books with you in a strange place,['books ']
books,"I love books, by the way, way more than movies. Movies tell you what to think. A good book lets you choose a few thoughts for yourself.","['books', 'reading ']"
"death,books","I wanted to explain that I am constantly overestimating and underestimating the human race - that rarely do I even simply estimate it. I wanted to ask her how the same thing could be so ugly and so glorious, and its words and stories so damning and brilliant...I AM HAUNTED BY HUMANS.","['books', 'death', 'the-book-thief', 'words ']"
"funny,books","Your mail could've waited.""Daemon followed me into the kitchen. ""What is it? Just books?""Grabbing the OJ from the fridge, I sighed. People who didn't heart books didn't understand.","['books', 'funny ']"
books,"Read not to contradict and confute; nor to believe and take for granted; nor to find talk and discourse; but to weigh and consider. Some books are to be tasted, others to be swallowed, and some few to be chewed and digested: that is, some books are to be read only in parts, others to be read, but not curiously, and some few to be read wholly, and with diligence and attention.","['books', 'reading', 'understanding ']"
books,Don't join the book burners. Don't think you're going to conceal faults by concealing evidence that they ever existed. Don't be afraid to go in your library and read every book...,"['books', 'censorship', 'freedom', 'libraries', 'reading', 'thought ']"
"writing,books","When asked, ""How do you write?""I invariably answer, ""One word at a time,""and the answer is invariably dismissed. But that is all it is. It sounds too simple to be true, but consider the Great Wall of China, if you will: one stone at a time, man. That's all. One stone at a time. But I've read you can see that motherfucker from space without a telescope.","['books', 'writing ']"
books,"Ah, how good it is to be among people who are reading.","['books', 'readers', 'reading ']"
"life,love,humor,wisdom,truth,relationship,romance,funny,books","V-Day…if you need this one day in a year to show everyone else you truly care for “your loved one” I think it’s quite stupid. I hate this commercialism. It’s all artificial, and has nothing to do with real love.","['body', 'books', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'girl', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
books,Being rich is not about how much money you have or how many homes you own; it's the freedom to buy any book you want without looking at the price and wondering if you can afford it.,"['books', 'wealth ']"
books,"If you cannot read all your books...fondle them---peer into them, let them fall open where they will, read from the first sentence that arrests the eye, set them back on the shelves with your own hands, arrange them on your own plan so that you at least know where they are. Let them be your friends; let them, at any rate, be your acquaintances.",['books ']
books,The reading of all good books is like conversation with the finest men of past centuries.,"['books', 'literature', 'reading', 'words ']"
"humor,books",Elend: I kind of lost track of time…Breeze: For two hours?Elend: There were books involved.,"['books', 'humor ']"
books,"Good books, like good friends, are few and chosen; the more select, the more enjoyable.",['books ']
books,"Please, no matter how we advance technologically, please don't abandon the book. There is nothing in our material world more beautiful than the book.""(Acceptance speech, National Book Award 2010 (Nonfiction), November 17, 2010)","['books', 'materialism', 'musicians', 'pure-awesome', 'technology ']"
books,"Generally speaking, books don't cause much harm. Except when you read them, that is. Then they cause all kinds of problems.","['book', 'books', 'harm', 'problems', 'read', 'reading ']"
books,"I couldn't live a week without a private library - indeed, I'd part with all my furniture and squat and sleep on the floor before I'd let go of the 1500 or so books I possess.","['books', 'library', 'literature', 'reading', 'words ']"
books,"My behavior is nonetheless, deplorable. Unfortunately, I'm quite prone to such bouts of deplorability--take for instance, my fondness for reading books at the dinner table.",['books ']
