0,1,2
inspiration,You can't stay in your corner of the Forest waiting for others to come to you. You have to go to them sometimes.,"['friendship', 'inspirational', 'pooh', 'winnie ']"
"life,success,inspiration",Many of life's failures are people who did not realize how close they were to success when they gave up.,"['Failure', 'Life', 'Realize']"
"hope,inspiration","I hope that at the end of the seven years, people will say that I have been of some inspirational value to them at home in terms of inclusiveness and abroad, I look forward to representing Ireland.","['Home', 'Forward', 'Value']"
"hope,inspiration,life,love",Your ordinary acts of love and hope point to the extraordinary promise that every human life is of inestimable value.,"['Inspirational', 'Life', 'Hope']"
inspiration,Isn't it nice to think that tomorrow is a new day with no mistakes in it yet?,"['beginnings', 'fresh-start', 'inspirational', 'mistake', 'mistakes', 'new-day', 'start-over', 'tomorrow ']"
"love,inspiration",What's meant to be will always find a way,"['fate', 'inspiration', 'love ']"
"life,inspiration",Nobody made a greater mistake than he who did nothing because he could do only a little.,"['Mistake', 'Nobody']"
inspiration,Always do what you are afraid to do.,['inspirational ']
"inspiration,relationship","You can talk with someone for years, everyday, and still, it won't mean as much as what you can have when you sit in front of someone, not saying a word, yet you feel that person with your heart, you feel like you have known the person for forever.... connections are made with the heart, not the tongue.","['affection', 'communication', 'heartwarming', 'human-connections', 'human-nature', 'humanism', 'humanity', 'inspirational', 'inspirational-life', 'inspirational-love', 'inspirational-quotes', 'relationships ']"
"life,inspiration","When I was 5 years old, my mother always told me that happiness was the key to life. When I went to school, they asked me what I wanted to be when I grew up. I wrote down ‘happy’. They told me I didn’t understand the assignment, and I told them they didn’t understand life.","['inspirational', 'life ']"
"inspiration,success","There are thousands of inspirational stories waiting to be told about young women who yearn for a great education. They are stories of struggle and stories of success, and they will inspire others to take action and work to change lives.","['Education', 'Change', 'Work']"
inspiration,Our lives begin to end the day we become silent about things that matter.,['inspirational ']
"inspiration,hope",Hope is the thing with feathers That perches in the soul And sings the tune without the words And never stops at all.,"['feathers', 'hope', 'inspirational', 'souls ']"
"life,inspiration","If my life is going to mean anything, I have to live it myself.","['inspirational', 'life', 'meaning ']"
"life,inspiration","Do not let your fire go out, spark by irreplaceable spark in the hopeless swamps of the not-quite, the not-yet, and the not-at-all. Do not let the hero in your soul perish in lonely frustration for the life you deserved and have never been able to reach. The world you desire can be won. It exists.. it is real.. it is possible.. it's yours.","['inspirational', 'life ']"
inspiration,"In the end, we will remember not the words of our enemies, but the silence of our friends.",['inspirational ']
inspiration,Talent hits a target no one else can hit. Genius hits a target no one else can see.,"['inspirational', 'talent ']"
"life,inspiration",The flower that blooms in adversity is the rarest and most beautiful of all.,"['inspiration', 'life ']"
inspiration,It is so hard to leave—until you leave. And then it is the easiest goddamned thing in the world.,"['inertia', 'inspirational', 'leaving', 'nerdfighter ']"
inspiration,Waiting is painful. Forgetting is painful. But not knowing which to do is the worst kind of suffering.,['inspirational ']
inspiration,"I can be changed by what happens to me. But I refuse to be reduced by it.(Popular misquote of ""You may not control all the events that happen to you, but you can decide not to be reduced by them."")","['be-yourself', 'inspirational', 'self-determination ']"
"humor,inspiration,life","My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style.","['Inspirational', 'Life']"
"inspiration,religion","The mind is its own place, and in itself can make a heaven of hell, a hell of heaven..","['inspirational', 'religion ']"
"life,inspiration,wisdom,hope,poetry","If you're reading this...Congratulations, you're alive.If that's not something to smile about,then I don't know what is.","['alive', 'congratulations', 'hope', 'humanity', 'inspiration', 'inspirational', 'inspire', 'life', 'poetry', 'smile', 'wisdom ']"
inspiration,"We delight in the beauty of the butterfly, but rarely admit the changes it has gone through to achieve that beauty.",['inspiration ']
"life,inspiration","Do not go where the path may lead, go instead where there is no path and leave a trail.","['inspirational', 'life ']"
"arts,inspiration","Silent pictures show us how we lived and what our attitudes were. And as an art form, they can be wonderfully entertaining and often inspirational.","['Silent', 'Lived', 'Pictures']"
inspiration,Pain is inevitable. Suffering is optional.,"['inspirational', 'running ']"
inspiration,He who controls the past controls the future. He who controls the present controls the past.,['inspirational ']
"inspiration,science","Somewhere, something incredible is waiting to be known.","['astronomer', 'science', 'writer ']"
"inspiration,writing",Fantasy is hardly an escape from reality. It's a way of understanding it.,"['fantasy', 'inspirational', 'writing ']"
"writing,inspiration",You never have to change anything you got up in the middle of the night to write.,"['imagination', 'inspiration', 'writing ']"
inspiration,"If you can't fly then run, if you can't run then walk, if you can't walk then crawl, but whatever you do you have to keep moving forward.",['inspirational ']
"life,inspiration,humor",I love to see a young girl go out and grab the world by the lapels. Life's a bitch. You've got to go out and kick ass.,"['humor', 'inspirational', 'life ']"
inspiration,"When you have eliminated all which is impossible, then whatever remains, however improbable, must be the truth.",['inspirational ']
"love,inspiration","And, in the endThe love you takeis equal to the love you make.","['beatles', 'inspirational', 'live', 'love', 'music ']"
"love,inspiration,hope","The world is indeed full of peril, and in it there are many dark places; but still there is much that is fair, and though in all lands love is now mingled with grief, it grows perhaps the greater.","['hope', 'inspirational', 'love ']"
"inspiration,wisdom",Turn your wounds into wisdom.,"['experience', 'inspirational', 'pain', 'wisdom', 'wounds ']"
"love,inspiration","What I need is the dandelion in the spring. The bright yellow that means rebirth instead of destruction. The promise that life can go on, no matter how bad our losses. That it can be good again.","['inspirational', 'love ']"
"love,inspiration","I am not sure exactly what heaven will be like, but I know that when we die and it comes time for God to judge us, he will not ask, 'How many good things have you done in your life?' rather he will ask, 'How much love did you put into what you did?","['inspirational', 'love ']"
"life,wisdom,truth,inspiration",The unexamined life is not worth living.,"['inspiration', 'truth', 'wisdom ']"
"inspiration,philosophy,humor,wisdom",Never let your sense of morals prevent you from doing what is right.,"['humor', 'inspirational', 'philosophy', 'wisdom ']"
"inspiration,god,religion",Prayer is not asking. It is a longing of the soul. It is daily admission of one's weakness. It is better in prayer to have a heart without words than words without a heart.,"['god', 'heart', 'humanity', 'inspirational', 'prayer', 'religion', 'souls', 'weakness ']"
"life,inspiration,happiness",It isn't what you have or who you are or where you are or what you are doing that makes you happy or unhappy. It is what you think about it.,"['attitude', 'contentment', 'happiness', 'inspirational', 'life ']"
inspiration,"I like living. I have sometimes been wildly, despairingly, acutely miserable, racked with sorrow; but through it all I still know quite certainly that just to be alive is a grand thing.",['inspirational ']
inspiration,The future belongs to those who believe in the beauty of their dreams.,"['dreams', 'future', 'inspirational', 'misattributed-eleanor-roosevelt ']"
inspiration,"Courage is the most important of all the virtues because without courage, you can't practice any other virtue consistently.","['character', 'consistency', 'courage', 'determination', 'essence', 'ethos', 'fortitude', 'goodness', 'inspiration', 'life-lessons', 'persistence', 'resolve', 'self-reliance', 'strength', 'virtue', 'virtues ']"
"hope,life,humor,inspiration",My hope still is to leave the world a bit better than when I got here.,"['Leave', 'Bit']"
inspiration,None but ourselves can free our minds.,"['bob-marley', 'inspirational', 'music', 'reggae ']"
inspiration,Hell is empty and all the devils are here.,['inspirational ']
"love,inspiration","When we lose one we love, our bitterest tears are called forth by the memory of hours when we loved not enough.","['Memory', 'Loved', 'Tears']"
inspiration,"One day, in retrospect, the years of struggle will strike you as the most beautiful.",['inspirational-quotes ']
inspiration,Don't judge each day by the harvest you reap but by the seeds that you plant.,"['day', 'inspirational', 'judge', 'plant', 'reap', 'seed', 'seeds', 'sow ']"
"life,inspiration","Sometimes our light goes out, but is blown again into instant flame by an encounter with another human being.","['inspirational', 'life', 'spiritual', 'uplifting ']"
"love,inspiration","I don't trust people who don't love themselves and tell me, 'I love you.' ... There is an African saying which is: Be careful when a naked person offers you a shirt.","['1997', 'annie-clark-tanner-lecture', 'inspirational', 'love', 'trust ']"
"life,inspiration","I've missed more than 9000 shots in my career. I've lost almost 300 games. 26 times, I've been trusted to take the game winning shot and missed. I've failed over and over and over again in my life. And that is why I succeed.","['Sports', 'Failed', 'Succeed']"
"hope,inspiration",Desperation is the raw material of drastic change. Only those who can leave behind everything they have ever believed in can hope to escape.,"['Change', 'Escape', 'Leave']"
inspiration,War is peace. Freedom is slavery. Ignorance is strength.,"['freedom', 'ignorance', 'inspirational', 'war ']"
"love,inspiration",A woman's heart should be so hidden in God that a man has to seek Him just to find her.,"['inspirational', 'love ']"
"inspiration,life","If you always put limit on everything you do, physical or anything else. It will spread into your work and into your life. There are no limits. There are only plateaus, and you must not stay there, you must go beyond them.","['Inspirational', 'Work', 'Limits']"
inspiration,"And now here is my secret, a very simple secret: It is only with the heart that one can see rightly; what is essential is invisible to the eye.","['heart', 'importance', 'inspiration', 'secret', 'the-little-prince ']"
inspiration,It's kind of fun to do the impossible.,['inspirational ']
inspiration,"And once the storm is over, you won’t remember how you made it through, how you managed to survive. You won’t even be sure, whether the storm is really over. But one thing is certain. When you come out of the storm, you won’t be the same person who walked in. That’s what this storm’s all about.","['adversity', 'inspirational', 'life-lessons', 'problems', 'trials ']"
"life,inspiration","Too often we underestimate the power of a touch, a smile, a kind word, a listening ear, an honest compliment, or the smallest act of caring, all of which have the potential to turn a life around.","['Smile', 'Power', 'Listening']"
"inspiration,hope",Only in the darkness can you see the stars.,"['hope', 'inspirational ']"
inspiration,I was never really insane except upon occasions when my heart was touched.,['inspiration ']
"inspiration,life",Only those who have learned the power of sincere and selfless contribution experience life's deepest joy: true fulfillment.,"['Inspirational', 'Experience']"
"inspiration,life","From what we get, we can make a living; what we give, however, makes a life.",['Inspirational']
"love,inspiration","If you remember me, then I don't care if everyone else forgets.","['inspirational', 'love ']"
inspiration,"A painter should begin every canvas with a wash of black, because all things in nature are dark except where exposed by the light.","['art', 'inspirational ']"
inspiration,"The Chinese use two brush strokes to write the word 'crisis.' One brush stroke stands for danger; the other for opportunity. In a crisis, be aware of the danger--but recognize the opportunity.","['chinese', 'crisis', 'danger', 'inspirational', 'opportunity ']"
inspiration,Pain is temporary. Quitting lasts forever.,"['cancer', 'failure', 'inspiration', 'inspirational', 'pain', 'quitting ']"
inspiration,"Stories never really end...even if the books like to pretend they do. Stories always go on. They don't end on the last page, any more than they begin on the first page.",['inspirational ']
"inspiration,death","I do not fear death. I had been dead for billions and billions of years before I was born, and had not suffered the slightest inconvenience from it.","['death', 'inspirational ']"
inspiration,"It's not the load that breaks you down, it's the way you carry it.","['inspiration', 'motivation ']"
"love,inspiration,romance","I was smiling yesterday,I am smiling today and I will smile tomorrow.Simply because life is too short to cry for anything.","['cry', 'inspirational', 'joke', 'love', 'romance', 'smile ']"
inspiration,"The secret of health for both mind and body is not to mourn for the past, nor to worry about the future, but to live the present moment wisely and earnestly.",['inspirational ']
"inspiration,truth","The most important kind of freedom is to be what you really are. You trade in your reality for a role. You trade in your sense for an act. You give up your ability to feel, and in exchange, put on a mask. There can't be any large-scale revolution until there's a personal revolution, on an individual level. It's got to happen inside first.","['freedom', 'individuality', 'inspirational', 'mask', 'personality', 'revolution', 'truth ']"
"life,inspiration,truth,hope","The things you do for yourself are gone when you are gone, but the things you do for others remain as your legacy.","['hope', 'inspiration', 'inspirational', 'life', 'truth ']"
inspiration,All the darkness in the world cannot extinguish the light of a single candle.,['inspirational ']
"life,inspiration,philosophy","Simplicity, patience, compassion.These three are your greatest treasures.Simple in actions and thoughts, you return to the source of being.Patient with both friends and enemies,you accord with the way things are.Compassionate toward yourself,you reconcile all beings in the world.","['inspirational', 'life', 'philosophy ']"
"life,inspiration","Don't say you don't have enough time. You have exactly the same number of hours per day that were given to Helen Keller, Pasteur, Michaelangelo, Mother Teresa, Leonardo da Vinci, Thomas Jefferson, and Albert Einstein.","['inspirational', 'life ']"
inspiration,"You're off to Great Places!Today is your day!Your mountain is waiting,So... get on your way!",['inspirational ']
inspiration,You never fail until you stop trying.,['inspirational ']
"life,inspiration",Why didn't I learn to treat everything like it was the last time. My greatest regret was how much I believed in the future.,"['future', 'inspirational', 'life ']"
"inspiration,happiness,hope","HopeSmiles from the threshold of the year to come, Whispering 'it will be happier'...","['happiness', 'hope', 'inspirational', 'new-year ']"
"life,inspiration,truth","The truth is, unless you let go, unless you forgive yourself, unless you forgive the situation, unless you realize that the situation is over, you cannot move forward.","['forgiveness', 'inspirational', 'letting-go', 'life', 'motivational', 'moving-forward', 'truth ']"
"love,inspiration","One love, one heart, one destiny.","['bob-marley', 'compassion', 'destiny', 'heart', 'humanity', 'inspirational', 'love ']"
"arts,inspiration",Let each man exercise the art he knows.,"['Inspirational', 'Exercise']"
"love,inspiration","It's not the face, but the expressions on it. It's not the voice, but what you say. It's not how you look in that body, but the thing you do with it. You are beautiful.","['inspirational', 'love ']"
"love,inspiration","To me, Fearless is not the absense of fear. It's not being completely unafraid. To me, Fearless is having fears. Fearless is having doubts. Lots of them. To me, Fearless is living in spite of those things that scare you to death.","['fearless', 'inspirational', 'love ']"
"life,inspiration","If you want to forget something or someone, never hate it, or never hate him/her. Everything and everyone that you hate is engraved upon your heart; if you want to let go of something, if you want to forget, you cannot hate.","['forgetting', 'hate', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'letting-go', 'life', 'life-and-living', 'living', 'strength ']"
"love,inspiration","It is good to love many things, for therein lies the true strength, and whosoever loves much performs much, and can accomplish much, and what is done in love is well done.","['art', 'inspiration', 'love', 'strength ']"
"life,wisdom,truth,inspiration",The unexamined life is not worth living.,"['Worth', 'Living']"
inspiration,"Is 'fat' really the worst thing a human being can be? Is 'fat' worse than 'vindictive', 'jealous', 'shallow', 'vain', 'boring' or 'cruel'? Not to me.",['inspirational ']
inspiration,"You see things; you say, 'Why?' But I dream things that never were; and I say 'Why not?",['inspirational ']
inspiration,"Once you have tasted flight, you will forever walk the earth with your eyes turned skyward, for there you have been, and there you will always long to return.","['flight', 'flying', 'inspirational ']"
"humor,inspiration,success","So be sure when you step, Step with care and great tact. And remember that life's A Great Balancing Act. And will you succeed? Yes! You will, indeed! (98 and ¾ percent guaranteed) Kid, you'll move mountains.","['humor', 'inspirational', 'success ']"
inspiration,"To see a World in a Grain of Sand And a Heaven in a Wild Flower, Hold Infinity in the palm of your hand And Eternity in an hour.","['inspirational', 'wonder ']"
inspiration,"Live in the present, remember the past, and fear not the future, for it doesn't exist and never shall. There is only now.",['inspirational ']
inspiration,"Despite my ghoulish reputation, I really have the heart of a small boy. I keep it in a jar on my desk.",['dark-humor ']
inspiration,Don't be afraid of your fears. They're not there to scare you. They're there to let you know that something is worth it.,"['belief', 'bravery', 'courage', 'fear', 'fears', 'inspirational', 'inspirational-life', 'inspirational-quotes', 'strength ']"
inspiration,"The thing about growing up with Fred and George,""said Ginny thoughtfully, ""is that you sort of start thinking anything's possible if you've got enough nerve.",['inspirational ']
"love,inspiration","If she's amazing, she won't be easy. If she's easy, she won't be amazing. If she's worth it, you wont give up. If you give up, you're not worthy. ... Truth is, everybody is going to hurt you; you just gotta find the ones worth suffering for.","['inspirational', 'love ']"
inspiration,"Clouds come floating into my life, no longer to carry rain or usher storm, but to add color to my sunset sky.","['aspiration', 'assurance', 'beauty', 'clouds', 'color', 'conviction', 'inspirational', 'maturity', 'sunset ']"
"love,inspiration",Any fool can be happy. It takes a man with real heart to make beauty out of the stuff that makes us weep.,"['art', 'inspirational', 'love', 'redemption', 'sadness ']"
"inspiration,writing","Start writing, no matter what. The water does not flow until the faucet is turned on.","['inspirational', 'writing ']"
inspiration,You is kind. You is smart. You is important.,['inspirational ']
inspiration,Better to be strong than pretty and useless.,"['girls', 'inspirational', 'pretty', 'strength', 'women ']"
"inspiration,love","I will love the light for it shows me the way, yet I will endure the darkness because it shows me the stars.","['Inspirational', 'Darkness']"
"humor,inspiration","Even if you are on the right track, you’ll get run over if you just sit there.","['enterprise', 'humor', 'inertia', 'inspirational ']"
inspiration,"It was, he thought, the difference between being dragged into the arena to face a battle to the death and walking into the arena with your head held high. Some people, perhaps, would say that there was little to choose between the two ways, but Dumbledore knew - and so do I, thought Harry, with a rush of fierce pride, and so did my parents - that there was all the difference in the world.",['inspirational ']
inspiration,"‎Life is a shipwreck, but we must not forget to sing in the lifeboats.",['inspirational ']
inspiration,"If you are irritated by every rub, how will your mirror be polished?",['inspirational ']
inspiration,"You should never be surprised when someone treats you with respect, you should expect it.",['inspirational ']
"inspiration,science",We are just an advanced breed of monkeys on a minor planet of a very average star. But we can understand the Universe. That makes us something very special.,"['inspirational', 'science ']"
inspiration,"Dance, when you're broken open. Dance, if you've torn the bandage off. Dance in the middle of the fighting. Dance in your blood. Dance when you're perfectly free.","['dance', 'inspirational ']"
"hope,inspiration,love",To love means loving the unlovable. To forgive means pardoning the unpardonable. Faith means believing the unbelievable. Hope means hoping when everything seems hopeless.,"['Inspirational', 'Hope', 'Faith']"
inspiration,The most common way people give up their power is by thinking they don't have any.,['inspirational ']
inspiration,"A ship is safe in harbor, but that's not what ships are for.","['courage', 'inspirational', 'risk ']"
inspiration,‎Though nobody can go back and make a new beginning... Anyone can start over and make a new ending.,"['inspirational', 'life-lessons ']"
inspiration,"You need to learn how to select your thoughts just the same way you select your clothes every day. This is a power you can cultivate. If you want to control things in your life so bad, work on the mind. That's the only thing you should be trying to control.","['eat-pray-love', 'elizabeth-gilbert', 'inspiration ']"
inspiration,"What you do makes a difference, and you have to decide what kind of difference you want to make.",['inspiration ']
"life,philosophy,inspiration,hope",Maybe everyone can live beyond what they're capable of.,"['hope', 'inspirational', 'life', 'philosophy ']"
"faith,inspiration","And still, after all this time,The sun never says to the earth,""You owe Me.""Look what happens withA love like that,It lights the Whole Sky.","['faith', 'inspiration ']"
inspiration,Do you want to know who you are? Don't ask. Act! Action will delineate and define you.,"['inspiration', 'motivation ']"
"inspiration,humor","People say nothing is impossible, but I do nothing every day.","['humor', 'idleness', 'inspirational ']"
inspiration,"You were born with wings, why prefer to crawl through life?",['inspirational ']
"inspiration,life","Thousands of candles can be lighted from a single candle, and the life of the candle will not be shortened. Happiness never decreases by being shared.","['Inspirational', 'Happiness']"
inspiration,I dream my painting and I paint my dream.,"['art', 'dreams', 'inspiration', 'painting ']"
inspiration,Try a little harder to be a little better.,['inspirational ']
"inspiration,humor",What's the good of living if you don't try a few things?,"['cartoonist', 'humor', 'inspirational ']"
inspiration,"And in the end it is not the years in your life that count, it's the life in your years.",['inspirational ']
inspiration,Reputation is what other people know about you. Honor is what you know about yourself.,"['inspirational', 'sci-fi', 'vorkosigan ']"
inspiration,"If you treat an individual as he is, he will remain how he is. But if you treat him as if he were what he ought to be and could be, he will become what he ought to be and could be.",['inspiration ']
"arts,life,inspiration","A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.","['Work', 'Great', 'Heart']"
inspiration,"What makes the desert beautiful,' said the little prince, 'is that somewhere it hides a well...",['inspirational ']
"life,inspiration","You will find that it is necessary to let things go; simply for the reason that they are heavy. So let them go, let go of them. I tie no weights to my ankles.","['forgetting', 'forgiving', 'inspirational-life', 'inspirational-quotes', 'letting-go', 'life', 'life-and-living', 'moving-on', 'people ']"
inspiration,"Understanding is the first step to acceptance, and only with acceptance can there be recovery.","['acceptance', 'inspiration', 'inspirational', 'smart', 'understanding', 'wise ']"
"love,inspiration,happiness",Happiness [is] only real when shared,"['family', 'happiness', 'inspirational', 'love', 'marriage ']"
"inspiration,books","When I was about eight, I decided that the most wonderful thing, next to a human being, was a book.","['books', 'inspirational ']"
"inspiration,humor,happiness,success",The worst part of success is trying to find someone who is happy for you.,"['friendship', 'happiness', 'humor', 'inspirational', 'jealousy', 'success ']"
inspiration,"Remember, darkness does not always equate to evil, just as light does not always bring good.",['inspirational ']
inspiration,Love is the absence of judgment.,['inspiration ']
"life,love,wisdom,inspiration","You yourself, as much as anybody in the entire universe, deserve your love and affection","['inspiration', 'life', 'love', 'self-acceptance', 'self-esteem', 'wisdom ']"
"inspiration,humor",I meant what I said and I said what I meant. An elephant's faithful one-hundred percent!,"['dr-seuss', 'humor', 'inspirational', 'musical ']"
inspiration,"There was another life that I might have had, but I am having this one.","['inspirational', 'missed-chances ']"
"life,philosophy,inspiration,wisdom,truth,education",The past has no power over the present moment.,"['education', 'inspirational', 'life', 'philosophy', 'truth', 'wisdom ']"
inspiration,There are years that ask questions and years that answer.,['inspiration ']
"inspiration,death","When people don't express themselves, they die one piece at a time.","['death', 'inspirational', 'voice ']"
inspiration,"No matter what he does, every person on earth plays a central role in the history of the world. And normally he doesn't know it.",['inspirational ']
"inspiration,life","We must let go of the life we have planned, so as to accept the one that is waiting for us.",['Inspirational']
"inspiration,life,love","Your work is going to fill a large part of your life, and the only way to be truly satisfied is to do what you believe is great work. And the only way to do great work is to love what you do. If you haven't found it yet, keep looking. Don't settle. As with all matters of the heart, you'll know when you find it.","['Inspirational', 'Love', 'Work']"
inspiration,"There are some things you can't share without ending up liking each other, and knocking out a twelve-foot mountain troll is one of them.","['awesome', 'friendship', 'inspirational ']"
inspiration,There must be those among whom we can sit down and weep and still be counted as warriors.,['inspirational ']
"humor,inspiration,life","My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style.","['Inspirational', 'Humor']"
inspiration,Nothing in the world is ever completely wrong. Even a stopped clock is right twice a day.,"['inspirational', 'motivation ']"
inspiration,"Anyone can hide. Facing up to things, working through them, that's what makes you strong.","['inspirational', 'strength', 'tough-times ']"
"life,inspiration","If people refuse to look at you in a new light and they can only see you for what you were, only see you for the mistakes you've made, if they don't realize that you are not your mistakes, then they have to go.","['change', 'growth', 'inspirational', 'letting-go', 'life', 'mistakes ']"
inspiration,"If you think you are too small to make a difference, try sleeping with a mosquito.",['inspirational ']
"love,inspiration","The reason it hurts so much to separate is because our souls are connected. Maybe they always have been and will be. Maybe we've lived a thousand lives before this one and in each of them we've found each other. And maybe each time, we've been forced apart for the same reasons. That means that this goodbye is both a goodbye for the past ten thousand years and a prelude to what will come.","['goodbye', 'inspiration', 'love ']"
"life,love,inspiration",The best thing to hold onto in life is each other.,"['Love', 'Best', 'Hold']"
"love,inspiration","The reason it hurts so much to separate is because our souls are connected. Maybe they always have been and will be. Maybe we've lived a thousand lives before this one and in each of them we've found each other. And maybe each time, we've been forced apart for the same reasons. That means that this goodbye is both a goodbye for the past ten thousand years and a prelude to what will come.","['goodbye', 'inspiration', 'love ']"
"love,inspiration","I read once that the ancient Egyptians had fifty words for sand & the Eskimos had a hundred words for snow. I wish I had a thousand words for love, but all that comes to mind is the way you move against me while you sleep & there are no words for that.","['inspiration', 'love', 'story-people ']"
inspiration,In the endthese things matter most:How well did you love?How fully did you live?How deeply did you let go?,"['eastern-philosophy', 'inspirational ']"
inspiration,"What do we live for, if it is not to make life less difficult for each other?",['inspirational ']
"inspiration,life","I hated every minute of training, but I said, 'Don't quit. Suffer now and live the rest of your life as a champion.'","['Inspirational', 'Training']"
"life,inspiration,happiness,success","Letting go means to come to the realization that some people are a part of your history, but not a part of your destiny.","['destiny', 'happiness', 'history', 'inspirational', 'let-go', 'letting-go', 'life', 'motivational', 'moving-on', 'success ']"
inspiration,"When one tugs at a single thing in nature, he finds it attached to the rest of the world.",['inspirational ']
"inspiration,life",A hero is someone who has given his or her life to something bigger than oneself.,"['Inspirational', 'Hero']"
"life,inspiration","All parents damage their children. It cannot be helped. Youth, like pristine glass, absorbs the prints of its handlers. Some parents smudge, others crack, a few shatter childhoods completely into jagged little pieces, beyond repair.","['family', 'inspirational', 'life', 'parents ']"
"inspiration,books","I kept always two books in my pocket, one to read, one to write in.","['books', 'inspirational', 'on-writing', 'reading ']"
"inspiration,life","Clouds come floating into my life, no longer to carry rain or usher storm, but to add color to my sunset sky.","['Inspirational', 'Sunset', 'Rain']"
inspiration,"Go on with what your heart tells you, or you will lose all.",['inspirational ']
inspiration,"Change will not come if we wait for some other person, or if we wait for some other time. We are the ones we've been waiting for. We are the change that we seek.","['change', 'inspirational ']"
inspiration,"It's not the size of the dog in the fight, it's the size of the fight in the dog.","['bravery', 'dog', 'famous', 'inspirational', 'valour ']"
inspiration,Kindness is a language which the deaf can hear and the blind can see.,"['inspirational', 'kindness ']"
"truth,inspiration",Thinking something does not make it true. Wanting something does not make it real.,"['inspirational-quotes', 'mara-dyer', 'reality', 'truth ']"
inspiration,"Great heroes need great sorrows and burdens, or half their greatness goes unnoticed. It is all part of the fairy tale.","['heroes', 'inspirational ']"
"inspiration,poetry","She seems so cool, so focused, so quiet, yet her eyes remain fixed upon the horizon. You think you know all there is to know about her immediately upon meeting her, but everything you think you know is wrong. Passion flows through her like a river of blood. She only looked away for a moment, and the mask slipped, and you fell. All your tomorrows start here.","['inspirational', 'poetry ']"
"inspiration,religion","My concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.","['inspirational', 'philosophical', 'politics', 'religion', 'religious ']"
