0,1,2
philosophy,A paranoid is someone who knows a little of what's going on.,"['drugs', 'philosophy', 'politics ']"
"philosophy,death,poetry",You only live twice:Once when you are bornAnd once when you look death in the face,"['death', 'haiku', 'james-bond', 'philosophy', 'poetry ']"
"philosophy,wisdom,truth","Nothing, Everything, Anything, Something: If you have nothing, then you have everything, because you have the freedom to do anything, without the fear of losing something.","['anything', 'everything', 'fear', 'freedom', 'nothing', 'philosophy', 'something', 'truth', 'wisdom ']"
"philosophy,religion,science","Heard melodies are sweet, but those unheard, are sweeter","['philosophy', 'religion', 'science ']"
"philosophy,humor,religion",The easy confidence with which I know another man's religion is folly teaches me to suspect that my own is also.,"['humor', 'philosophy', 'religion ']"
"philosophy,wisdom",Music is ... A higher revelation than all Wisdom & Philosophy,"['music', 'philosophy', 'revelation', 'wisdom ']"
philosophy,We are addicted to our thoughts. We cannot change anything if we cannot change our thinking.,"['addiction', 'life-lessons', 'philosophy', 'thinking', 'thoughts ']"
"philosophy,knowledge",I cannot teach anybody anything. I can only make them think,"['knowledge', 'philosophy ']"
"inspiration,philosophy",A concept is a brick. It can be used to build a courthouse of reason. Or it can be thrown through the window.,"['anarchy', 'freedom', 'inspirational', 'lateral-thinking', 'philosophy', 'rationalism ']"
philosophy,"Like all magnificent things, it's very simple.","['elegance', 'philosophy', 'simplicity ']"
philosophy,"If you win, you need not have to explain...If you lose, you should not be there to explain!","['philosophy', 'war ']"
philosophy,The price good men pay for indifference to public affairs is to be ruled by evil men.,['philosophy ']
philosophy,Morality is simply the attitude we adopt towards people we personally dislike.,"['morality', 'philosophy ']"
"inspiration,philosophy",It is easy in the world to live after the world's opinion; it is easy in solitude to live after our own; but the great man is he who in the midst of the crowd keeps with perfect sweetness the independence of solitude.,"['essay', 'inspirational', 'lecture', 'nonfiction', 'philosophy', 'self-reliance', 'social-commentary', 'transcendentalism ']"
"philosophy,books","Let children read whatever they want and then talk about it with them. If parents and kids can talk together, we won't have as much censorship because we won't have as much fear.","['books', 'censor', 'communication', 'freedom', 'philosophy ']"
"philosophy,wisdom",You do not write your life with words...You write it with actions. What you think is not important. It is only important what you do.,"['philosophy', 'wisdom ']"
philosophy,"Sometimes I lie awake at night and I ask, ""Is life a multiple choice test or is it a true or false test?""...Then a voice comes to me out of the dark and says, ""We hate to tell you this but life is a thousand word essay.",['philosophy ']
philosophy,"It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.","['aging-well', 'disillusionment', 'growing-older', 'philosophy ']"
"life,philosophy","Life is really simple, but we insist on making it complicated.","['complexity', 'philosophy', 'simplicity ']"
philosophy,"An intellectual? Yes. And never deny it. An intellectual is someone whose mind watches itself. I like this, because I am happy to be both halves, the watcher and the watched. ""Can they be brought together?""This is a practical question. We must get down to it. ""I despise intelligence""really means: ""I cannot bear my doubts.","['intellectuals', 'intelligence', 'philosophy', 'scholars ']"
"philosophy,science",Science is not only compatible with spirituality; it is a profound source of spirituality.,"['metaphysics', 'philosophy', 'science', 'sense-of-wonder', 'spirituality ']"
philosophy,The important thing is not to stop questioning. Curiosity has its own reason for existing.,"['curiosity', 'philosophy', 'wonder ']"
philosophy,A serious and good philosophical work could be written consisting entirely of jokes.,['philosophy ']
"arts,life,philosophy","Those who educate children well are more to be honored than they who produce them; for these only gave them life, those the art of living well.","['Life', 'Educate', 'Living']"
"life,philosophy","Tiger got to hunt, bird got to fly;Man got to sit and wonder 'why, why, why?'Tiger got to sleep, bird got to land;Man got to tell himself he understand.","['life', 'nature', 'philosophy ']"
philosophy,I would believe only in a God that knows how to dance.,['philosophy ']
philosophy,"Grown-ups never understand anything by themselves, and it is tiresome for children to be always and forever explaining things to them","['adults', 'antoine-de-saint-exupery', 'children', 'philosophy', 'the-little-prince ']"
"philosophy,education","Do not train a child to learn by force or harshness; but direct them to it by what amuses their minds, so that you may be better able to discover with accuracy the peculiar bent of the genius of each.","['discipline', 'education', 'mentoring', 'philosophy ']"
philosophy,"If you're going to kick authority in the teeth, you might as well use two feet.","['drugs', 'music', 'philosophy', 'politics ']"
philosophy,"You didn't kill him. He would have killed you, but you didn't kill him.""""So? He was stupid. If I killed everyone who was stupid, I wouldn't have time to sleep.","['alanna', 'amusing', 'philosophy', 'tamora-pierce ']"
"love,philosophy","Is it possible, in the final analysis, for one human being to achieve perfect understanding of another?We can invest enormous time and energy in serious efforts to know another person, but in the end, how close can we come to that person's essence? We convince ourselves that we know the other person well, but do we really know anything important about anyone?","['essence', 'friendship', 'important', 'love', 'people', 'philosophy', 'possibility', 'thought ']"
philosophy,"Well, I must endure the presence of a few caterpillars if I wish to become acquainted with the butterflies.","['butterflies', 'caterpillars', 'philosophy ']"
"life,philosophy","Life is really simple, but we insist on making it complicated.","['Simple', 'Insist']"
philosophy,It is an ironic habit of human beings to run faster when they have lost their way.,['philosophy ']
"philosophy,books","It's not all bad. Heightened self-consciousness, apartness, an inability to join in, physical shame and self-loathing—they are not all bad. Those devils have been my angels. Without them I would never have disappeared into language, literature, the mind, laughter and all the mad intensities that made and unmade me.","['body-image', 'books', 'depression', 'insecurity', 'isolation', 'language', 'laughter', 'literature', 'philosophy', 'self-consciousness', 'self-image', 'self-loathing', 'shame', 'social-anxiety ']"
philosophy,"Be kind, for everyone you meet is fighting a hard battle.",['philosophy ']
"inspiration,philosophy,knowledge,science","For me, I am driven by two main philosophies: know more today about the world than I knew yesterday and lessen the suffering of others. You'd be surprised how far that gets you.","['compassion', 'inspiration', 'inspirational', 'knowledge', 'learning', 'philosophy', 'science', 'values ']"
philosophy,"The true man wants two things: danger and play. For that reason he wants woman, as the most dangerous plaything.","['philosophy', 'women ']"
philosophy,The smallest minority on earth is the individual. Those who deny individual rights cannot claim to be defenders of minorities.,"['freedom-of-thought', 'philosophy', 'politics', 'rights ']"
philosophy,"Expect everything, I always say, and the unexpected never happens.",['philosophy ']
philosophy,"Today a young man on acid realized that all matter is merely energy condensed to a slow vibration, that we are all one consciousness experiencing itself subjectively, there is no such thing as death, life is only a dream, and we are the imagination of ourselves. Heres Tom with the Weather.","['humour', 'philosophy ']"
"love,philosophy","The day the power of love overrules the love of power, the world will know peace.","['humanism', 'jimi-hendrix', 'love', 'mahatma-gandhi', 'peace', 'philosophy', 'power ']"
"inspiration,philosophy","I shall look at you out of the corner of my eye, and you will say nothing. Words are the source of misunderstandings.","['communication', 'inspirational', 'philosophy ']"
"philosophy,hope",The first duty of a man is to think for himself,"['communism', 'democracy', 'freedom', 'history', 'hope', 'individualism', 'philosophy', 'politics', 'revolution', 'socialism ']"
philosophy,"I started my life with a single absolute: that the world was mine to shape in the image of my highest values and never to be given up to a lesser standard, no matter how long or hard the struggle.","['galt', 'objectivism', 'philosophy', 'taggart ']"
"philosophy,religion",The legitimate powers of government extend to such acts only as are injurious to others. It does me no injury for my neighbor to say there are twenty gods or no god. It neither picks my pocket nor breaks my leg.,"['atheism', 'philosophy', 'religion ']"
"philosophy,wisdom",Time is a game played beautifully by children.,"['fragment-52', 'games', 'heraclitus', 'leisure', 'philosophy', 'play', 'time', 'wisdom ']"
"inspiration,philosophy,truth,wisdom","Whether you live to be 50 or 100 makes no difference, if you made no difference in the world.","['aphorism', 'funny-quotes', 'humor-quotes', 'inspirational', 'iving', 'making-a-difference', 'philosophy', 'true', 'truism', 'truth', 'wisdom', 'wise', 'witty-quotations ']"
"inspiration,philosophy,poetry","Do not go gentle into that good night,Old age should burn and rave at close of day;Rage, rage against the dying of the light.","['death-and-dying', 'inspirational', 'philosophy', 'poetry ']"
"arts,life,philosophy","Those who educate children well are more to be honored than they who produce them; for these only gave them life, those the art of living well.","['greek', 'mentors', 'philosophy', 'teachers ']"
"inspiration,philosophy","I know that pain is the most important thing in the universes. Greater than survival, greater than love, greater even than the beauty it brings about. For without pain, there can be no pleasure. Without sadness, there can be no happiness. Without misery there can be no beauty. And without these, life is endless, hopeless, doomed and damned. Adult. You have become adult.","['inspirational', 'pain', 'philosophy ']"
"love,philosophy","He suddenly recalled from Plato's Symposium: People were hermaphrodites until God split then in two, and now all the halves wander the world over seeking one another. Love is the longing for the half of ourselves we have lost.","['love', 'philosophy ']"
"life,philosophy,humor,inspiration","No! Try not. Do, or do not. There is no try.","['humor', 'inspirational', 'jedi', 'life', 'philosophy', 'star-wars ']"
"philosophy,science",The most incomprehensible thing about the world is that it is at all comprehensible.,"['einstein', 'philosophy', 'science ']"
"life,philosophy,wisdom","Man is a mystery. It needs to be unravelled, and if you spend your whole life unravelling it, don't say that you've wasted time. I am studying that mystery because I want to be a human being.","['life', 'philosophy', 'wisdom ']"
"philosophy,wisdom","If you only had 48 hours left to live, would you spend it like you normally spend your weekends? If not, why spend 2/7th of your life wasting your free time? After all, free time isn’t free. Free time is the most expensive time you have, because nobody pays for it but you. But that also makes it the most valuable time you have, as you alone stand to reap the profits from spending it wisely.","['expensive', 'free', 'musing', 'philosophical', 'philosophy', 'time', 'valuable', 'wisdom', 'wise ']"
philosophy,"One is not born, but rather becomes, a woman.","['feminism', 'philosophy ']"
"philosophy,religion",Man suffers only because he takes seriously what the gods made for fun.,"['buddhism', 'metaphysics', 'philosophy', 'religion', 'tao', 'taoism', 'theology', 'zen ']"
"philosophy,religion,soul","I don't deserve a soul, yet I still have one. I know because it hurts.","['humour', 'philosophy', 'religion', 'soul ']"
philosophy,Every strike brings me closer to the next home run.,"['baseball', 'perseverance', 'philosophy', 'sports ']"
"philosophy,faith,religion",belief is the death of intelligence.,"['atheism', 'belief', 'faith', 'intelligence', 'metaphysics', 'philosophy', 'religion ']"
philosophy,"I shiver, thinking how easy it is to be totally wrong about people-to see one tiny part of them and confuse it for the whole, to see the cause and think it's the effect or vice versa","['people', 'philosophy ']"
philosophy,If it turns out that there is a God...the worst that you can say about him is that basically he's an underachiever.,"['atheism', 'metaphysics', 'philosophy ']"
philosophy,"If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He was ignorant of my other faults, else he would not have mentioned these alone.","['history', 'humility', 'philosophy ']"
philosophy,"If you understand others you are smart.If you understand yourself you are illuminated.If you overcome others you are powerful.If you overcome yourself you have strength.If you know how to be satisfied you are rich.If you can act with vigor, you have a will.If you don't lose your objectives you can be long-lasting.If you die without loss, you are eternal.",['philosophy ']
"philosophy,wisdom",The journey is what brings us happiness not the destination.,"['philosophy', 'wisdom ']"
"philosophy,truth","Man is always prey to his truths. Once he has admitted them, he cannot free himself from them.","['philosophy', 'truth ']"
"philosophy,happiness",Happiness consists in frequent repetition of pleasure,"['happiness', 'philosophy ']"
philosophy,"The philosophers have only interpreted the world, in various ways. The point, however, is to change it.[These words are also inscribed upon his grave]","['action', 'change', 'ideology', 'philosophy', 'resistance', 'struggle ']"
philosophy,One of the penalties of refusing to participate in politics is that you end up being governed by your inferiors.,"['philosophy', 'politics ']"
philosophy,Wisest is she who knows she does not know.,"['philosophy', 'self-knowledge ']"
philosophy,"Your pain is the breaking of the shell that encloses your understanding... And could you keep your heart in wonder at the daily miracles of your life, your pain would not seem less wondrous than your joy",['philosophy ']
"life,philosophy,happiness","No one should ever ask themselves that: why am I unhappy? The question carries within it the virus that will destroy everything. If we ask that question, it means we want to find out what makes us happy. If what makes us happy is different from what we have now, then we must either change once and for all or stay as we are, feeling even more unhappy.","['happiness', 'life', 'people', 'philosophy', 'unhappiness ']"
"life,philosophy,death","He died that day because his body had served its purpose. His soul had done what it came to do, learned what it came to learn, and then was free to leave.","['death', 'life', 'philosophy ']"
"philosophy,happiness","I don’t know what’s worse: to not know what you are and be happy, or to become what you’ve always wanted to be, and feel alone.","['happiness', 'loneliness', 'melancholy', 'philosophy', 'psychology ']"
"philosophy,inspiration",Things do not change; we change.,"['common-sense', 'inspirational', 'philosophy ']"
"philosophy,science","Even if there is only one possible unified theory, it is just a set of rules and equations. What is it that breathes fire into the equations and makes a universe for them to describe? The usual approach of science of constructing a mathematical model cannot answer the questions of why there should be a universe for the model to describe. Why does the universe go to all the bother of existing?","['philosophy', 'science', 'search-for-meaning ']"
philosophy,I would never die for my beliefs because I might be wrong.,"['paraphrased', 'philosophy ']"
philosophy,I don't want to be a tree; I want to be its meaning.,['philosophy ']
philosophy,"On the whole human beings want to be good, but not too good, and not quite all the time.","['goodness', 'human-nature', 'humour', 'philosophy ']"
"life,philosophy,wisdom","Take it moment by moment, and you will find that we are all, as I’ve said before, bugs in amber.","['existentialism', 'life', 'philosophy', 'wisdom ']"
"life,philosophy,inspiration","This is my simple religion. There is no need for temples; no need for complicated philosophy. Our own brain, our own heart is our temple; the philosophy is kindness.","['brain', 'ethics', 'inspirational', 'kindness', 'life', 'morality', 'philosophy', 'simple', 'temple ']"
"philosophy,hope","You show me a capitalist, and I'll show you a bloodsucker","['communism', 'democracy', 'freedom', 'history', 'hope', 'individualism', 'philosophy', 'politics', 'revolution', 'socialism ']"
"philosophy,happiness,god,relationship,religion","It takes three to make love, not two: you, your spouse, and God. Without God people only succeed in bringing out the worst in one another. Lovers who have nothing else to do but love each other soon find there is nothing else. Without a central loyalty life is unfinished.","['catholicism', 'christianity', 'church', 'expectations', 'god', 'happiness', 'lovers', 'marriage', 'philosophy', 'relationship-with-god', 'relationships', 'religion', 'spirituality', 'unhappy-marriage ']"
philosophy,Some people talk in their sleep. Lecturers talk while other people sleep,"['albert-camus', 'lecture', 'philosophy', 'sleep ']"
"philosophy,wisdom",People know what they do; frequently they know why they do what they do; but what they don't know is what what they do does.,"['philosophy', 'wisdom ']"
philosophy,"It is foolish and wrong to mourn the men who died. Rather, we should thank God that such men lived.","['philosophy', 'war ']"
philosophy,"Know thyself? If I knew myself, I'd run away.",['philosophy ']
"philosophy,inspiration","Take it easy, but take it.","['inspiration', 'philosophy ']"
philosophy,"The seed of suffering in you may be strong, but don't wait until you have no more suffering before allowing yourself to be happy.",['philosophy ']
"philosophy,wisdom",There are no ordinary moments.,"['philosophy', 'wisdom ']"
philosophy,"Devotion to the truth is the hallmark of morality; there is no greater, nobler, more heroic form of devotion than the act of a man who assumes the responsibility of thinking.","['galt', 'objectivism', 'philosophy', 'taggart ']"
"inspiration,philosophy,god","What you are is God's gift to you, what you become is your gift to God.","['catholicism', 'christian-living', 'christianity', 'gift', 'god', 'inspirational', 'philosophy', 'spirituality ']"
"life,philosophy",No single event can awaken within us a stranger whose existence we had never suspected. To live is to be slowly born.,"['life', 'philosophy ']"
philosophy,The flame that burns Twice as bright burns half as long.,"['aphorism', 'philosophy', 'proverb ']"
"arts,philosophy","The aim of art is to represent not the outward appearance of things, but their inward significance.","['art', 'philosophy ']"
philosophy,"Anyway—because we are readers, we don't have to wait for some communications executive to decide what we should think about next—and how we should think about it. We can fill our heads with anything from aardvarks to zucchinis—at any time of night or day.","['philosophy', 'reading ']"
"philosophy,humor","But the fact that some geniuses were laughed at does not imply that all who are laughed at are geniuses. They laughed at Columbus, they laughed at Fulton, they laughed at the Wright brothers. But they also laughed at Bozo the Clown.","['genius', 'humor', 'laughter', 'philosophy ']"
philosophy,Perhaps home is not a place but simply an irrevocable condition.,"['anchoring', 'attachment', 'belonging', 'comfort', 'completion', 'fulfillment', 'home', 'irrevocability', 'permanence', 'philosophy', 'psychology', 'safety', 'security', 'state-of-mind ']"
philosophy,"If you place your head in a lion's mouth, then you cannot complain one day if he happens to bite it off.",['philosophy ']
"life,philosophy,inspiration",All knowledge is worth having.,"['inspiration', 'life', 'philosophy ']"
"philosophy,science","For, after all, how do we know that two and two make four? Or that the force of gravity works? Or that the past is unchangeable? If both the past and the external world exist only in the mind, and if the mind itself is controllable – what then?","['ethics', 'logic', 'metaphysics', 'ontology', 'philosophy', 'psychology', 'science ']"
philosophy,"The most important reason for going from one place to another is to see what's in between, and they took great pleasure in doing just that.","['journey', 'philosophy', 'quest ']"
philosophy,There ain't no such thing as a free lunch.,"['economics', 'philosophy', 'politics', 'thermodynamics ']"
"inspiration,philosophy,wisdom","Don’t only practice your art, but force your way into its secrets, for it and knowledge can raise men to the divine.","['inspirational', 'philosophy', 'wisdom ']"
"life,love,philosophy,inspiration,happiness,wisdom,purpose","It does not matter how long you are spending on the earth, how much money you have gathered or how much attention you have received. It is the amount of positive vibration you have radiated in life that matters,","['attention', 'compassion', 'happiness', 'happy-life', 'inspirational', 'kindness', 'life', 'love', 'meaning-of-life', 'meditation', 'money', 'oneness', 'peace', 'perspective', 'philosophy', 'positive-attitude', 'positive-living', 'purpose', 'purpose-in-life', 'purpose-of-life', 'purposeful-living', 'respect', 'revelation', 'self-awareness', 'self-discovery', 'spirit', 'spirituality', 'wisdom ']"
"life,philosophy","It's no good trying to get rid of your own aloneness. You've got to stick to it all your life. Only at times, at times, the gap will be filled in. At times! But you have to wait for the times. Accept your own aloneness and stick to it, all your life. And then accept the times when the gap is filled in, when they come. But they've got to come. You can't force them.","['life', 'loneliness', 'philosophy ']"
"inspiration,philosophy",Stop feeling sorry for yourself and you will be happy.,"['inspirational', 'philosophy ']"
"life,philosophy","I don't know why we are here, but I'm pretty sure that it is not in order to enjoy ourselves.","['life', 'philosophy ']"
"philosophy,knowledge",The eye sees only what the mind is prepared to comprehend.,"['belief', 'bias', 'knowledge', 'perception', 'philosophy', 'reality ']"
"life,philosophy,education",Cinema is the ultimate pervert art. It doesn't give you what you desire - it tells you how to desire.,"['art', 'cinema', 'education', 'film', 'life', 'philosophy', 'scholarship ']"
"inspiration,philosophy",Fault always lies in the same place: with him weak enough to lay blame.,"['inspirational', 'philosophy ']"
"life,philosophy,wisdom","We should forgive our enemies, but not before they are hanged","['life', 'philosophy', 'revenge', 'wisdom ']"
philosophy,You are an aperture through which the universe is looking at and exploring itself.,"['buddhism', 'metaphysical', 'philosophy ']"
"love,philosophy,relationship,funny","Last night I was seriously considering whether I was a bisexual or not but I don’t think so though I’m not sure if I’d like to be and argh I don’t think there’s anything wrong with that, if you like a person, you like the person, not their genitals.","['bisexuality', 'body', 'desire', 'funny', 'gender', 'gender-bending', 'gender-equality', 'honesty', 'individuality', 'lgbt', 'love', 'philosophy', 'relationships', 'sexuality ']"
"philosophy,poetry","We are the hollow menWe are the stuffed menLeaning togetherHeadpiece filled with straw. Alas!Our dried voices, whenWe whisper togetherAre quiet and meaninglessAs wind in dry grassOr rats' feet over broken glassIn our dry cellarShape without form, shade without colour,Paralysed force, gesture without motion;- The Hollow Men","['philosophy', 'poetry ']"
"philosophy,happiness","Feathers filled the small room. Our laughter kept the feathers in the air. I thought about birds. Could they fly is there wasn't someone, somewhere, laughing?","['happiness', 'philosophy ']"
philosophy,A cult is a religion with no political power.,"['atheism', 'philosophy ']"
"philosophy,hope",Freedom in capitalist society always remains about the same as it was in ancient Greek republics: Freedom for slave owners.,"['communism', 'democracy', 'freedom', 'history', 'hope', 'individualism', 'philosophy', 'politics', 'revolution', 'socialism ']"
philosophy,"My desire and wish is that the things I start with should be so obvious that you wonder why I spend my time stating them. This is what I aim at because the point of philosophy is to start with something so simple as not to seem worth stating, and to end with something so paradoxical that no one will believe it.","['belief', 'beliefs', 'desire', 'philosophy', 'skepticism', 'wish ']"
philosophy,The menu is not the meal.,"['language', 'metaphysics', 'names', 'nominalism', 'philosophy', 'power-of-words', 'words ']"
"philosophy,religion","Perhaps not one religion contains all of the truth of the world. Perhaps every religion contains fragments of the truth, and it is our responsibility to identify those fragments and piece them together.","['philosophy', 'religion ']"
philosophy,Don't explain your philosophy. Embody it.,"['philosophers', 'philosophy ']"
"love,philosophy","It may be important to great thinkers to examine the world, to explain and despise it. But I think it is only important to love the world, not to despise it, not for us to hate each other, but to be able to regard the world and ourselves and all beings with love, admiration and respect.","['admiration', 'hermann-hesse', 'love', 'philosophy', 'respect', 'world ']"
philosophy,The first method for estimating the intelligence of a ruler is to look at the men he has around him.,['philosophy ']
philosophy,The best revenge is not to be like your enemy.,"['philosophy', 'revenge ']"
"philosophy,inspiration",The inner fire is the most important thing mankind possesses.,"['creativity', 'inspiration', 'philosophy', 'vitality ']"
"philosophy,truth",The most perfidious way of harming a cause consists of defending it deliberately with faulty arguments.,"['perception', 'philosophy', 'scientific-process', 'truth ']"
"philosophy,hope","Au milieu de l'hiver, j'ai découvert en moi un invincible été.","['existentialism', 'hope', 'philosophy ']"
philosophy,Fair speech may hide a foul heart.,['philosophy ']
"philosophy,hope","The Revolution introduced me to art, and in turn, art introduced me to the Revolution!","['communism', 'democracy', 'freedom', 'history', 'hope', 'individualism', 'philosophy', 'politics', 'revolution', 'socialism ']"
philosophy,"The evil that is in the world almost always comes from ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",['philosophy ']
philosophy,I have gained this by philosophy … I do without being ordered what some are constrained to do by their fear of the law.,"['law', 'morality', 'philosophy', 'secular-ethics', 'secular-morality ']"
philosophy,The end may justify the means as long as there is something that justifies the end.,"['communism', 'democracy', 'freedom', 'history', 'liberty', 'philosophy', 'politics', 'revolution', 'socialism', 'utilitarianism ']"
philosophy,I was never aware of any other option but to question everything.,['philosophy ']
"life,philosophy,humor","When a man learns to love, he must bear the risk of hatred.","['anime', 'best-naruto-qoute', 'best-qoute', 'childeren', 'history', 'humor', 'konoha', 'life', 'manga', 'naruto', 'naruto-shippuden', 'philosophy', 'qoutes', 'shinobi', 'sience ']"
"humor,philosophy","I think I am, therefore, I am... I think.","['descartes', 'humor', 'philosophy', 'subjectivity ']"
"philosophy,truth","To teach how to live without certainty, and yet without being paralyzed by hesitation, is perhaps the chief thing that philosophy, in our age, can still do for those who study it.","['philosophy', 'truth ']"
"life,philosophy,wisdom",Before I can live with other folks I’ve got to live with myself. The one thing that doesn’t abide by majority rule is a person’s conscience.,"['life', 'philosophy', 'wisdom ']"
"love,philosophy,relationship,poetry","The words ‘I Love You’ kill, and resurrect millions, in less than a second.","['intimacy', 'life-lessons', 'love', 'peace', 'peacekeeping', 'philosophy', 'poetry', 'relationships', 'spirituality', 'trust', 'war ']"
"life,love,inspiration,philosophy,relationship,romance,poetry","Our love went from fly to flower to butterfly, and it was meant to beautifully flutter, not sit still on a shelf like a trophy to be collected.","['aspirational', 'beautiful', 'beauty', 'butterflies', 'butterfly', 'collect', 'collection', 'flight', 'flower', 'flowers', 'flutter', 'fly', 'inner-dialogue', 'inspirational', 'inspire', 'instaquote', 'language', 'life', 'love', 'meaning', 'metaphor', 'motivate', 'motivation', 'motivational', 'nature', 'philosophy', 'poem', 'poet', 'poetic', 'poetry', 'quote-for-instagram', 'quotes-for-instagram', 'relationship', 'relationships', 'romance', 'romantic', 'shelf', 'trophy', 'wings', 'word-junkies ']"
"philosophy,truth,wisdom",Our ability to adapt is amazing. Our ability to change isn't quite as spectacular.,"['adapt', 'change', 'philosophy', 'psychology', 'truth', 'wisdom ']"
philosophy,"Contentment is natural wealth, luxury is artificial poverty.","['contentment', 'philosophy ']"
"life,philosophy","When someone sees the same people every day, as had happened with him at the seminary, they wind up becoming a part of that person's life. And then they want the person to change. If someone isn't what others want them to be, the others become angry. Everyone seems to have a clear idea of how other people should lead their lives, but none about his or her own.","['expectations', 'life', 'people', 'philosophy ']"
"philosophy,inspiration,writing","To write well, express yourself like the common people, but think like a wise man.","['inspirational', 'philosophy', 'writing ']"
philosophy,Who is John Galt?,"['first-lines', 'galt', 'objectivism', 'opening-lines', 'philosophy', 'taggart ']"
philosophy,"When another blames you or hates you, or people voice similar criticisms, go to their souls, penetrate inside and see what sort of people they are. You will realize that there is no need to be racked with anxiety that they should hold any particular opinion about you.","['opinions', 'philosophy ']"
