0,1,2
funny,"Ten Things You Shouldn't Say on a Date.1. You're wearing that?2. Something smells funny.3. Where's the Tylenol?4. And to think, I first wanted to date your brother.5. I have a confession to make…6. My dad has a suit just like that.7. That man is hot. Look at him.8. My ex, may he rot in hell forever…9. You're going to order that? Seriously?10. You're how old?","['dating', 'funny ']"
"funny,success","If I told you I’ve worked hard to get where I’m at, I’d be lying, because I have no idea where I am right now.","['concept', 'dedication', 'funny', 'hard-work', 'idea', 'location', 'lying', 'perserverance', 'silly', 'success ']"
funny,"Once I pulled a job, I was so stupid. I picked a guy's pocket on an airplane and made a run for it.","['crime', 'funny', 'humour ']"
funny,Can I come in?No! I'm in a towel!I'm blind!,"['funny', 'iggy', 'max', 'maximum-ride ']"
"humor,funny","I want to meet a guy named Art. I'd take him to a museum, hang him on the wall, criticize him, and leave.","['art', 'bizarre', 'criticize', 'funny', 'humor', 'meet', 'museum', 'strange', 'surreal ']"
funny,"You…you got rid of that dress fast,""I pointed out between heavy breaths. ""I thought you liked it.""""I do like it,""he said. His breathing was as heavy as mine. ""I love it.""And then he took me to the bed.","['dimitri', 'funny', 'rose-hathaway', 'sweet ']"
"humor,funny",You should eat a waffle! You can't be sad if you eat a waffle!,"['funny', 'humor', 'waffles ']"
funny,"This is my depressed stance. When you're depressed, it makes a lot of difference how you stand. The worst thing you can do is straighten up and hold your head high because then you'll start to feel better. If you're going to get any joy out of being depressed, you've got to stand like this.","['cute', 'funny', 'sad', 'stupid ']"
"life,death,funny",Life is pleasant. Death is peaceful. It's the transition that's troublesome.,"['comment', 'death', 'death-and-dying', 'funny', 'life', 'transition ']"
"inspiration,funny",A Penny Saved is a Penny Earned,"['funny', 'inspirational', 'money ']"
"humor,funny",You are the shuckiest shuck faced shuck in the world!,"['funny', 'humor', 'random', 'the-maze-runner ']"
"humor,funny","Inconceivable!""""You keep using that word. I do not think it means what you think it means.","['bride', 'funny', 'humor', 'movie', 'princess ']"
"humor,funny","Why it's simply impassible!Alice: Why, don't you mean impossible?Door: No, I do mean impassible. (chuckles) Nothing's impossible!","['alice', 'alice-in-wonderland', 'door', 'funny', 'humor', 'wordplay ']"
funny,"Hey Mason, wipe the drool off your face. If you're going to think about me naked, do it on your own time.""[...]""This is my time, Hathaway. I'm leading today's session.""""Oh yeah?""I retorted. ""Huh. Well, I guess this is a good time to think about me naked, then.""""It's always a good a time to think about you naked,""added someone nearby, breaking the tension further.",['funny ']
"life,love,humor,relationship,funny","I can tell if two people are in love by how they hold each other’s hands, and how thick their sanitation gloves are.","['absurd', 'funny', 'funny-quotes', 'gloves', 'holding-hands', 'humor', 'humor-quotes', 'in-love', 'life', 'love', 'relationships', 'witty-quotes ']"
"love,humor,truth,wisdom,relationship,romance,funny","Those sweet lips. My, oh my, I could kiss those lips all night long.Good things come to those who wait.","['desire', 'funny', 'honesty', 'humor', 'humour', 'love', 'lust', 'passion', 'relationships', 'romance', 'sex', 'truth', 'wisdom', 'young', 'young-adult', 'young-adults', 'youth ']"
funny,"A ghostly smile flickered across his face. ""If you weren't so psychotic, you'd be fun to hang around.""""Funny, I feel that way about you too.""He didn't say anything else, but the smile grew, and he walked away.","['christian', 'funny', 'rose ']"
"humor,relationship,funny",You know what I like most about people? Pets.,"['affection', 'funny', 'humor', 'misanthrope', 'people', 'pet', 'pets', 'relationships ']"
funny,Hooray! Hooray! The end of the world has been postponed!,"['end-of-the-world', 'funny', 'tintin ']"
"love,humor,funny","You can’t put a price tag on love. But if you could, I’d wait for it to go on sale.","['funny', 'humor', 'love', 'price', 'sale ']"
funny,"Remind me,""he paused, drawing in a stuttered gasp, ""to never piss you off again. Christ, are you secretly a ninja?","['daemon', 'funny', 'katy', 'ninja ']"
"humor,funny",It’s absolutely unfair for women to say that guys only want one thing: sex. We also want food.,"['food', 'funny', 'humor', 'men', 'sex', 'women ']"
"life,humor,funny,writing","Writers fish for the right words like fishermen fish for, um, whatever those aquatic creatures with fins and gills are called.","['absurd', 'aquatic', 'bizarre', 'creatures', 'fins', 'fish', 'fisherman', 'fishing', 'food', 'funny', 'gills', 'humor', 'life', 'name', 'ocean', 'quotes-about-writing', 'surreal', 'vocabulary', 'write', 'writer-quote', 'writers', 'writers-quotes', 'writing ']"
"love,humor,funny","She didn't say it, I only thought she said it. So really it was my thought, my words, and not hers. How could I confuse ""I love you""with ""May I take your order?","['beauty', 'cashier', 'confusion', 'daydreaming', 'delusional', 'fantasy', 'funny', 'humor', 'love', 'thought ']"
"life,humor,funny","When a girl says she wants to be friends with benefits, I always ask if that includes dental insurance.","['dating', 'dental-insurance', 'friendship', 'funny', 'humor', 'life', 'women ']"
funny,Never trust people who smile constantly. They're either selling something or not very bright.,"['anita-blake', 'bad-ass', 'funny ']"
"humor,funny","Books can also provoke emotions. And emotions sometimes are even more troublesome than ideas. Emotions have led people to do all sorts of things they later regret-like, oh, throwing a book at someone else.","['anime', 'emotions', 'funny', 'humor', 'manga', 'provoke', 'troublesome ']"
"humor,funny","I've got the Mark of Cain,""said Simon. ""That means nothing can kill me, right?""""You can kill yourself,""Magnus said, somewhat unhelpfully. ""As far as I know, inanimate objects can accidentally kill you. So if you were planning on teaching yourself the lambada on a greased platform over a pit full of knives, I wouldn't.""""There goes my Saturday.","['cassandra-clare', 'city-of-lost-souls', 'funny', 'humor', 'lambada', 'magnus-bane', 'mark-of-cain', 'simon-lewis', 'the-mortal-instruments ']"
"funny,education","You know, sometimes kids get bad grades in school because the class moves too slow for them. Einstein got D's in school. Well guess what, I get F's!!!","['calvin-and-hobbes', 'comic', 'education', 'funny', 'school ']"
"life,love,humor,relationship,funny","I told her I'd wait forever for her, but that was before I found somebody else who'd give me a ride home.","['forever', 'funny', 'home', 'humor', 'impatience', 'impatient', 'life', 'love', 'patience', 'people', 'relationships', 'ride ']"
funny,Cultivate your curves - they may be dangerous but they won't be avoided.,['funny ']
"life,humor,funny","I can't decide whether I'm a good girl wrapped up in a bad girl, or if I'm a bad girl wrapped up in a good girl. And that's how I know I'm a woman!","['funny', 'good-and-bad', 'humor', 'humour', 'life', 'life-and-living', 'woman', 'woman-s-character', 'womanhood', 'women ']"
"inspiration,funny","If I saw you hitchhiking, I’d smile and return your thumb’s up, just for you doing such a great job of being a positive roadside influence.","['funny', 'hitchhiking', 'influence', 'inspirational', 'positive-influence', 'smile ']"
"humor,funny","I have lightning and wind powers,""Jason reminded him. ""Piper can turn beautiful and charm people into giving her BMWs. You're no more a freak than we are. And, hey, maybe you can fly, too. Like jump off a building and yell 'Flame on!'""Leo snorted. ""If I did that, you would see a flaming kid falling to his death, and I would be yelling something a little stronger than 'Flame on!","['fire', 'funny', 'humor', 'powers', 'the-lost-hero ']"
"humor,funny","I like to call in sick to work at places where I’ve never held a job. Then when the manager tells me I don’t work there, I tell them I’d like to. But not today, as I’m sick.","['bizarre', 'funny', 'humor', 'job', 'manager', 'sick', 'strange-logic', 'work ']"
"humor,funny","If sex were shoes, I'd wear you out. But I wouldn't wear you out in public.","['funny', 'funny-quotes', 'humor', 'humor-quotes', 'sex', 'sexual-stamina', 'shoes', 'witty-quotes ']"
"humor,funny",She said this in the same way you might say Fields of Punishment or Hades's gym shorts.,"['funny', 'humor ']"
funny,"If there were an international butt competition, Eric would win, hands down—or cheeks up.","['funny', 'sookie-eric ']"
funny,The funniest people are the saddest ones,"['funny', 'people', 'sad ']"
"humor,funny",The human body is the best work of art.,"['art', 'beauty', 'body', 'body-image', 'dancer', 'desire', 'fashion', 'fitness', 'food-for-thought', 'funny', 'girl', 'hip-hop', 'honesty', 'humor', 'humour', 'lust', 'lust-for-life', 'passion', 'young', 'young-adult', 'young-adults', 'youth ']"
funny,"That sounds terrific, thought Cary, just you, your comatose wife your shell-shocked son, and your daughter who hates your guts. Not to mention that your two kids may be in love with each other. Yeah, that sounds like a perfect family reunion.","['family', 'forbidden-love', 'funny ']"
funny,Other crack teams get bat boomerangs and wall-climbing powers; we get Aquatruck.,"['bat', 'funny', 'team', 'truck ']"
funny,"I came from a real tough neighborhood. Why, every time I shut the window I hurt somebody's fingers.","['funny', 'humour', 'neighborhoods ']"
funny,Ah coffee. The sweet balm by which we shall accomplish today's tasks.,"['corny', 'funny', 'ironside ']"
funny,Homework is not an option. My bed is sending out serious nap rays. I can't help myself. The fluffy pillows and warm comforter are more powerful than I am. I have no choice but to snuggle under the covers.,"['accurate', 'drowsiness', 'funny ']"
"love,humor,funny","Love is what you make it. Unfortunately, I can’t make it today, as I have a doctor’s appointment.","['absurd', 'doctor', 'funny', 'funny-quotes', 'humor', 'humor-quotes', 'love', 'witty-quotes ']"
"life,wisdom,truth,funny","I don't understand people who say they need more ""Me Time.""What other time is there? Do these people spend part of their day in someone else's body?","['funny', 'life', 'me-time', 'time', 'truth', 'wisdom ']"
funny,If at first you don't succeed then skydiving definitely isn't for you.,"['first', 'funny', 'skydiving ']"
funny,"Ethan Wyeth: I hope you're thirsty.""Gideon Wyeth:""Why?""Ethan: ""Cause your dumb and ugly, but I can do something about thirsty.","['advent-rising', 'funny', 'humour', 'stupid ']"
"life,humor,funny",I want my kids to have the things in life that I never had when I was growing up. Things like beards and chest hair.,"['absurd', 'beards', 'children', 'dada', 'funny', 'funny-quotes', 'humor', 'humorous-quotations', 'kids', 'life', 'life-surreal', 'random', 'strange', 'witty-quotes ']"
"relationship,funny",I like my relationships like I like my eggs. Over easy.,"['clever', 'eggs', 'funny', 'relationships', 'witty ']"
"humor,relationship,romance,funny","I used to date the lead singer of The Cranberries, but she cheated on me. Turns out she had some turkey on the side.","['cheating', 'cranberries', 'dating', 'funny', 'humor', 'music', 'relationships', 'romance', 'turkey', 'women ']"
funny,"She's cute, I thought, but you don't need to like a girl who treats you like you're ten: You've already got a mom.",['funny ']
"humor,funny",Sane is boring.,"['boring', 'crazy', 'forgotten-realms', 'funny', 'humor', 'jarlaxle', 'salvatore', 'sane', 'servant-of-the-shard ']"
"humor,funny","I am a master of logic and a powerfully convincing debater. In fact, against my better judgment, I can talk myself out of doing anything.","['convincing', 'debate', 'dialogue', 'funny', 'humor', 'judgement', 'judgment', 'logic', 'master', 'powerful', 'talk ']"
"love,humor,funny","The only drink I like ice in is water, because you can’t water down water. I’m like that with love, too. Don’t you dare add any ice to the hot liquid loving I’m trying to pour all over you.","['dare', 'drink', 'funny', 'hot', 'humor', 'ice', 'liquid', 'love', 'pour', 'water ']"
"life,love,humor,wisdom,relationship,funny","Patience and wisdom walk hand in hand, like two one-armed lovers.","['funny', 'holding-hands', 'humor', 'life', 'love', 'lovers', 'patience', 'relationships', 'walking', 'wisdom ']"
"love,life,humor,wisdom,truth,relationship,funny","A fit, healthy body—that is the best fashion statement","['beauty', 'body', 'body-image', 'culture', 'dance', 'dancer', 'desire', 'fashion', 'fitness', 'food', 'food-for-thought', 'friendship', 'funny', 'girl', 'health', 'healthy', 'hip-hop', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'lust-for-life', 'music', 'novel', 'passion', 'reality', 'relationships', 'self', 'sex', 'truth', 'wisdom', 'young', 'young-adult', 'young-adult-fiction', 'young-adult-literature', 'young-adult-novels', 'young-adults', 'youth ']"
"life,inspiration,humor,truth,funny",What does it mean to be the best? It means you have to be better than the number two guy. But what gratification is there in that? He's a loser—that’s why he's number two.,"['absurd', 'best', 'bizarre', 'competing', 'competition', 'competitor', 'funny', 'funny-quote', 'funny-quotes', 'gratification', 'gratifying', 'humor', 'improvement', 'inspirational', 'life', 'lose', 'loser', 'losing', 'satisfying', 'silly', 'truism', 'truth', 'win', 'winner', 'winning ']"
funny,"Want to play baseball?’” she asked. Shane’s eyes opened, and he stopped stroking her hair. “What?’” “First base,’” she said. “You’re already there.’” “I’m not running the bases.’” “Well, you could at least steal second.’” “Jeez, Claire. I used to distract myself with sports stats at times like these, but now you’ve gone and ruined it.","['funny', 'morganvillevampires', 'sweet ']"
"humor,funny",My two favorite colors of the rainbow are gold and leprechaun.,"['funny', 'gold', 'humor', 'leprechaun', 'rainbow ']"
"life,humor,funny","When life gives you lemons, chunk it right back.","['calvin-and-hobbes', 'funny', 'humor', 'lemons', 'life ']"
"humor,funny",How is it possible to have a civil war?,"['euphemism', 'funny', 'humor', 'terminology', 'war ']"
funny,"We were kissing.I thought: This is good.I thought: I am not bad at this kissing. Not bad at all.I thought: I am clearly the greatest kisser in the history of the universe.Suddenly she laughed and pulled away from me. She wiggled a hand out of her sleeping bag and wiped her face. ""You slobbered on my nose,""she said, and laughed",['funny ']
"love,humor,funny","I wanted to tell her “I love you” back, but I guess in waiting for the perfect moment (the next commercial break), I ended up completely forgetting.","['absurd', 'funny', 'humor', 'insensitive', 'love ']"
funny,"Adrian, I'm on a date. Why are you here? On my car?","['adrian-ivashkov', 'bloodlines', 'funny', 'richelle-mead', 'the-golden-lily ']"
funny,"I've been to Canada, and I've always gotten the impression that I could take the country over in about two days.","['canada', 'funny ']"
"relationship,funny","Do you know what it means to come home at night to a woman who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house, that's what it means.","['funny', 'marriage', 'men', 'relationships', 'women ']"
"love,humor,wisdom,truth,relationship,romance,funny","I felt like an animal, and animals don’t know sin, do they?","['body', 'cool', 'desire', 'erotic', 'erotica', 'funny', 'girl', 'honesty', 'humor', 'humour', 'incest', 'love', 'lust', 'passion', 'relationships', 'romance', 'sex', 'sexuality', 'sister', 'taboo', 'truth', 'wisdom ']"
"inspiration,humor,funny",When I was growing up I always wanted to be someone. Now I realize I should have been more specific.,"['funny', 'goals-in-life', 'humor', 'inspirational', 'wish ']"
funny,"How long have you been standing there?""""Just long enough to see you give Daemon the middle finger.""""He deserved it.","['annoyed', 'daemon', 'funny', 'katy ']"
"humor,funny","I am your Prince and you will marry me,""Humperdinck said.Buttercup whispered, ""I am your servant and I refuse.""""I am you Prince and you cannot refuse.""""I am your loyal servant and I just did.""""Refusal means death.""""Kill me then.","['funny', 'humor', 'marriage ']"
"humor,funny","Take off your shirt.""Jace raised his eyebrows. ""I'm not going to attack you,""she said impatiently. ""I can take the sight of your naked chest without swooning.""""Are you sure?""he asked, obediently sliding the shirt off his shoulders. ""Because viewing my naked chest has caused many women to seriously injure themselves stampeding to get to me.","['cassandra-clare', 'city-of-lost-souls', 'clary-fray', 'funny', 'humor', 'jace-lightwood', 'jace-wayland', 'naked-chest', 'shirt', 'swooning', 'the-mortal-instruments ']"
"humor,relationship,funny",I've often wondered what makes a relationship last. I guess the best answer is it's the one right after the next to the last one.,"['answer', 'best', 'funny', 'humor', 'relationships', 'wonder ']"
"humor,funny","I think the warning labels on alcoholic beverages are too bland. They should be more vivid. Here is one I would suggest: ""Alcohol will turn you into the same asshole your father was.","['alcohol', 'funny', 'humor', 'laugh', 'warning-labels ']"
funny,"Scoot over, man. I don't like you that much.""""Dick. That's not what you said last night.""""Bite me.","['funny', 'gay', 'morganville-vampires ']"
"love,humor,funny","You tell me you love me, but I’m not sure you know what love is, or how fast it flies, or how much it resembles a UFO, or what kind of weapon you’d use to shoot it down.","['alien', 'aliens', 'extra-terrestrial', 'flies', 'fly', 'flying', 'funny', 'humor', 'love', 'resemble', 'shoot', 'ufo', 'weapon ']"
"humor,funny","The way I wrestle five-year-olds makes me think if I were ever attacked by a pack of midgets, I’d be OK.","['attack', 'attacked', 'children', 'funny', 'humor', 'kids', 'midgets', 'pack', 'wrestle', 'wrestling ']"
"love,humor,funny,writing","I want to gather up all the ink cartridges in the universe, because somewhere, mixed in with all that ink, is the next great American novel. And I’d love nothing more than to drink it.","['absurd', 'america', 'drink', 'funny', 'humor', 'love', 'novel', 'silly', 'universe', 'write', 'writing ']"
funny,Anyone who says he can see through women is missing a lot.,"['funny', 'innuendo ']"
"love,humor,funny","We can’t be lovers because we both have mustaches. But since you’re a lady, and I’m a gentleman, I’ll shave mine off.","['absurd', 'funny', 'gentleman', 'humor', 'love', 'lovers', 'mustache ']"
"humor,truth,funny","She says he says, but she could be lying to me, and he could be lying to her, so I can’t believe her, even if I could believe her.","['belief', 'believe', 'bizarre', 'funny', 'honest', 'honesty', 'humor', 'liar', 'lie', 'lies', 'lying', 'odd', 'sceptic-skepticism', 'strange', 'true', 'trust', 'truth ']"
"love,funny","Sex without love is a meaningless experience, but as far as meaningless experiences go its pretty damn good.","['funny', 'love', 'sex ']"
"humor,funny","I want to lose weight by eating nothing but moon pies, which have significantly less gravity than earthier foods such as fruits and vegetables.","['bizarre', 'diet', 'earth', 'fruit', 'funny', 'gravity', 'humor', 'illogical', 'moon-pies', 'surreal', 'vegetables', 'weight-loss ']"
"life,humor,funny",I’m not a very good sleeper. But you know what? I’m willing to put in a few extra hours every day to get better. That’s just the kind of hard worker I am.,"['absurd', 'ambition', 'ambitious', 'commit', 'commitment', 'dedicate', 'dedication', 'delusional', 'demotivation', 'funny', 'hard-work', 'hour', 'hours', 'humor', 'improve', 'improvement', 'laziness', 'lazy', 'life', 'motivate', 'motivation', 'one-liner', 'self-improvement', 'self-knowledge', 'slacker', 'slacking', 'sleep', 'sleeping', 'time', 'will', 'willful', 'willing', 'work', 'work-ethic', 'worker ']"
"humor,funny","When anybody honks at me in traffic, I blush, wave, and shout, “Thanks for being a fan.” Being a celebrity is a 24/7 thing.","['absurd', 'accessible', 'blush', 'blushing', 'celebrity', 'delusional', 'fan', 'funny', 'honk', 'humor', 'shout', 'thanks', 'time', 'traffic', 'wave ']"
"love,relationship,funny","My girlfriend bought me a collared shirt for my birthday, mainly so I don’t get too far ahead of her when she takes me for a walk.","['animals', 'birthday', 'dog', 'dogs', 'funny', 'girlfriend', 'love', 'pet', 'pets', 'relationships', 'walk ']"
"funny,books","Your mail could've waited.""Daemon followed me into the kitchen. ""What is it? Just books?""Grabbing the OJ from the fridge, I sighed. People who didn't heart books didn't understand.","['books', 'funny ']"
funny,I want to go to sleep in my time machine and wake up eight hours in the future.,"['funny', 'future', 'sleep', 'time-machine ']"
"humor,funny","What about a compromise? I’ll kill them first, and if it turns out they were friendly, I’ll apologize.","['coach-hedge', 'funny', 'humor ']"
"love,relationship,funny",Failed relationships can be described as so much wasted make-up.,"['funny', 'humour', 'love', 'relationships', 'women ']"
"life,love,humor,wisdom,truth,relationship,romance,funny,books","V-Day…if you need this one day in a year to show everyone else you truly care for “your loved one” I think it’s quite stupid. I hate this commercialism. It’s all artificial, and has nothing to do with real love.","['body', 'books', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'girl', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
"humor,funny","I want my time to be taken up by chores, errands, appointments, and arguments. In other words, I want to get married.","['appointments', 'argue', 'arguments', 'chores', 'cynicism', 'desire', 'errands', 'funny', 'humor', 'marriage', 'time ']"
"humor,funny","Goodbyes, they often come in waves.","['funny', 'goodbye', 'goodbyes', 'humor', 'waves ']"
"humor,funny","To answer your question, you want me because I'm made of awesome.","['funny', 'humor ']"
"death,funny","I want to scream sometimes, because I hate when people refer to a dead person as the “late” so and so. I’m sorry to break that bad news, but that person isn’t just late—they’re not even coming!","['bad-news', 'dead', 'death', 'funny', 'hate', 'late', 'scream ']"
funny,"Whoa, who peed in your Cheerios?","['anger', 'cheerios', 'funny', 'vee-sky ']"
funny,The moment the door opened I knew an ass-kicking was inevitable. Whether I'd be giving it or receiving it was still a bit of a mystery.,['funny ']
"humor,funny","My advice for a person who's just fallen out of a skyscraper window is, Flap your arms...faster.","['advice', 'flap', 'fly', 'funny', 'humor', 'skyscraper ']"
funny,A real girl isn't perfect and a perfect girl isn't real.,"['cute', 'fun', 'funny', 'romantic ']"
"humor,writing,funny","I often fantasize about torturing some of the lazier letters of the alphabet, like C, U, and E, because together they only manage to accomplish as much as the solitary letter Q.","['alphabet', 'fantasy', 'funny', 'humor', 'language', 'letters', 'torture', 'writing ']"
"love,life,humor,funny","Love is like whoa! Actually, it's closer to woe.","['funny', 'humor', 'life', 'love', 'woe', 'word-junkies ']"
"humor,funny","A pessimist is a man who thinks everybody is as nasty as himself, and hates them for it.","['funny', 'humor', 'optimism', 'pessimism ']"
"success,humor,funny",I've had great success being a total idiot.,"['Great', 'Idiot', 'Total']"
