0,1,2
romance,"And he took her in his arms and kissed her under the sunlit sky, and he cared not that they stood high upon the walls in the sight of many.","['gondor', 'romance ']"
romance,You know what charm is: a way of getting the answer yes without having asked any clear question.,['romance ']
"love,romance","You could have fooled me. Everytime I called you, Luke said you were sick. I figured you were avoiding me. Again.""""I wasn't. I did want to talk to you. I've been thinking about you all the time.""""I've been thinking about you, too.""""I really was sick. I swear. I almost died back there on the ship, you know.""""I know. Everytime you almost die, I almost die myself.","['die', 'love', 'romance ']"
romance,My soul will find yours.,['romance ']
"love,romance","I'm not sentimental--I'm as romantic as you are. The idea, you know,is that the sentimental person thinks things will last--the romanticperson has a desperate confidence that they won't.","['love', 'romance', 'romantic', 'sentimentality ']"
romance,"Sometimes I wonder if there's something wrong with me. Perhaps I've spent too long in the company of my literary romantic heroes, and consequently my ideals and expectations are far too high.",['romance ']
romance,"You’re dangerous,” he says.“Why?”“Because you make me believe in the impossible",['romance ']
romance,"The Very first moment I beheld him, my heart was irrevocably gone.",['romance ']
"life,inspiration,wisdom,romance,funny","The mouth is made for communication, and nothing is more articulate than a kiss.","['articulate', 'communication', 'funny', 'inspirational', 'kiss', 'kissing-quotes', 'life', 'mouth', 'romance', 'strange', 'true', 'wisdom ']"
"love,relationship,romance","Come sleep with me: We won't make Love,Love will make us.","['love', 'poem', 'relationships', 'romance ']"
"love,inspiration,romance","I wonder how many people don't get the one they want, but end up with the one they're supposed to be with.","['couples', 'deep', 'dissapointment', 'fate', 'heart', 'inspirational', 'love', 'people', 'romance ']"
romance,"My only love sprung from my only hate!Too early seen unknown, and known too late!Prodigious birth of love it is to me,That I must love a loathed enemy.","['romance', 'romeo-and-juliet ']"
"love,inspiration,relationship,romance,funny","I’ve been fighting to be who I am all my life. What’s the point of being who I am, if I can’t have the person who was worth all the fighting for?","['fighting', 'funny', 'humour', 'husband', 'inspirational', 'love', 'lover', 'relationships', 'romance', 'spiritual', 'sweet', 'wife ']"
"love,romance","Sometimes when I'm alone, I take the pearl from where it lives in my pocket and try to remember the boy with the bread, the strong arms that warded off nightmares on the train, the kisses in the arena.","['katniss', 'love', 'mockingjay', 'peeta', 'romance ']"
"love,romance,inspiration",Romance is the glamour which turns the dust of everyday life into a golden haze.,"['inspiration', 'love', 'romance ']"
"love,truth,faith,romance","I'm about to make a wild, extreme and severe relationship rule: the word busy is a load of crap and is most often used by assholes. The word ""busy""is the relationship Weapon of Mass Destruction. It seems like a good excuse, but in fact in every silo you uncover, all you're going to find is a man who didn't care enough to call. Remember men are never to busy to get what they want.","['behrendt', 'call', 'dating', 'faith', 'greg', 'he-s-not-just-into-you', 'love', 'marriage', 'romance', 'true', 'true-love', 'truth ']"
romance,"When one is in love, one always begins by deceiving one's self, and one always ends by deceiving others. That is what the world calls a romance.",['romance ']
romance,"Sometimes you wake up from a dream. Sometimes you wake up in a dream. And sometimes, every once in a while, you wake up in someone else's dream.","['fiction', 'georgina', 'romance', 'succubus', 'vampire ']"
romance,"In our time together, you claimed a special place in my heart, one I'll carry with me forever and that no one can ever replace.",['romance ']
"love,romance","I am not an angel,' I asserted; 'and I will not be one till I die: I will be myself. Mr. Rochester, you must neither expect nor exact anything celestial of me - for you will not get it, any more than I shall get it of you: which I do not at all anticipate.","['character', 'empowerment', 'flaws', 'freedom', 'gender', 'ideal-woman', 'identity', 'image', 'independence', 'integrity', 'love', 'men', 'realism', 'romance', 'self-awareness', 'self-determination', 'women ']"
romance,thus with a kiss I die,"['history', 'romance ']"
"love,romance","Romance is thinking about your significant other, when you are supposed to be thinking about something else.","['love', 'nicholas-sparks', 'romance ']"
"love,romance","I belong to my beloved, and my beloved is mine.","['love', 'romance ']"
romance,"The fact is, I love him. He's the boy I want and one day he'll be MINE.",['romance ']
"love,romance","She wanted something else, something different, something more. Passion and romance, perhaps, or maybe quiet conversations in candlelit rooms, or perhaps something as simple as not being second.","['love', 'passion', 'romance ']"
"love,romance","With my last breath, I’ll exhale my love for you. I hope it’s a cold day, so you can see what you meant to me.","['breath', 'breathing', 'cold', 'commitment', 'devotion', 'dying', 'exhale', 'love', 'lovers', 'meaning', 'passion', 'romance', 'romantic ']"
"love,romance","Moments, when lost, can't be found again. They're just gone.","['bellys', 'love', 'missed-chances', 'romance ']"
"love,romance",It's bullshit to think of friendship and romance as being different. They're not. They're just variations of the same love. Variations of the same desire to be close.,"['friendship', 'love', 'romance ']"
romance,"When it comes to men who are romantically interested in you, it’s really simple. Just ignore everything they say and only pay attention to what they do.",['romance ']
"love,humor,romance",Oh no. Don't smile. You'll kill me. I stop breathing when you smile.,"['breathing', 'desire', 'humor', 'love', 'romance', 'smile', 'tease ']"
"love,romance","If you can capture a woman's imagination, then you will have her. But imagination is a strange creature. It needs time and distance to function properly.","['love', 'romance ']"
"humor,romance",You are speaking of my future lover. Be more respectful.,"['eric-northman', 'humor', 'romance', 'sookie-stackhouse', 'true-blood ']"
"love,romance","You really love her don't you,""she said.With all my heart.""She looked as sad as I'd ever seen her.What's your heart telling you to do?""I don't know.""Maybe"", she said gently,""You're trying to hard to hear it.","['love', 'romance ']"
"love,humor,truth,wisdom,relationship,romance,funny","Those sweet lips. My, oh my, I could kiss those lips all night long.Good things come to those who wait.","['desire', 'funny', 'honesty', 'humor', 'humour', 'love', 'lust', 'passion', 'relationships', 'romance', 'sex', 'truth', 'wisdom', 'young', 'young-adult', 'young-adults', 'youth ']"
romance,"One can't fight with oneself, for this battle has only one loser.",['romance ']
romance,"He sighed. ""The clouds I can handle. But I can't fight with an eclipse.","['jacob-black', 'romance ']"
romance,"You wanted hearts and flowers,” he murmurs.I blink at him, not quite believing what I’m seeing.“You have my heart.” And he waves toward the room.“And here are the flowers,” I whisper, completing his sentence. “Christian, it’s lovely.",['romance ']
romance,"Damn me to hell or take me to heaven, but for Gods sake, do it now....",['romance ']
romance,I honestly have no idea how to live without you.,['romance ']
"love,death,romance","If I die, I will wait for you, do you understand? No matter how long. I will watch from beyond to make sure you live every year you have to its fullest, and then we’ll have so much to talk about when I see you again… (Bones)","['death', 'eternity', 'love', 'romance', 'waiting ']"
romance,Don't get your panties in such a twist... and give me back mine.,"['erotica', 'fifty-shades', 'romance ']"
"life,love,relationship,romance",Don't leave a piece of jewelry at his house so you can go back and get it later; he may be with his real girlfriend.,"['advice', 'affairs', 'dating', 'jewelry', 'life', 'love', 'men', 'relationships', 'romance', 'women ']"
"love,romance","One day, when I am a braver man, I will tell her these things, and then I will look her in the eye tell her I love her and ask her to be only mine. But until that day, we're just friends.","['love', 'romance ']"
"romance,writing",You always get more respect when you don't have a happy ending.,"['romance', 'writing ']"
"love,truth,romance","Here's something else to think about: calling when you say you're going to is the very first brick in the house you are building of love and trust. If he can't lay this one stupid brick down, you ain't never gonna have a house baby, and it's cold outside.","['behrendt', 'dating', 'greg', 'he-s-not-just-into-you', 'love', 'marriage', 'romance', 'truth ']"
"life,love,romance","So it’s true, when all is said and done, grief is the price we pay for love.","['grief', 'grief-inspirational', 'heartbreak', 'life', 'life-lessons', 'love', 'love-hurts', 'love-story', 'price-of-love', 'prices', 'romance', 'sad', 'sad-but-true', 'sadness', 'true-love ']"
"love,romance",Falling for him would be like cliff diving. It would be either the most exhilarating thing that ever happened to me or the stupidest mistake I’d ever make.,"['love', 'love-struck', 'romance ']"
"life,romance",Romance novels are birthday cake and life is often peanut butter and jelly. I think everyone should have lots of delicious romance novels lying around for those times when the peanut butter of life gets stuck to the roof of your mouth.,"['birthday', 'cake', 'life', 'novels', 'romance ']"
romance,For never was a story of more woe than this of Juliet and her Romeo.,"['romance', 'teen-suicide', 'tragedy ']"
"love,relationship,romance","We kiss all the time.""I clear my throat, then add, ""We just...do it in private.""""A smug expression crosses his face. ""I don't buy it for a second, 'cause if you were my girlfriend and a stud like me was livin' in your house, I'd kiss you in front of the guy every chance I got as a reminder.""""A reminder of w-w-what?""""That you were mine.","['boyfriend', 'couples', 'kiss', 'love', 'relationships', 'romance ']"
"love,truth,romance","Let’s start with this statistic: You are delicious. Be brave, my sweet. I know you can get lonely. I know you can crave companionship and sex and love so badly that it physically hurts. But I truly believe that the only way you can find out that there’s something better out there is to first believe there’s something better out there. What other choice is there?","['call', 'dating', 'dating-advice', 'guys', 'love', 'marriage', 'romance', 'truth ']"
romance,"We all know him to be a proud, unpleasant sort of man; but this would be nothing if you really liked him.","['affection', 'romance ']"
romance,"If a man wants you, nothing can keep him away. If he doesn't want you, nothing can make him stay.",['romance ']
"love,romance","Kissing - and I mean like, yummy, smacking kissing - is the most delicious, most beautiful and passionate thing that two people can do, bar none. Better than sex, hands down.","['courtship', 'kissing', 'love', 'romance ']"
"love,romance","Love is a luxury.""""No. Love is an element.""An element. Like air to breathe, earth to stand on.","['akiva', 'karou', 'love', 'romance ']"
"love,romance","I'd love to, she finally said,""on one condition.""I steadied myself, hoping it wasn't something too awful.""Yes?""""You have to promise that you won't fall in love with me.""I knew she was kidding me by the way she laughed, and I couldn't help but breathe a sigh of relief.Sometimes, I had to admit, Jamie had a pretty good sense of humor.I smiled and gave her my word.","['love', 'romance ']"
romance,"Oh, aye, Sassenach. I am your master . . . and you're mine. Seems I canna possess your soul without losing my own.",['romance ']
romance,"Nerd girls are the world’s most underutilized romantic resource. And guys, do not tell me that nerd girls are not hot because that shows a Paris Hilton-esque failure to understand hotness.","['nerdfighters', 'nerdiness', 'romance ']"
"love,romance","Ye are Blood of my Blood, and Bone of my Bone,I give ye my Body, that we Two might be One.I give ye my Spirit, 'til our Life shall be Done.","['love', 'marriage', 'romance ']"
"love,relationship,romance",Never rearrange your life in order to meet Mr. Darcy half way. If he couldn’t see your worth at the moment you met then he won’t two years later. May the halls of Pemberly be filled with his regrets and your life filled with thankfulness because of this revelation.,"['dating', 'dignity', 'feelings', 'gentleman', 'gentlemen', 'honor', 'hopeful', 'jane-austen', 'letting-go', 'love', 'men', 'moving-on', 'mr-darcy', 'pemberly', 'pride', 'pride-and-prejudice', 'rearranging-life', 'regret', 'rejected', 'rejection', 'relationships', 'romance', 'sacrifices', 'self-worth', 'seperation', 'single-life', 'single-woman', 'unrequited-love', 'waiting', 'wasted-time', 'women ']"
romance,"No. No, I don't believe you'd betray me with her. I don't believe you'd cheat on me. But I'm afraid, and I'm sick in my heart that you might look at her, then at me. And regret.","['fiction', 'mystery', 'romance ']"
romance,"Ever since I’ve met you, I’ve wanted to break every rule.” Aiden turned away, the muscles in his neck tensing. He sighed. “You’ll become the centre of someone’s world one day. And he’ll be the luckiest son of a bitch on this earth.",['romance ']
romance,"If I let myself love you, I won't throw myself in front of her. I'll throw myself in front of you.","['romance', 'sad', 'sweet ']"
romance,Don't kiss me like a woman if you're going to treat me like a child.,"['kissing', 'romance ']"
romance,"Some people claim that marriage interferes with romance. There's no doubt about it. Anytime you have a romance, your wife is bound to interfere.","['marriage', 'romance', 'sex ']"
"love,romance","Only love of a good woman will make a man question every choice, every action. Only love makes a warrior hesitate for fear that his lady will find him cruel. Only love makes a man both the best he will ever be, and the weakest. Sometimes all in the same moment. -Wicked","['laurell-k-hamilton', 'love', 'romance', 'the-harlequin', 'true-love', 'wicked ']"
"humor,relationship,romance,funny","I used to date the lead singer of The Cranberries, but she cheated on me. Turns out she had some turkey on the side.","['cheating', 'cranberries', 'dating', 'funny', 'humor', 'music', 'relationships', 'romance', 'turkey', 'women ']"
"love,romance","My heart only ever had one thought, one want. One need. Despite all, in spite of all...All my heart has ever wanted is you.","['adoration', 'dream', 'longing', 'love', 'need', 'romance', 'yearning ']"
romance,"Well, that depends, I suppose. I heard someone once say that men dance the same way they have sex. So, if you want everyone here to think you're the kind of guy who just sits around and—""He stood up. ""Let's dance.","['dancing', 'fiction', 'georgina', 'persuasion', 'romance', 'succubus', 'vampire ']"
romance,Do you want to know why men name their penis? So the most important decisions in their life aren't made by a stranger.,"['romance', 'sobriquet ']"
romance,"You were just worried about me.""An exhale, relieved that I had understood. ""Yeah""I turned. ""Because you think I'm worth it""He put his fingers under my chin. ""I absolutely think your worth it.""""But you don't think you are.""His mouth opened. Shut.""That's what this is about, Derek. You won't let us worry about you because you don't think you're worth it. But I do. I absolutely do.","['necromancy', 'romance', 'young-adult ']"
romance,Why do people always assume that volume will succeed when logic won’t? - Damon,"['argument', 'damon', 'elena', 'fiction', 'romance', 'vampire ']"
"love,romance",You don’t take away my choices. You are my choice.,"['love', 'romance ']"
"humor,romance",Carpe Scrotum. Seize life by the testicles,"['futuristic', 'humor', 'knight-s-fork', 'romance', 'rowena-cherry ']"
"love,romance",What about when someone doesn't need a shoulder? What if they need the arms?,"['love', 'romance ']"
"love,faith,romance","You picked a lemon, throw it away lemonade is overrated. Freaks should remain at the circus, not in your apartment. You already have one asshole. You don’t need another. Make a space in your life for the glorious things you deserve. Have faith.","['busy', 'call', 'dating', 'dating-advice', 'faith', 'guys', 'love', 'romance ']"
romance,"Memories were fine but you couldn't touch them, smell them or hold them. They were never exactly as the moment was, and they faded with time.",['romance ']
"love,romance","He did not care if she was heartless, vicious and vulgar, stupid and grasping, he loved her. He would rather have misery with one than happiness with the other.","['love', 'misery', 'obsession', 'romance ']"
"love,humor,wisdom,truth,relationship,romance,funny","I felt like an animal, and animals don’t know sin, do they?","['body', 'cool', 'desire', 'erotic', 'erotica', 'funny', 'girl', 'honesty', 'humor', 'humour', 'incest', 'love', 'lust', 'passion', 'relationships', 'romance', 'sex', 'sexuality', 'sister', 'taboo', 'truth', 'wisdom ']"
"love,romance","I don't think we get a choice in who we fall for,""Ian whispers. ""I think we just do.","['love', 'romance ']"
"love,romance",Every woman wants a man who'll fall in love with her soul as well as her body.,"['love', 'romance', 'women ']"
romance,what a luxury it was for people to hold their loved ones whenever they wanted,['romance ']
romance,What if you find your soul mate... at the wrong time?,"['daniel-grigori', 'luce-and-daniel', 'lucinda-price', 'passion', 'romance', 'soulmates ']"
"love,romance","To fall in love with God is the greatest romance; to seek him the greatest adventure; to find him, the greatest human achievement.","['adventure', 'confessions', 'love', 'romance ']"
"love,romance","So I placed my heart under lock and key To take some time, and take care of me But I turn around and you're standing here","['couples', 'heartbreak', 'helpless-love', 'letting-go', 'love', 'missing-you', 'romance ']"
"love,humor,relationship,romance","Statistically speaking, there is a 65 percent chance that the love of your life is having an affair. Be very suspicious.","['adultery', 'humor', 'infidelity', 'love', 'relationships', 'romance', 'statistics', 'suspicion ']"
romance,Stay with me.Always.,"['hunger-games', 'katniss', 'mockingjay', 'peeta', 'romance ']"
"life,love,humor,wisdom,truth,relationship,romance,funny,books","V-Day…if you need this one day in a year to show everyone else you truly care for “your loved one” I think it’s quite stupid. I hate this commercialism. It’s all artificial, and has nothing to do with real love.","['body', 'books', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'girl', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
romance,"You're supposed to say, 'All I want is your happiness. I'll do whatever it takes, even if it means being without you.'""""Sorry,""Noah said. ""I'm just not that big of a person.","['mara-dyer', 'michelle-hodkin', 'noah-shaw', 'romance ']"
romance,لن يعترف حتى لنفسه بأنه خسرها. سيدّعي أنها من خسرته، وأنه من أراد لهما فراقًا قاطعًا كضربة سيف، فهو يفضّل على حضورها غيابًا طويلًا، وعلى المتع الصغيرة ألمًا كبيرًا، وعلى الانقطاع المتكرر قطيعة حاسمة.,['romance ']
"love,romance",Just because I'm not forever by your side doesn't mean that's not precisely where I want to be.,"['apart', 'demon-cynster', 'longing', 'love', 'romance ']"
"life,romance,religion","I seem to have run in a great circle, and met myself again on the starting line.","['homosexuality', 'identity', 'lesbian', 'life', 'religion', 'romance', 'thoughts ']"
"love,romance","The fact is…I’m in love with you, and I have been for some time.","['love', 'romance ']"
romance,Things work out the way they're meant to,"['danielle-steel', 'romance', 'titanic ']"
romance,I have tried to let you go and I cannot. I cannot stop thinking of you. I cannot stop dreaming about you.,"['lovers', 'romance', 'swoon ']"
romance,"Live like you were dying, Love because you are.","['advice-for-daily-living', 'romance ']"
romance,He is my world and my world is him and without him there is no world.,"['alex', 'delirium', 'lauren-oliver', 'lena', 'romance ']"
"love,romance","You're a hero and a gentleman, you're kind and honest, but more than that, you're the first man I ever truly loved. And no matter what the future brings, you always will be, and I know that my life is better for it.","['letter', 'love', 'romance ']"
romance,"I get in that kind of situation all the time, Comrade. It's not a big deal.""Anger replaced my fear. I didn't like being treated like a child. ""Stop calling me that. You don't even know what you're talking about.""""Sure I do. I had to do a report on the R.S.S.R. last year.","['fantasy', 'romance', 'vampires ']"
romance,"Because you are the superhero fledgling. I’m just your more attractive sidekick. Oh, and the herd of nerds are your dorky minions.","['aphrodite', 'fantasy', 'romance', 'young-adult', 'zoey ']"
"life,love,inspiration,faith,hope,romance","To be rejected by someone doesn't mean you should also reject yourself or that you should think of yourself as a lesser person. It doesn't mean that nobody will ever love you anymore. Remember that only ONE person has rejected you at the moment, and it only hurt so much because to you, that person's opinion symbolized the opinion of the whole world, of God.","['breakup', 'broken', 'broken-heart', 'broken-hearted', 'broken-hearted-quotes', 'dating', 'faith', 'healing', 'heartache', 'heartbreak', 'heartbroken', 'hope', 'hurt', 'hurt-feelings', 'hurting', 'hurting-heart', 'inspirational', 'life', 'life-lessons', 'love', 'romance ']"
romance,It's only terrible to have nothing to wait for.,['romance ']
"love,romance","Oh, Lizzy! do anything rather than marry without affection.","['affection', 'duty', 'feelings', 'integrity', 'joy', 'love', 'marriage', 'matrimony', 'romance', 'self-determination ']"
"humor,romance","I require three things in a man: he must be handsome, ruthless, and stupid.","['humor', 'men', 'romance ']"
romance,"She is all the great heroines of the world in one. She is more than an individual. I love her, and I must make her love me. I want to make Romeo jealous. I want the dead lovers of the world to hear our laughter, and grow sad. I want a breath of our passion to stir dust into consciousness, to wake their ashes into pain.",['romance ']
"love,romance",That's when you know for sure somebody loves you. They figure out what you need and they give it to you -- without you asking.,"['love', 'romance ']"
"love,romance",Like some wines our love could neither mature nor travel.,"['breakup', 'love', 'romance ']"
"love,romance","Blood of my Blood,""he whispered, ""and bone of my bone. You carry me within ye, Claire, and ye canna leave me now, no matter what happens, You are mine, always, if ye will it or no, if ye want me or nay. Mine, and I wilna let ye go.","['love', 'marriage', 'romance', 'vows ']"
"love,romance","But love, I’ve come to understand, is more than three words mumbled before bedtime. Love is sustained by action, a pattern of devotion in the things we do for each other every day.","['love', 'romance ']"
"love,romance","She smiled, and her eyes started to drift downward. ""Cather...""Back up to his eyes.""You know that I'm falling in love with you, right?","['college-romance', 'falling-in-love', 'fangirl', 'levi', 'love', 'rainbow-rowell', 'romance', 'teen ']"
"love,romance","The first time he'd held her hand, it felt so good that it crowded out all the bad things. It felt better than anything had ever hurt.","['love', 'romance ']"
romance,"I decided to find you, throw myself at your feet, and beg you to have mercy on me. Honestly, I’ll accept whatever you choose, Kelsey. Just don’t ask me to live apart from you again. Because...I can’t.",['romance ']
romance,"Sam laughed, a funny, self-deprecating laugh. ""You did read a lot. And spent too much time just inside the kitchen window, where I couldn't see you very well.""""And not enough time mostly naked in front of my bedroom window?""I teased. Sam turned bright red. ""That,""he said, ""is so not the point of this conversation.","['flirting', 'romance', 'sweet-talk', 'voyeurism ']"
romance,"And then there are the rare ones who know love, who understand it. Who freely give of themselves, demanding only a return of that love,that trust.","['fiction', 'kisten', 'rachel-morgan', 'romance', 'supernatural', 'vampire ']"
"love,romance","Time will make it worse! You're...the other half of his soul. He's never going to get over you. And no matter how much you hope that you will... you'll never get over him. You're going to wake up one day and realize what you've done, and you're going to regret the time you wasted apart from him for the rest of your life.","['breakup', 'love', 'moving-on', 'romance', 'young-adult ']"
romance,"After a moment, Wrath turned to John. ""This is Lassiter, the fallen angel. One of the last times he was here on earth, there was a plague in central Europe-""""Okay, that was so not my fault-""""-which wiped out two-thirds of the human population.""""I'd like to remind you that you don't like humans.""""They smell bad when they're dead.""""All you mortal types do.","['black-dagger-brotherhood', 'fallen-angel', 'fiction', 'paranormal-romance', 'romance', 'vampires ']"
"love,relationship,romance","You know that when I hate you, it is because I love you to a point of passion that unhinges my soul.","['heartache', 'love', 'passion', 'relationships', 'romance ']"
"love,inspiration,happiness,romance",Love is too precious to be ashamed of.,"['happiness', 'inspirational', 'love', 'prejudice', 'romance ']"
"love,romance","I hug him tightly. “I can’t imagine my life without you, Christian. I love you so much it frightens me.” “Me, too,” he breathes. “My life would be empty without you. I love you so much.","['emotional', 'love', 'romance ']"
romance,"Romance takes place in the middle distance. Romance is looking in at yourself through a window clouded with dew. Romance means leaving things out: where life grunts and shuffles, romance only sighs.",['romance ']
"life,humor,relationship,romance,funny","I would pour you a glass of wine, but wouldn’t it be more romantic if you sipped it out of my armpit?","['absurd', 'alcohol', 'arm', 'armpit', 'drink', 'drinking', 'foreplay', 'funny', 'glass', 'humor', 'life', 'lit-on-literature', 'nonsense', 'pour', 'provocative', 'relationships', 'romance', 'romantic', 'sip', 'sipped', 'wine', 'word-junkies ']"
"love,life,humor,relationship,romance,funny","I don’t want to make love last, I want to make love second to last. The last thing we’ll do is cuddle.","['clever', 'cuddle', 'cuddling', 'desire', 'funny', 'humor', 'last', 'life', 'lit-on-literature', 'love', 'relationships', 'romance', 'romantic', 'second', 'snuggle', 'snuggling', 'want', 'word-junkies ']"
"love,romance","And yes, I’ll admit, I am jealous. I’m jealous of every minute you spend with him, of every concerned expression you send his way, of every tear shed, of every glance, every touch, and every thought. I want to rip him to pieces and purge him from your mind and from your heart. But I can’t.","['jealousy', 'love', 'romance ']"
"love,romance",It was the nicest thing she could imagine. It made her want to have his babies and give him both of her kidneys.,"['love', 'romance ']"
"poetry,romance","There is darkness in light, there is pain in joy, and there are thorns on the rose.","['cate', 'magic', 'poetry', 'romance', 'tiernan ']"
"love,relationship,romance","It is an absolute human certainty that no one can know his own beauty or perceive a sense of his own worth until it has been reflected back to him in the mirror of another loving, caring human being.","['affection', 'alone', 'beauty', 'camaraderie', 'caring', 'caring-for-others', 'closeness', 'companionship', 'compassion', 'connectedness', 'connection', 'disconnection', 'empathy', 'estrangement', 'fellowship', 'friendship', 'friendship-quotes', 'hug', 'hugs', 'intimacy', 'isolation', 'kindness', 'kindred-spirits', 'loneliness', 'love', 'love-at-first-sight', 'love-quotes', 'lovers', 'loving', 'loving-someone', 'mirror', 'mutuality', 'partnership', 'reciprocal', 'reciprocity', 'reflected-in-you', 'relationship', 'relationship-quotes', 'relationships', 'romance', 'self-belief', 'self-esteem', 'self-hatred', 'self-realization', 'self-worth', 'self-worthiness', 'soul-mate', 'soulmates', 'togetherness', 'touch', 'twin-flames ']"
"love,romance","When you're in love you never really know whether your elation comes from the qualities of the one you love, or if it attributes them to her; whether the light which surrounds her like a halo comes from you, from her, or from the meeting of your sparks.","['Light', 'Meeting', 'Qualities']"
"love,romance,poetry","Falling in love is very real, but I used to shake my head when people talked about soul mates, poor deluded individuals grasping at some supernatural ideal not intended for mortals but sounded pretty in a poetry book. Then, we met, and everything changed, the cynic has become the converted, the sceptic, an ardent zealot.","['catholic-author', 'falling-in-love', 'first-love', 'i-love-you', 'i-love-you-always', 'i-love-you-no-matter-what', 'idealism', 'inspirational-love', 'love', 'love-at-first-sight', 'poetry', 'romance', 'romantic', 'self-discovery', 'soul-mates', 'supernatural', 'true-love ']"
romance,"I've been in love with you since the very beginning. You asked why there isn't anyone else in my life, and the reason... is you.","['julie-james', 'practice-makes-perfect', 'romance ']"
romance,Love is a smoke made with the fume of sighs.,['romance ']
romance,Attraction is not an option.,['romance ']
"love,romance","Relationships are all about trust and equality. If one person shares, then the other person should share, too.","['friendship', 'love', 'romance ']"
"life,love,humor,wisdom,truth,relationship,romance,funny,books",My head’ll explode if I continue with this escapism.,"['body', 'books', 'cool', 'culture', 'desire', 'emotion', 'friendship', 'funny', 'girl', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
"life,love,humor,relationship,romance",I make love like the 13th floor is the 14th floor of a hotel. I give it that little extra that takes it to a whole new level.,"['architecture', 'effort', 'extra', 'floor', 'hospitality', 'hotel', 'humor', 'level', 'life', 'love', 'relationships', 'romance', 'romantic', 'sex', 'special', 'word-junkies ']"
"love,romance",He was contemplation and enthusiasm. Ambition and strong coffee. I could have looked at him forever.,"['love', 'romance ']"
"love,romance",Know that love is truly timeless.,"['love', 'romance', 'time-travel', 'trust ']"
